Date,상권_코드_명,총_상주인구_수
2017_3,합동(새벽)시장,77
2017_3,서울중앙시장,1063
2017_3,백학시장,866
2017_3,약수시장,1047
2017_3,청평화시장,1
2017_3,동평화시장,62
2017_3,방산종합시장,304
2017_3,평화시장,2
2017_3,인현시장,148
2017_3,신중부시장,282
2017_3,남대문시장,86
2017_3,신설종합시장,17
2017_3,동묘시장,817
2017_3,창신골목시장,418
2017_3,동문시장,69
2017_3,충신시장,175
2017_3,종로신진시장,117
2017_3,동대문종합시장,3
2017_3,광장시장,54
2017_3,통인시장,764
2017_3,서울 노원구 노원역_3,265
2017_3,서울 노원구 노원역_2,30
2017_3,서울 노원구 노원역_1,715
2017_3,창동역,543
2017_3,서울 강북구 수유역_3,724
2017_3,등나무근린공원 주변,196
2017_3,서울 강북구 수유역_2,2135
2017_3,서울 강북구 수유역_1,770
2017_3,서울 은평구 연신내역_3,88
2017_3,서울 은평구 연신내역_2,1130
2017_3,서울 은평구 연신내역_1,245
2017_3,서울 성북구 미아삼거리역_2,481
2017_3,서울 강북구 미아삼거리역_1,406
2017_3,서울 은평구 불광역_3,784
2017_3,서울 은평구 불광역_2,665
2017_3,서울 은평구 불광역_1,602
2017_3,미아사거리_2,103
2017_3,미아사거리_1,933
2017_3,서울 성북구 성신여대입구역,1050
2017_3,경희대학교,367
2017_3,서울 성북구 안암역,372
2017_3,혜화역 대학로_3,662
2017_3,혜화역 대학로_2,807
2017_3,혜화역 대학로_1,510
2017_3,디지털미디어시티,1043
2017_3,서울 동대문구 청량리역,2917
2017_3,서울 종로구 경복궁역_2,310
2017_3,서울 종로구 안국역_2,291
2017_3,서울 종로구 안국역_1,121
2017_3,서울 종로구 경복궁역_1,659
2017_3,서울 종로구 종로3가역_3,161
2017_3,서울 종로구 종로3가역_2,2462
2017_3,서울 동대문구 신설동역_2,361
2017_3,인사동,829
2017_3,서울 종로구 종로5가역_4,286
2017_3,서울 종로구 종로5가역_3,775
2017_3,종로구청,585
2017_3,서울 종로구 종로5가역_2,2023
2017_3,신설동역,406
2017_3,서울 동대문구 신설동역_1,182
2017_3,서울 종로구 광화문역_2,2577
2017_3,동묘앞역,898
2017_3,장안동사거리,4065
2017_3,서울 종로구 동대문역_2,650
2017_3,서울 종로구 동대문역_1,139
2017_3,동대문시장_2,34
2017_3,서울 종로구 종로5가역_1,25
2017_3,서울 종로구 종로3가역_1,186
2017_3,서울 종로구 광화문역_1,10
2017_3,종각역,4
2017_3,종각역 젊음의 거리,137
2017_3,서대문구 서대문역_1,517
2017_3,동대문시장_1,34
2017_3,시청역_2,941
2017_3,서울시청,91
2017_3,서울 중구 을지로3가역_2,550
2017_3,서울 중구 신당역_2,319
2017_3,서대문구 서대문역_2,898
2017_3,동대문역사문화공원역,456
2017_3,서울 중구 을지로3가역_1,230
2017_3,명동거리,150
2017_3,롯데백화점,2
2017_3,서울 중구 신당역_1,920
2017_3,북창동,258
2017_3,서울 중구 충무로역_2,694
2017_3,서울 강서구 송정역,2158
2017_3,장한평역_2,1364
2017_3,시청역_1,327
2017_3,왕십리역_2,443
2017_3,서울 강서구 발산역,104
2017_3,장한평역_1,219
2017_3,서울 중구 충무로역_1,767
2017_3,왕십리역_1,3
2017_3,장한평역,1354
2017_3,서울 중구 명동역,1298
2017_3,장충동 족발거리,297
2017_3,한양시장,1013
2017_3,서울 서대문구 이대역,1491
2017_3,서울 서대문구 신촌역,2750
2017_3,서울 마포구 홍대입구역_3,186
2017_3,서울 마포구 홍대입구역_2,524
2017_3,홍익대학교 주변,5094
2017_3,서울 광진구 군자역,1679
2017_3,신촌역,1233
2017_3,강서구청,2898
2017_3,서울 마포구 홍대입구역_1,683
2017_3,서울 중구 약수역_2,58
2017_3,서울 중구 약수역_1,11
2017_3,서울 강동구 고덕역,2677
2017_3,등촌역,1100
2017_3,서울 강동구 명일역,2127
2017_3,어린이대공원역,626
2017_3,서울 마포구 공덕역_2,27
2017_3,공덕역,416
2017_3,서울 용산구 숙대입구역,611
2017_3,남영역,186
2017_3,서울 마포구 공덕역_1,536
2017_3,서울 마포구 마포역_2,3300
2017_3,서울 광진구 건대입구역_2,2077
2017_3,서울 마포구 마포역_1,884
2017_3,서울 강동구 천호역_2,4260
2017_3,서울 광진구 건대입구역_1,1072
2017_3,건대입구역,557
2017_3,서울 광진구 구의역,1966
2017_3,서울 강동구 천호역,285
2017_3,당산역_2,596
2017_3,서울 강동구 천호역_1,319
2017_3,서울 강동구 길동역,3061
2017_3,용산 전자상가_5,612
2017_3,용산 전자상가_4,163
2017_3,당산역_1,1037
2017_3,서울 광진구 강변역,192
2017_3,용산 전자상가_3,260
2017_3,서울 용산구 이태원역,935
2017_3,한남오거리,187
2017_3,목동사거리,73
2017_3,용산 전자상가_2,161
2017_3,용산구청,124
2017_3,용산 전자상가_1,487
2017_3,국회의사당역_2,663
2017_3,서울 용산구 신용산역,399
2017_3,압구정 로데오거리_2,1338
2017_3,서울 강남구 압구정역,1957
2017_3,서울 영등포구 영등포구청역,1333
2017_3,압구정 로데오거리_1,546
2017_3,서울 강동구 둔촌동역,764
2017_3,오목교역,899
2017_3,신사동 가로수길,3928
2017_3,서울 영등포구 여의도역_2,16
2017_3,청담사거리_3,908
2017_3,영등포유통상가,446
2017_3,청담역_2,1061
2017_3,청담역_1,209
2017_3,청담사거리_2,386
2017_3,청담사거리_1,259
2017_3,서울 영등포구 여의도역_1,2593
2017_3,서울 양천구 신정네거리역_2,287
2017_3,학동사거리_2,476
2017_3,서울 영등포구 영등포시장역,1412
2017_3,학동사거리_1,449
2017_3,여의도 시범아파트앞,1420
2017_3,영등포역_3,419
2017_3,도산공원사거리_1,269
2017_3,영등포역_2,660
2017_3,문래동 주민센터,1482
2017_3,강남구 신사역_2,1004
2017_3,영등포역_1,261
2017_3,서울 강남구 강남구청역_2,726
2017_3,강남구 신사역_1,800
2017_3,서울 동작구 노량진1동_1,18
2017_3,서울 강남구 학동역_3,122
2017_3,서울 강남구 강남구청역_1,763
2017_3,잠실역,4505
2017_3,강남구 논현역_4,1915
2017_3,학동역,470
2017_3,방이동 먹자골목,1498
2017_3,서울 강남구 학동역_2,98
2017_3,서울 동작구 노량진역,1045
2017_3,삼성역_3,50
2017_3,코엑스,20
2017_3,서울 강남구 학동역_1,936
2017_3,선정릉역_2,3092
2017_3,강남구 논현역_3,83
2017_3,포스코사거리_2,732
2017_3,포스코사거리_1,2157
2017_3,신도림역,5105
2017_3,강남구 논현역_2,3980
2017_3,선정릉역_1,627
2017_3,신천역,2839
2017_3,강남구 논현역_1,2063
2017_3,삼성역_2,9
2017_3,삼정역_2,599
2017_3,삼정역_1,95
2017_3,삼성역_1,1371
2017_3,서울 강남구 선릉역_2,2213
2017_3,서울 서초구 강남역,3045
2017_3,서울 강남구 선릉역_1,697
2017_3,서울 송파구 석촌역_2,608
2017_3,선릉역_2,4112
2017_3,서울 강남구 역삼역_2,984
2017_3,서울 송파구 석촌역_1,203
2017_3,석촌역,6
2017_3,서울 강남구 강남역_2,2017
2017_3,선릉역_1,1274
2017_3,구로역,714
2017_3,역삼역_2,454
2017_3,대림역_2,2666
2017_3,서울 강남구 역삼역_1,5422
2017_3,신대방삼거리역,1255
2017_3,서울 강남구 한티역,2174
2017_3,은마아파트입구사거리_4,364
2017_3,은마아파트입구사거리_3,326
2017_3,은마아파트입구사거리_2,33
2017_3,오류동역,3809
2017_3,서울 강남구 강남역,2454
2017_3,은마아파트입구사거리_1,182
2017_3,대림역_1,1777
2017_3,교대역_4,1423
2017_3,서울 강남구 강남역_1,1367
2017_3,방배동카페골목,2675
2017_3,교대역_3,20
2017_3,역삼역_1,2814
2017_3,교대역_2,1561
2017_3,서울 송파구 가락시장역,517
2017_3,서울 서초구 서초역,55
2017_3,서울 강남구 대치역_2,420
2017_3,서울 강남구 대치역_1,503
2017_3,뱅뱅사거리_2,1847
2017_3,보라매공원,5255
2017_3,교대역_1,2582
2017_3,개봉동 현대아파트 인근,2800
2017_3,뱅뱅사거리,1430
2017_3,뱅뱅사거리_1,1121
2017_3,서울 관악구 신림역_4,3052
2017_3,동작구 총신대입구역_1,1146
2017_3,양재역_3,1989
2017_3,동작구 총신대입구역_2,1819
2017_3,서울 서초구 남부터미널역_3,449
2017_3,서울 강남구 수서역,1579
2017_3,서울 관악구 신림역_3,877
2017_3,서울 서초구 남부터미널역_2,1571
2017_3,구로디지탈1단지,133
2017_3,양재역,1690
2017_3,문정역,384
2017_3,매봉역,549
2017_3,서울 서초구 방배역,1234
2017_3,서울 서초구 남부터미널역_1,1318
2017_3,서울 관악구 신림역_2,1571
2017_3,서울 관악구 신림역_1,521
2017_3,양재역_2,887
2017_3,양재역_1,11
2017_3,서울 관악구 서울대입구역_2,463
2017_3,가산디지털단지역_3,1523
2017_3,구로디지털단지역,407
2017_3,서울 관악구 서울대입구역_1,6088
2017_3,관악구 사당역_1,897
2017_3,가산디지털단지역_2,477
2017_3,관악구 사당역_2,948
2017_3,가산디지털단지역_1,29
2017_3,포이사거리_1,77
2017_3,포이사거리_2,1797
2017_3,관악구 사당역_3,307
2017_3,서울 관악구 대학동_1,1633
2017_3,서울 금천구 독산1동_1,1058
2017_3,양재 화물트럭터미널앞_2,1731
2017_3,양재 화물트럭터미널앞_1,2
2017_3,서울 금천구 시흥1동_4,1602
2017_3,풍성로37가길,3307
2017_3,천호옛길,4041
2017_3,천호옛14길,2103
2017_3,천호대로219길,2316
2017_3,천호대로197길,4978
2017_3,천호대로187길,2865
2017_3,천호대로170길,4325
2017_3,천호대로162길,2664
2017_3,천중로51길,4566
2017_3,천중로39길,6879
2017_3,진황도로47길,1795
2017_3,진황도로27길,7268
2017_3,올림픽로98길,3277
2017_3,올림픽로80길,2120
2017_3,올림픽로78길,1923
2017_3,올림픽로77길,2487
2017_3,올림픽로71길,2545
2017_3,올림픽로48길,1529
2017_3,양재대로96길,3580
2017_3,양재대로95길,3564
2017_3,양재대로91길,4318
2017_3,양재대로133길,5262
2017_3,양재대로124길,4535
2017_3,양재대로116길,1513
2017_3,양재대로101길,4947
2017_3,암사길,6995
2017_3,성안로3길,4752
2017_3,성내로5길,3667
2017_3,상일로5길,1374
2017_3,상암로5길,1955
2017_3,상암로51길,3072
2017_3,상암로4길,3328
2017_3,상암로14길,4271
2017_3,명일로13길,2585
2017_3,동남로85길,3009
2017_3,동남로82길,1847
2017_3,동남로65길,2727
2017_3,구천면로42길,4498
2017_3,구천면로41길,5364
2017_3,구천면로36길,2682
2017_3,고덕로61길,1474
2017_3,고덕로25길,1583
2017_3,고덕로10길,2210
2017_3,강동대로53길,4175
2017_3,풍성로25길,2035
2017_3,오금로46길,2764
2017_3,오금로36길,2808
2017_3,오금로11길,4882
2017_3,양재대로72길,2798
2017_3,양재대로71길,1529
2017_3,양재대로64길,2591
2017_3,양재대로62길,1593
2017_3,송파대로30길,2690
2017_3,송이로36길,3186
2017_3,송이로32길,5231
2017_3,송이로23길,4746
2017_3,삼전로13길,6560
2017_3,백제고분로50길,8587
2017_3,백제고분로46길,3249
2017_3,백제고분로45길,4737
2017_3,백제고분로42길,4234
2017_3,백제고분로39길,3362
2017_3,백제고분로34길,7835
2017_3,백제고분로33길,6139
2017_3,백제고분로32길,6540
2017_3,백제고분로31길,6369
2017_3,백제고분로22길,6883
2017_3,백제고분로21길,2451
2017_3,마천로51길,4395
2017_3,동남로20길,3436
2017_3,거마로20길,3389
2017_3,학동로77길,2518
2017_3,학동로6길,1652
2017_3,학동로56길,1003
2017_3,학동로38길,1531
2017_3,테헤란로81길,444
2017_3,일원로9길,3420
2017_3,일원로3길,2353
2017_3,영동대로65길,2501
2017_3,영동대로112길,1966
2017_3,언주로81길,3539
2017_3,압구정로2길,1044
2017_3,선릉로18길,1660
2017_3,선릉로146길,2103
2017_3,선릉로133길,1573
2017_3,선릉로132길,2058
2017_3,선릉로121길,846
2017_3,삼성로75길,2529
2017_3,삼성로69길,3414
2017_3,삼성로64길,3265
2017_3,삼성로63길,4216
2017_3,삼성로57길,1767
2017_3,삼성로147길,1260
2017_3,삼성로115길,2820
2017_3,봉은사로68길,1482
2017_3,봉은사로57길,1562
2017_3,봉은사로43길,3240
2017_3,봉은사로29길,1275
2017_3,봉은사로109길,2276
2017_3,도산대로89길,2014
2017_3,도산대로81길,1271
2017_3,도산대로50길,2431
2017_3,도산대로38길,1037
2017_3,도산대로30길,931
2017_3,도산대로23길,1563
2017_3,도산대로15길,792
2017_3,도곡로37길,5832
2017_3,논현로8길,3410
2017_3,논현로63길,2720
2017_3,논현로28길,86
2017_3,논현로26길,1282
2017_3,논현로159길,474
2017_3,논현로139길,1448
2017_3,논현로123길,2160
2017_3,논현로115길,3379
2017_3,논현로10길,1598
2017_3,논현로106길,2048
2017_3,남부순환로365길,3583
2017_3,개포로82길,32
2017_3,개포로28길,1997
2017_3,개포로20길,2293
2017_3,개포로17길,3601
2017_3,강남대로140길,1681
2017_3,강남대로136길,1226
2017_3,강남대로118길,1486
2017_3,서초중앙로8길,2699
2017_3,방배중앙로21길,2752
2017_3,효령로72길,2167
2017_3,효령로34길,1844
2017_3,효령로31길,1869
2017_3,효령로23길,4293
2017_3,청두곶길,4019
2017_3,주흥길,4142
2017_3,주흥15길,2815
2017_3,언남길,2129
2017_3,신반포로45길,2694
2017_3,서초대로8길,4061
2017_3,서초대로64길,1784
2017_3,서초대로4길,3520
2017_3,서초대로25길,1231
2017_3,서초대로23길,2759
2017_3,서초대로15길,3797
2017_3,사평대로57길,1233
2017_3,사평대로26길,274
2017_3,사평대로22길,1605
2017_3,사임당로17길,1085
2017_3,방배로42길,1002
2017_3,방배로35길,1821
2017_3,방배로18길,1691
2017_3,반포대로9길,1679
2017_3,바우뫼로39길,2833
2017_3,마방로2길,1516
2017_3,방배천로4안길,1165
2017_3,동산로19길,2047
2017_3,동산로10길,3313
2017_3,동광로39길,1707
2017_3,동광로1길,3407
2017_3,동광로12길,1379
2017_3,논현로27길,1814
2017_3,논현로1길,3145
2017_3,남부순환로339길,1477
2017_3,남부순환로325길,2631
2017_3,남부순환로317길,1779
2017_3,고무래로8길,2057
2017_3,강남대로8길,3669
2017_3,강남대로34길,2656
2017_3,강남대로23길,1183
2017_3,소담길,710
2017_3,원신길,1366
2017_3,양지길,1817
2017_3,양산길,1639
2017_3,호암로24길,2474
2017_3,호암로20길,2943
2017_3,행운길,4944
2017_3,행운1길,3281
2017_3,청림3길,4354
2017_3,청룡길,3489
2017_3,청룡8길,1718
2017_3,중앙길,3129
2017_3,조원중앙로2길,4355
2017_3,조원로18길,1803
2017_3,조원로10길,1384
2017_3,장군봉2길,1794
2017_3,장군봉1길,905
2017_3,인헌길,3037
2017_3,은천로25길,1549
2017_3,양녕로6길,4693
2017_3,신원로3길,2750
2017_3,신사로20길,1892
2017_3,신림로65길,1964
2017_3,신림로64길,1642
2017_3,신림로48길,2590
2017_3,신림로38길,2057
2017_3,신림로28길,3336
2017_3,신림로11길,4647
2017_3,신림동길,3992
2017_3,승방길,3006
2017_3,서림7길,4196
2017_3,봉천로33길,3862
2017_3,봉천로13길,3819
2017_3,복은길,4312
2017_3,법원단지길,1417
2017_3,법원단지9길,5340
2017_3,미성5길,4171
2017_3,대학길,1811
2017_3,대학14길,2971
2017_3,당곡길,1869
2017_3,남현길,2022
2017_3,남현3길,1563
2017_3,남현2길,2870
2017_3,남부순환로248길,1687
2017_3,남부순환로234길,2026
2017_3,남부순환로172길,2546
2017_3,남부순환로161길,3927
2017_3,남부순환로151길,3447
2017_3,남부순환로142길,3221
2017_3,난향길,2668
2017_3,난우길,2462
2017_3,난곡로74길,1857
2017_3,난곡로34길,2661
2017_3,난곡로26길,3426
2017_3,난곡로24길,2567
2017_3,낙성대역길,5319
2017_3,국회단지길,5561
2017_3,구암길,3112
2017_3,관천로22길,4355
2017_3,관천로15길,4647
2017_3,관악로30길,1982
2017_3,관악로28길,1652
2017_3,관악로14길,1350
2017_3,관악로10길,4566
2017_3,흑석로9길,1937
2017_3,흑석로13길,565
2017_3,장승배기로27길,2432
2017_3,장승배기로19길,2561
2017_3,장승배기로10길,400
2017_3,여의대방로46길,3255
2017_3,여의대방로24길,2841
2017_3,여의대방로22카길,2927
2017_3,여의대방로22나길,2576
2017_3,여의대방로22길,2316
2017_3,양녕로26길,1926
2017_3,신대방길,4064
2017_3,성대로29길,2254
2017_3,성대로1길,1032
2017_3,서달로8가길,674
2017_3,서달로15길,361
2017_3,서달로14길,394
2017_3,서달로10길,2962
2017_3,상도로62길,2914
2017_3,상도로61길,2304
2017_3,상도로47길,4088
2017_3,상도로37길,1331
2017_3,상도로15길,3865
2017_3,사당로8길,2576
2017_3,사당로30길,1047
2017_3,사당로2차길,3341
2017_3,사당로29길,2601
2017_3,사당로26길,2936
2017_3,사당로23나길,1051
2017_3,사당로23길,1234
2017_3,사당로20길,2647
2017_3,사당로16길,3599
2017_3,사당로16가길,2193
2017_3,만양로8길,3723
2017_3,만양로14길,953
2017_3,등용로14길,2031
2017_3,동작대로7길,3371
2017_3,동작대로35길,2575
2017_3,동작대로33길,2614
2017_3,동작대로29길,857
2017_3,동작대로17길,2434
2017_3,대방동2길,3342
2017_3,대방동27길,4169
2017_3,노량진로6길,3359
2017_3,국사봉길,3950
2017_3,국사봉2길,1294
2017_3,국사봉1길,3331
2017_3,영신로9길,2730
2017_3,영등포로84길,2462
2017_3,영등포로80길,2245
2017_3,영등포로62길,1693
2017_3,영등포로35길,1235
2017_3,영등포로27길,1854
2017_3,영등포로25길,1688
2017_3,여의대방로61길,2368
2017_3,여의대방로43나길,3504
2017_3,여의대방로39길,405
2017_3,여의대방로35길,1622
2017_3,양평로28길,3969
2017_3,양평로22라길,1559
2017_3,양평로19길,3254
2017_3,신길로60길,3151
2017_3,신길로42길,2891
2017_3,신길로42가길,4729
2017_3,신길로39길,2081
2017_3,신길로17길,2433
2017_3,선유서로28길,1112
2017_3,선유서로25길,2959
2017_3,선유서로24길,1352
2017_3,선유로55길,2831
2017_3,디지털로74길,162
2017_3,디지털로57길,1581
2017_3,디지털로37길,1540
2017_3,도신로62길,1575
2017_3,도신로60길,835
2017_3,도신로29길,1695
2017_3,도신로15길,3751
2017_3,도림천로21길,2285
2017_3,도림로63길,1591
2017_3,도림로147길,375
2017_3,도림로112길,2308
2017_3,대림로8길,3096
