"Date","상권","행정동_코드","상권_코드_명","총_유동인구_수","총_상주인구_수","총_직장_인구_수","운영_영업_개월_평균","폐업_영업_개월_평균","당월_매출_금액","당월_매출_건수","점포수","공실률","임대료"
"2014_2","테헤란로",11680640,"뱅뱅사거리_2",737990,1074,25221,77,38,22217733706,1280158,502,5.3,46.4
"2014_2","테헤란로",11680640,"논현로106길",277943,1949,3228,81,35,6540365696,412793,140,5.3,46.4
"2014_2","테헤란로",11680640,"삼정역_1",131488,55,3012,92,40,9393734184,342216,78,5.3,46.4
"2014_2","테헤란로",11680640,"역삼역_1",217479,2117,1760,82,39,15128446539,884390,351,5.3,46.4
"2014_2","테헤란로",11680640,"서울 강남구 역삼역_1",1597171,2761,25259,76,38,70954874768,4037547,1087,5.3,46.4
"2014_2","테헤란로",11680640,"서울 강남구 역삼역_2",839508,781,26074,82,41,42262908890,1446236,539,5.3,46.4
"2014_2","테헤란로",11680650,"도곡로37길",485978,5132,3326,80,38,14247319348,970095,349,5.3,46.4
"2014_2","테헤란로",11680650,"도곡시장",78659,259,525,107,48,7832929788,232564,68,5.3,46.4
"2014_2","테헤란로",11680650,"선릉역_1",896125,1358,70195,64,37,25932220313,1015575,439,5.3,46.4
"2014_2","테헤란로",11680650,"역삼역_2",885026,213,4401,105,47,9772901138,723283,114,5.3,46.4
"2014_2","테헤란로",11680650,"언주로81길",884807,4295,9138,73,39,17010539382,884475,298,5.3,46.4
"2014_2","혜화동",11110650,"명륜길",118818,715,7,84,54,5515600362,919314,79,3,69.9
"2014_2","혜화동",11110650,"혜화역 대학로_3",845714,383,10153,93,48,45765835038,2377790,553,3,69.9
"2014_2","혜화동",11110650,"성균관로5길",131937,623,113,90,39,4072683131,398511,144,3,69.9
"2014_2","혜화동",11110650,"혜화역 대학로_2",291702,526,1393,89,45,5431710692,429549,146,3,69.9
"2014_2","혜화동",11110650,"창경궁로35길",310451,373,1305,94,57,3362076062,153716,58,3,69.9
"2014_2","홍대합정",11440660,"신촌로12길",286268,1263,1137,78,40,7432656534,521299,201,7.7,44.6
"2014_2","홍대합정",11440660,"동교로17길",203560,1318,779,70,42,2894895291,285646,92,7.7,44.6
"2014_2","홍대합정",11440660,"서울 마포구 홍대입구역_1",545112,495,748,78,45,11653269988,679398,170,7.7,44.6
"2014_2","홍대합정",11440660,"서울 마포구 홍대입구역_2",286196,542,2837,70,46,11364883264,417911,138,7.7,44.6
"2014_2","홍대합정",11440660,"서울 마포구 홍대입구역_3",785670,32,778,76,48,10111617528,557756,186,7.7,44.6
"2014_2","홍대합정",11440660,"월드컵로16길",327552,1776,2268,74,44,5460890903,328235,128,7.7,44.6
"2014_2","홍대합정",11440660,"동교로19길",217598,1679,4753,87,44,10068551199,516944,161,7.7,44.6
"2014_2","홍대합정",11440660,"와우산로29길",118978,809,128,57,41,6841662517,484746,105,7.7,44.6
"2014_2","홍대합정",11440660,"홍익대학교 주변",4815704,5831,16924,65,41,317912141960,16689522,3871,7.7,44.6
"2014_2","홍대합정",11440660,"월드컵로8길",263822,1361,2051,73,47,4015403236,265298,75,7.7,44.6
"2014_2","홍대합정",11440660,"양화로11길",119040,540,371,76,41,3281849881,304077,62,7.7,44.6
"2014_2","홍대합정",11440660,"월드컵로10길",488785,1260,1688,79,39,4816554528,337693,69,7.7,44.6
"2014_2","홍대합정",11440660,"와우산로29가길",180721,550,13,46,43,10484890652,427745,164,7.7,44.6
"2014_2","화곡",11500540,"강서로5가길",192474,1043,44,91,45,13805309365,703750,221,18.4,22.8
"2014_2","화곡",11500540,"가로공원로80길",206849,2735,112,86,45,1760496173,109741,62,18.4,22.8
"2014_2","화곡",11500540,"가로공원로76가길",179499,3217,15,95,40,1760879668,106605,79,18.4,22.8
"2014_2","화곡",11500540,"강서로5나길",94066,1275,103,84,41,5564356691,278681,140,18.4,22.8
"2014_2","화곡",11500540,"월정로20길",84706,1109,5,99,42,3806379622,206591,134,18.4,22.8
"2014_2","화곡",11500540,"강서로29길",385709,1814,290,79,36,3217220774,216430,100,18.4,22.8
"2014_2","화곡",11500540,"강서로15길",377320,3887,282,89,37,5006244861,298473,162,18.4,22.8
"2014_2","화곡",11500540,"화곡로20길",246517,2187,473,88,42,7512040584,443582,152,18.4,22.8
"2014_2","화곡",11500540,"화곡중앙골목시장",83160,1164,2,114,47,7437878824,317969,165,18.4,22.8
"2014_2","화곡",11500540,"강서로17가길",212848,2933,96,90,40,1751596537,77110,46,18.4,22.8
"2014_2","화곡",11500550,"국회대로7길",142503,2046,332,88,37,1491425433,54882,46,18.4,22.8
"2014_2","화곡",11500550,"곰달래로47길",173436,3088,35,75,37,611293746,28279,43,18.4,22.8
"2014_2","화곡",11500550,"강서로5라길",262731,2715,266,96,40,2982539724,82789,88,18.4,22.8
"2014_2","화곡",11500550,"곰달래로31길",208196,2516,13,82,44,1476340485,49310,72,18.4,22.8
"2014_2","화곡",11500560,"강서로45길",163096,860,100,77,44,9260728925,461232,185,18.4,22.8
"2014_2","화곡",11500560,"강서로45다길",196809,3292,495,74,42,3481755594,246943,89,18.4,22.8
"2014_2","화곡",11500560,"강서로35길",164825,6000,170,86,43,1073501083,71444,85,18.4,22.8
"2014_2","화곡",11500570,"등촌로5길",189851,1426,9,88,42,10173266192,347389,179,18.4,22.8
"2014_2","화곡",11500570,"곰달래로53길",275933,3345,58,93,45,507707945,54145,40,18.4,22.8
"2014_2","화곡",11500570,"등촌로13길",295453,3409,241,70,37,3023723042,131779,59,18.4,22.8
"2014_2","화곡",11500570,"남부골목시장",297517,1986,171,92,45,11769173886,564116,299,18.4,22.8
"2014_2","화곡",11500570,"곰달래로60길",115525,1840,543,82,43,11936082383,478454,211,18.4,22.8
"2014_2","화곡",11500590,"초록마을로8길",251546,4254,182,96,45,862949210,75766,60,18.4,22.8
"2014_2","화곡",11500590,"초록마을로3길",335374,2578,41,105,47,8055019558,518573,167,18.4,22.8
"2014_2","화곡",11500590,"까치산로4길",247600,3717,119,92,42,5403874024,319276,120,18.4,22.8
"2014_2","화곡",11500591,"화곡로44나길",260034,2483,793,78,40,5160882404,252995,199,18.4,22.8
"2014_2","화곡",11500591,"화곡로59길",222122,1981,451,75,46,6821467135,342115,112,18.4,22.8
"2014_2","화곡",11500591,"강서구청",678983,2721,3408,78,40,34194243693,1763835,670,18.4,22.8
"2014_2","화곡",11500593,"까치산시장",371994,1159,33,92,46,17268894791,983589,251,18.4,22.8
"2014_2","화곡",11500593,"곰달래로25길",123963,2441,538,74,38,3206923743,169671,99,18.4,22.8
"2014_2","화곡",11500593,"강서로8길",239550,2050,123,82,42,8495445275,423606,216,18.4,22.8
"2014_2","화곡",11500593,"강서로18길",480181,6347,31,77,40,4072312667,346963,147,18.4,22.8
"2014_2","화곡",11500615,"화곡로31길",315750,7971,1321,87,42,4544189582,212045,270,18.4,22.8
"2014_2","화곡",11500615,"공항대로38길",129908,303,248,91,41,4311821487,77089,48,18.4,22.8
"2014_2","화곡",11500615,"공항대로42길",175833,1352,11,71,42,3189654561,164223,108,18.4,22.8
"2014_2","화곡",11500615,"우장산로6길",546002,6084,290,76,47,4519175960,198345,113,18.4,22.8
"2014_3","건대입구",11215710,"동일로24길",510970,1101,9,75,36,1564904657,167858,56,4.1,49.9
"2014_3","건대입구",11215710,"광나루로12길",337330,1192,898,113,40,7428113546,646304,172,4.1,49.9
"2014_3","건대입구",11215710,"서울 광진구 건대입구역_2",1105279,1570,2579,70,48,79135127212,4870647,721,4.1,49.9
"2014_3","건대입구",11215710,"한아름시장",26561,99,74,100,49,2078436795,105251,19,4.1,49.9
"2014_3","건대입구",11215710,"광나루로24길",86362,580,94,89,49,5701847591,743180,108,4.1,49.9
"2014_3","건대입구",11215710,"능동로19길",225077,1332,326,83,40,4982726858,394059,112,4.1,49.9
"2014_3","건대입구",11215710,"능동로13길",429863,1465,286,86,36,7121244394,575273,169,4.1,49.9
"2014_3","건대입구",11215820,"자양로15길",147032,1778,337,96,46,6689704223,269624,120,4.1,49.9
"2014_3","건대입구",11215820,"자양로11길",516152,3872,1230,89,42,7583421354,473478,224,4.1,49.9
"2014_3","건대입구",11215840,"뚝섬로23길",373528,3213,96,94,40,2340634217,122986,94,4.1,49.9
"2014_3","건대입구",11215840,"능동로4길",235283,2369,210,61,38,2156089180,107225,73,4.1,49.9
"2014_3","건대입구",11215840,"능동로골목시장",52108,590,266,89,50,743427847,24242,40,4.1,49.9
"2014_3","건대입구",11215840,"자양번영로3길",367599,4280,76,116,49,2113817209,157775,83,4.1,49.9
"2014_3","건대입구",11215820,"아차산로40길",189769,2619,478,96,50,2818029917,97016,65,4.1,49.9
"2014_3","건대입구",11215820,"자양골목시장",171538,2088,97,99,45,4717967139,221382,142,4.1,49.9
"2014_3","경희대",11230710,"경희대로3길",48740,722,247,81,41,7126543098,434366,101,2.8,49.6
"2014_3","경희대",11230710,"경희대학교",283250,479,336,86,41,20895705460,1512147,294,2.8,49.6
"2014_3","경희대",11230710,"회기시장",143499,390,126,103,49,4815461034,248102,140,2.8,49.6
"2014_3","경희대",11230740,"휘경로23길",416547,432,19,111,66,239830829,10932,30,2.8,49.6
"2014_3","경희대",11230740,"휘경로3길",729937,1015,190,94,54,8277472729,628046,182,2.8,49.6
"2014_3","경희대",11230740,"휘경로2길",244984,733,6,91,46,10720655570,1040816,276,2.8,49.6
"2014_3","경희대",11230740,"천장산로7길",160681,824,1294,89,55,4546972558,879567,59,2.8,49.6
"2014_3","공덕역",11440565,"효창원로93길",431014,2616,99,116,49,1392427299,130384,62,4.2,37.2
"2014_3","공덕역",11440565,"만리재옛길",533836,2078,1087,104,46,5567299738,240043,136,4.2,37.2
"2014_3","공덕역",11440565,"마포대로20길",268324,1005,1838,108,48,5065734345,248369,109,4.2,37.2
"2014_3","광화문",11110530,"서울 종로구 경복궁역_1",419524,179,189,91,55,16006989005,819451,191,2.3,69
"2014_3","광화문",11110530,"서울 종로구 광화문역_2",1196053,1479,50793,112,49,52403947137,2676599,983,2.3,69
"2014_3","광화문",11110530,"자하문로7길",178014,147,504,92,49,6539909486,291166,161,2.3,69
"2014_3","군자",11215750,"천호대로109길",471907,2837,1429,79,39,15249514691,682205,357,8.8,37.3
"2014_3","군자",11215750,"용마산로21길",283959,3533,152,86,44,6506598913,226990,173,8.8,37.3
"2014_3","군자",11215780,"능동로34길",191770,2517,742,76,50,7388169317,242952,110,8.8,37.3
"2014_3","군자",11215750,"용마산로3길",220881,2527,827,89,44,1842894770,113776,66,8.8,37.3
"2014_3","군자",11215750,"긴고랑로20길",311291,2833,499,97,46,7427813624,538571,159,8.8,37.3
"2014_3","군자",11215730,"서울 광진구 군자역",607370,1088,159,93,45,26269530459,1170627,334,8.8,37.3
"2014_3","군자",11215730,"어린이대공원역",265117,503,99,86,46,8010825707,441645,194,8.8,37.3
"2014_3","군자",11215740,"긴고랑로7길",356770,2160,454,99,47,7815798822,496709,197,8.8,37.3
"2014_3","군자",11215740,"중곡제일시장",165664,544,124,101,47,10348294656,471792,209,8.8,37.3
"2014_3","군자",11215740,"긴고랑로8길",387487,2544,230,99,37,1268498846,54193,75,8.8,37.3
"2014_3","군자",11215750,"천호대로123길",300022,1913,301,101,47,9120269551,331690,148,8.8,37.3
"2014_3","동대문",11110670,"서울 종로구 동대문역_2",1116978,351,769,94,44,12784695087,813643,366,11.2,34.6
"2014_3","동대문",11110670,"동묘앞역",155145,518,58,104,42,10131222601,464547,137,11.2,34.6
"2014_3","명동",11140550,"퇴계로18길",54276,986,2637,92,47,4020318440,218253,71,6.4,268.1
"2014_3","명동",11140550,"명동길",231851,92,34330,150,54,11770530430,880063,152,6.4,268.1
"2014_3","명동",11140550,"서울시청",736313,2,28092,117,55,41509062883,2121232,393,6.4,268.1
"2014_3","명동",11140550,"서울 중구 명동역",693902,431,2745,99,46,14701191202,823752,292,6.4,268.1
"2014_3","명동",11140550,"명동거리",4525283,37,18466,128,49,274112097415,11329926,2390,6.4,268.1
"2014_3","목동",11470510,"목동동로12길",427584,3279,387,81,39,20885610576,623158,333,2.3,30.5
"2014_3","목동",11470510,"오목교역",221797,1109,234,74,46,10622919636,303509,107,2.3,30.5
"2014_3","목동",11470520,"목2동시장",224167,688,171,104,48,9183718057,494590,184,2.3,30.5
"2014_3","목동",11470520,"목동중앙북로16길",127640,3820,235,70,51,721817846,52414,43,2.3,30.5
"2014_3","목동",11470520,"목동중앙로13나길",37259,1198,230,86,38,520047319,13128,13,2.3,30.5
"2014_3","목동",11470530,"목동중앙북로8길",127659,2531,445,74,40,1944862787,39388,73,2.3,30.5
"2014_3","목동",11470530,"목3동시장",215567,1047,522,100,41,18946531933,1012094,299,2.3,30.5
"2014_3","목동",11470540,"목동중앙남로3가길",85815,2292,557,89,41,4331431064,228704,136,2.3,30.5
"2014_3","목동",11470540,"목동중앙본로7길",131686,2288,85,81,50,3859658552,155271,135,2.3,30.5
"2014_3","목동",11470540,"목4동시장",72461,1258,225,88,40,1744889206,79135,89,2.3,30.5
"2014_3","목동",11470540,"목동중앙서로7길",290454,4408,225,83,39,3720410764,224086,186,2.3,30.5
"2014_3","목동",11470540,"목동중앙로3길",184602,2233,102,78,40,1353306125,82236,48,2.3,30.5
"2014_3","목동",11470540,"목동중앙서로8가길",147076,1881,206,90,39,3353441598,104199,91,2.3,30.5
"2014_3","사당",11590620,"사당로30길",164260,878,317,81,39,3969086951,130393,124,3,52.5
"2014_3","사당",11590620,"관악구 사당역_2",283818,599,398,94,44,25235804412,1237332,333,3,52.5
"2014_3","사당",11590620,"사당로20길",143357,1882,160,104,47,1353173625,99131,45,3,52.5
"2014_3","사당",11590620,"동작대로7길",491432,2482,1518,87,46,11383769677,700910,259,3,52.5
"2014_3","사당",11590620,"동작대로17길",275258,1364,1292,94,40,12828879228,437344,114,3,52.5
"2014_3","사당",11590620,"사당로26길",145336,2196,236,81,36,1315624792,141368,48,3,52.5
"2014_3","사당",11620630,"남현3길",405994,970,675,95,50,5600404615,351220,88,3,52.5
"2014_3","사당",11620630,"남현길",251521,1428,230,87,45,3517710663,276605,67,3,52.5
"2014_3","사당",11620630,"승방길",118810,3050,479,78,46,3337882417,127986,50,3,52.5
"2014_3","사당",11650610,"방배천로4안길",91211,928,1801,85,46,3574784493,140788,137,3,52.5
"2014_3","사당",11650610,"서초대로4길",361143,3038,790,86,46,7007186906,489263,107,3,52.5
"2014_3","사당",11650610,"서초대로8길",99938,4722,242,114,58,280378501,30089,14,3,52.5
"2014_3","사당",11650610,"관악구 사당역_1",443972,702,4260,84,46,33491727022,1193048,388,3,52.5
"2014_3","사당",11650610,"청두곶길",366679,2796,2076,71,43,2150855964,127150,85,3,52.5
"2014_3","서초",11650510,"서초대로64길",114040,1084,512,97,43,3083495339,145246,46,5.1,29.5
"2014_3","서초",11650510,"서울 서초구 남부터미널역_3",585558,894,1797,90,43,11956785969,515615,157,5.1,29.5
"2014_3","서초",11650510,"서초중앙로8길",366716,2949,5818,95,41,5485462915,239558,93,5.1,29.5
"2014_3","서초",11650510,"사임당로17길",276463,1194,1474,86,44,5005048016,189892,90,5.1,29.5
"2014_3","서초",11650510,"서울 서초구 남부터미널역_1",394282,1022,675,113,48,34069364147,804114,537,5.1,29.5
"2014_3","서초",11650510,"교대역_2",1293073,1956,3036,83,44,34991016813,2228083,437,5.1,29.5
"2014_3","서초",11650510,"남부순환로339길",177576,1410,11036,96,40,6827466446,391358,120,5.1,29.5
"2014_3","서초",11650530,"교대역_1",1796687,1393,13593,88,42,73890917031,3447881,1058,5.1,29.5
"2014_3","서초",11650530,"반포대로9길",181150,799,709,94,40,4648704811,175774,107,5.1,29.5
"2014_3","서초",11650530,"교대역_3",386734,60,4450,85,42,9574624607,456265,154,5.1,29.5
"2014_3","서초",11650530,"서울 서초구 남부터미널역_2",892802,3364,9774,91,41,28211089621,1758708,442,5.1,29.5
"2014_3","서초",11650530,"남부순환로317길",377922,1110,1564,110,44,7108780469,449571,107,5.1,29.5
"2014_3","서초",11650530,"서울 서초구 서초역",234469,71,10956,87,52,7042947593,370292,75,5.1,29.5
"2014_3","서초",11650531,"서울 강남구 강남역_2",2089877,3154,6649,87,41,150747356444,6631357,1080,5.1,29.5
"2014_3","서초",11650531,"교대역_4",869312,520,4800,86,49,32815655977,1248432,392,5.1,29.5
"2014_3","서초",11650520,"효령로72길",206397,1886,209,90,35,6296633000,315164,105,5.1,29.5
"2014_3","서초",11650520,"양재역_3",870653,2028,3225,87,41,27627315192,1183496,513,5.1,29.5
"2014_3","서초",11650520,"뱅뱅사거리",712428,1569,10410,87,41,23853757416,1218855,401,5.1,29.5
"2014_3","서초",11650520,"서울 강남구 강남역_1",1084208,2413,136211,76,41,46657217039,3090096,646,5.1,29.5
"2014_3","서초",11650530,"남부순환로325길",692928,1676,7835,100,43,11927993540,666278,148,5.1,29.5
"2014_3","성신여대",11290575,"동소문로13길",295088,1526,763,88,47,4052516246,177385,87,6.4,41.6
"2014_3","성신여대",11290575,"동소문로15길",323657,670,63,90,49,4164662947,148967,70,6.4,41.6
"2014_3","성신여대",11290575,"아리랑로4길",335975,2322,673,86,48,6614091400,235243,197,6.4,41.6
"2014_3","성신여대",11290575,"서울 성북구 성신여대입구역",1077937,437,4894,93,44,47151165967,2644409,758,6.4,41.6
"2014_3","성신여대",11290575,"보문로32길",384772,1262,890,72,41,4212773377,360278,120,6.4,41.6
"2014_3","성신여대",11290575,"동소문로26가길",294025,1356,262,88,41,4328060704,265433,141,6.4,41.6
"2014_3","성신여대",11290600,"인촌로17가길",238398,1143,2881,95,59,2582327012,220656,46,6.4,41.6
"2014_3","성신여대",11290600,"안암로5길",125122,1625,564,96,50,1592063084,189342,35,6.4,41.6
"2014_3","성신여대",11290600,"서울 성북구 안암역",249923,255,64,89,44,10701989483,553096,124,6.4,41.6
"2014_3","성신여대",11290600,"인촌로24길",338879,566,287,90,50,20670219848,1063444,271,6.4,41.6
"2014_3","성신여대",11290600,"개운사길",166028,826,2651,82,44,10695646955,977444,143,6.4,41.6
"2014_3","성신여대",11290600,"인촌로5길",214649,1204,25,84,48,1917463133,166551,51,6.4,41.6
"2014_3","수유",11305610,"수유로12길",195206,1010,230,86,38,3763620195,203583,147,6.2,58.6
"2014_3","수유",11305610,"수유전통시장",219488,292,461,118,54,14043912057,423742,304,6.2,58.6
"2014_3","수유",11305610,"삼양로77길",224869,1732,347,84,47,1630174754,179226,51,6.2,58.6
"2014_3","수유",11305620,"우이시장",334640,706,151,87,50,3262850219,177258,120,6.2,58.6
"2014_3","수유",11305620,"노해로33길",303729,974,27,112,44,432292636,21570,40,6.2,58.6
"2014_3","수유",11305630,"한천로140길",250607,748,124,89,36,2885062228,131572,141,6.2,58.6
"2014_3","수유",11305630,"서울 강북구 수유역_2",1220553,814,3838,84,44,46646920205,2369729,636,6.2,58.6
"2014_3","수유",11305630,"한천로139가길",184599,488,44,71,34,2037736735,77803,68,6.2,58.6
"2014_3","수유",11305630,"서울 강북구 수유역_3",292178,203,50,103,46,12180832061,384782,280,6.2,58.6
"2014_3","수유",11305630,"노해로17길",164959,1260,177,95,38,3890186565,191058,150,6.2,58.6
"2014_3","수유",11305630,"강북종합시장",74619,316,50,92,52,4845617964,180988,104,6.2,58.6
