총_유동인구_수,총_상주인구_수,총_직장_인구_수,운영_영업_개월_평균,폐업_영업_개월_평균,당월_매출_금액,점포수,임대료,공실률
294132,2516,2333,78,47,6919095000,122,46.4,8.2
90415,1826,785,76,42,3159946755,81,46.4,8.2
110587,1979,4203,87,46,10191375132,173,46.4,8.2
258426,1877,1181,79,44,8066219316,199,46.4,8.2
346074,4750,253,95,40,6505722572,151,22.7,19.8
120973,3794,20,98,43,2217177817,77,22.7,19.8
182019,3078,84,85,48,1707087238,60,22.7,19.8
331932,2340,277,76,39,3318297184,103,22.7,19.8
188162,2540,494,90,44,7329793314,157,22.7,19.8
80831,1810,4,105,42,4700662710,127,22.7,19.8
168856,3255,106,95,43,1551606664,39,22.7,19.8
224729,1838,112,86,43,6954504423,141,22.7,19.8
68324,1439,2,121,50,6427118008,156,22.7,19.8
272808,1425,36,93,47,15247752754,215,22.7,19.8
244967,3497,253,107,40,2191973579,81,22.7,19.8
159672,3853,30,77,38,811105068,50,22.7,19.8
197986,3117,10,85,45,1442757788,75,22.7,19.8
145891,2663,331,90,38,2116326562,44,22.7,19.8
209975,6271,155,88,46,1141085145,81,22.7,19.8
117895,3415,706,71,45,4096464800,110,22.7,19.8
152443,861,112,77,46,12002313883,188,22.7,19.8
191418,1566,10,92,44,9831965487,170,22.7,19.8
160655,3952,216,71,40,3323040283,58,22.7,19.8
228124,2080,538,86,44,12379765738,198,22.7,19.8
216010,3749,59,92,48,509156926,49,22.7,19.8
192035,2208,153,96,47,11519829524,276,22.7,19.8
121070,4953,174,97,55,1176915406,54,22.7,19.8
175601,4113,125,92,44,5274081982,122,22.7,19.8
308167,2874,44,110,49,6906311222,162,22.7,19.8
164241,2204,505,76,48,7769487076,112,22.7,19.8
702616,3563,3681,74,43,35423958780,634,22.7,19.8
288195,3140,871,83,42,7691835434,178,22.7,19.8
347694,7289,25,80,43,4442306714,162,22.7,19.8
387076,1573,32,94,49,17949425192,237,22.7,19.8
236219,2790,521,76,41,3970138057,94,22.7,19.8
265525,3575,108,81,44,7364864563,207,22.7,19.8
418037,4982,321,78,48,5611764436,115,22.7,19.8
110079,246,236,93,43,3850684294,46,22.7,19.8
116852,1003,10,80,43,3435081910,101,22.7,19.8
203922,4584,1303,93,44,4060171467,235,22.7,19.8
14761,95,114,100,50,1980970257,21,52.1,3.8
141860,2314,347,81,44,5078902203,112,52.1,3.8
227160,1925,8,82,39,1993573072,54,52.1,3.8
71355,1196,69,89,52,6042909669,107,52.1,3.8
284240,1952,914,114,43,8131310634,161,52.1,3.8
208102,2748,316,88,40,6598906909,159,52.1,3.8
751794,2698,2725,71,50,81014913662,705,52.1,3.8
453576,4172,1328,93,41,8662350880,243,52.1,3.8
125252,2085,435,105,46,7949063805,121,52.1,3.8
104251,2494,239,67,41,2268460285,68,52.1,3.8
285966,3848,94,108,57,2442116774,84,52.1,3.8
86097,517,292,99,50,911589718,40,52.1,3.8
292002,3156,100,94,44,3007908229,84,52.1,3.8
190058,2239,93,109,47,5059259531,140,52.1,3.8
109082,2931,497,101,53,2185772843,60,52.1,3.8
66139,886,268,83,44,7373868354,96,49.5,1.3
218926,1113,120,102,52,5573014484,143,49.5,1.3
348403,627,351,87,45,22997372063,272,49.5,1.3
213373,1697,7,96,49,12283738296,275,49.5,1.3
920071,4245,226,101,54,9632871210,186,49.5,1.3
112659,1342,1427,89,62,5360851206,60,49.5,1.3
369218,2335,15,122,72,253994140,28,49.5,1.3
385940,3118,1413,114,48,5501160491,122,39.9,10.9
192249,3742,114,110,55,1324858065,63,39.9,10.9
203601,1324,1113,112,51,5829022367,107,39.9,10.9
238869,516,231,97,56,17065904363,189,70.2,1.3
128498,609,488,92,52,9699026895,167,70.2,1.3
836967,1637,53651,119,52,55481099357,928,70.2,1.3
263908,4086,522,104,47,6503069083,136,38.4,6
223743,5183,149,92,44,7395844952,171,38.4,6
106632,4828,906,79,52,5910161029,118,38.4,6
149382,3047,369,106,50,11729642103,137,38.4,6
144920,3249,806,93,45,2052319449,68,38.4,6
466921,1867,163,93,49,27214692967,336,38.4,6
174575,633,139,83,49,10121231719,188,38.4,6
115097,1027,140,104,49,11864992451,211,38.4,6
184666,4456,516,101,50,8789771239,201,38.4,6
230898,4316,232,103,40,1507491064,71,38.4,6
295741,3719,1236,78,42,15893488569,368,38.4,6
123098,643,69,115,44,11481243932,129,34.8,12.9
768584,977,1054,99,46,14169558330,366,34.8,12.9
425739,46,26181,117,59,45351420898,397,270.1,10.4
303602,625,3485,101,47,14525062561,296,270.1,10.4
2162820,56,26062,135,51,2.54E+11,2298,270.1,10.4
138880,117,35442,160,57,9943905040,151,270.1,10.4
35468,1324,2852,102,46,3393383212,72,270.1,10.4
139178,1059,211,80,47,9530546745,100,30.4,2
354325,2936,414,86,43,18507054396,298,30.4,2
103549,4074,268,74,52,817864929,48,30.4,2
20549,1243,258,102,38,549282148,8,30.4,2
139312,810,198,109,50,10872917235,180,30.4,2
304484,974,700,102,46,18588924637,280,30.4,2
112031,2357,394,81,42,1349388320,72,30.4,2
64481,2283,570,90,43,3700495906,138,30.4,2
148621,2429,97,86,51,5561371143,132,30.4,2
49855,1256,250,101,43,1767079994,85,30.4,2
173104,2245,104,78,41,1687507788,51,30.4,2
176388,4376,243,85,41,5228132871,182,30.4,2
155858,1818,172,92,43,4662091195,87,30.4,2
63420,3023,160,105,47,889631561,44,53.8,0.7
141298,3229,233,83,39,1473730461,58,53.8,0.7
316398,2162,1322,97,43,11803579036,111,53.8,0.7
295759,3711,1799,90,47,13015000779,268,53.8,0.7
212574,1326,309,70,43,5064074628,136,53.8,0.7
291257,1013,390,98,46,27059016975,322,53.8,0.7
54538,3665,514,84,47,3569403732,46,53.8,0.7
245072,1511,520,105,52,7362431165,82,53.8,0.7
112091,1857,237,90,46,3401571240,66,53.8,0.7
250708,3296,601,85,50,6169355483,109,53.8,0.7
68670,1057,1650,89,48,7065060773,136,53.8,0.7
284241,3021,2013,73,46,2979670453,95,53.8,0.7
396601,656,3870,89,47,36725188259,392,53.8,0.7
72986,5161,287,130,58,923296364,22,53.8,0.7
77873,1072,468,98,47,3096631222,42,30.7,3.4
316928,859,1707,91,44,10968086295,171,30.7,3.4
824410,1796,3563,86,47,30336653120,412,30.7,3.4
273880,1025,740,119,51,40698291948,526,30.7,3.4
157102,1156,11713,100,41,5426322742,108,30.7,3.4
262559,2678,5867,105,43,5975595926,73,30.7,3.4
153133,1103,1594,87,45,5515844965,108,30.7,3.4
1098216,2571,13110,90,45,69394924472,988,30.7,3.4
499076,2186,8052,106,45,13673874214,147,30.7,3.4
159589,1428,667,101,42,4722277261,99,30.7,3.4
354205,193,4466,94,43,11165410224,160,30.7,3.4
103536,218,11731,90,53,7250581964,71,30.7,3.4
522172,3484,11583,94,45,28503405557,523,30.7,3.4
763985,1943,4898,92,51,36508730179,390,30.7,3.4
1868695,2679,6537,91,43,1.27E+11,1115,30.7,3.4
881956,1889,136304,79,43,54871305487,652,30.7,3.4
440831,2399,10129,91,43,21858336135,378,30.7,3.4
265290,1668,197,91,40,6243447532,96,30.7,3.4
870623,2268,3312,86,45,30234338915,487,30.7,3.4
249183,1529,1506,112,47,9301562903,105,30.7,3.4
273281,3109,628,84,51,7390325547,173,41.3,7.5
208525,2009,241,97,42,4902192359,125,41.3,7.5
136256,1537,948,74,41,5474255655,120,41.3,7.5
949965,905,4909,95,46,48894973669,704,41.3,7.5
276208,1050,61,94,48,3686174866,68,41.3,7.5
158902,1931,841,82,54,4248912569,80,41.3,7.5
470771,706,171,89,53,19922825727,270,41.3,7.5
324489,1055,3066,83,47,10953809923,131,41.3,7.5
132155,1776,25,75,54,1683582284,52,41.3,7.5
461844,469,83,84,46,13145401565,123,41.3,7.5
185449,1902,3124,100,57,2391950840,47,41.3,7.5
111259,2141,568,94,51,2152661664,38,41.3,7.5
159523,2482,260,89,39,4160620382,142,54.9,18.7
140494,3291,401,86,52,1337162859,49,54.9,18.7
275290,526,451,124,56,17493572892,299,54.9,18.7
90744,2826,32,110,45,352170971,41,54.9,18.7
109585,1788,148,89,52,3428111774,111,54.9,18.7
181880,1801,93,85,40,2978419656,141,54.9,18.7
5521,25,130,97,45,291641137,18,54.9,18.7
50154,809,60,100,52,4996872823,97,54.9,18.7
1301734,1430,4168,85,47,52378680120,621,54.9,18.7
111407,3645,669,83,37,2143161297,92,54.9,18.7
108195,2412,162,75,43,1301728763,49,54.9,18.7
133900,1525,54,81,35,2201742090,57,54.9,18.7
251789,549,58,107,48,12680045813,268,54.9,18.7
129786,2561,268,99,40,3943141619,148,54.9,18.7
2657007,1452,2563,96,49,1.31E+11,1861,60.4,6.4
551364,889,1171,102,44,50762949026,1136,60.4,6.4
324256,1870,5,86,48,1349847428,22,33.6,8.7
200172,3518,387,92,51,6185607297,98,33.6,8.7
220309,4231,419,97,41,3065801073,87,33.6,8.7
452088,1506,53,112,43,6561930288,175,33.6,8.7
262587,1112,349,134,53,8732818639,186,33.6,8.7
294285,2588,1578,128,52,4791358821,194,33.6,8.7
1896586,1987,4051,95,53,1.48E+11,2013,33.6,8.7
959081,889,1076,108,55,35595325547,572,33.6,8.7
258908,602,851,115,46,5328533342,101,33.6,8.7
130610,888,4350,120,57,14971385620,200,23.7,6.2
105612,2431,130,79,48,1013117886,73,23.7,6.2
156185,2569,2451,116,54,4620059985,83,23.7,6.2
197913,1668,4166,107,56,9622131318,166,23.7,6.2
105665,11,14337,116,52,15757734111,222,23.7,6.2
226053,369,311,114,47,8244701373,139,23.7,6.2
30818,114,494,124,43,41463523134,472,23.7,6.2
197418,1089,4631,84,48,11205396112,201,23.7,6.2
293366,597,425,96,56,3698603488,54,23.7,6.2
169753,883,685,115,55,7633928070,151,23.7,6.2
157952,546,1910,127,59,4688330639,62,23.7,6.2
41876,201,8205,111,53,1.39E+11,1200,23.7,6.2
233638,585,1178,97,50,3859310920,84,23.7,6.2
52512,3367,426,120,73,1015055847,27,23.7,6.2
4528,783,288,108,43,2447610452,11,23.7,6.2
56457,1225,2122,88,54,6648443546,117,46,10.4
155765,1143,501,108,57,20642673954,175,46,10.4
1170727,7461,5551,107,55,1.16E+11,1777,46,10.4
497408,1197,703,116,57,54637956181,759,46,10.4
105809,614,301,120,56,6243992412,155,46,10.4
73889,1010,42,68,47,7773152549,128,46,10.4
62981,1661,56,69,48,9815819182,157,46,10.4
16418,200,101,57,53,2648787689,46,46,10.4
94509,892,34,76,59,6594963432,93,46,10.4
210100,3914,311,91,51,19455964738,343,40.7,8.2
435306,7169,1777,91,42,25837054605,418,40.7,8.2
982545,2644,5911,94,46,84971444107,1083,40.7,8.2
27394,4145,3297,85,72,34683267496,683,40.7,8.2
526618,3845,5964,84,47,27439304372,303,40.7,8.2
105434,855,1000,112,43,4774612981,111,26.1,4.8
311535,4296,334,113,44,4606611065,144,26.1,4.8
343046,3273,610,94,41,6123631832,132,26.1,4.8
149935,1534,187,103,39,2828822370,67,26.1,4.8
145973,2055,804,103,42,2535025113,62,26.1,4.8
100178,2503,328,126,50,2928974967,98,26.1,4.8
403621,2043,568,82,46,8552780143,103,26.1,4.8
161560,2048,2002,103,41,579516007,30,26.1,4.8
217692,1982,2857,97,44,6436555523,161,26.1,4.8
249635,989,12116,101,46,7411650118,252,26.1,4.8
165139,1264,14,87,45,3068702723,88,26.1,4.8
206480,129,2460,102,43,18172510138,201,26.1,4.8
173732,2361,172,80,39,6857446001,128,26.1,4.8
156449,1909,278,104,49,3352932088,81,26.1,4.8
143966,2375,116,95,51,3562964007,104,26.1,4.8
89171,1680,394,110,41,3134659582,73,26.1,4.8
199622,1984,387,84,43,6032629006,84,26.1,4.8
63775,1214,389,91,42,4293868291,78,26.1,4.8
151326,1427,854,88,44,11898355591,151,26.1,4.8
113221,1791,170,101,44,4609952967,96,26.1,4.8
569624,2549,552,82,43,34237829116,608,26.1,4.8
60632,2079,109,109,47,1566902203,43,26.1,4.8
238121,3,213,188,77,14163519639,526,90.2,9.8
1758090,1595,1812,110,54,38074411376,841,90.2,9.8
5599568,3909,30380,136,59,1.98E+11,4036,90.2,9.8
621274,203,3427,113,53,24392693313,372,90.2,9.8
703679,47,2020,100,53,73702641067,619,90.2,9.8
539065,286,14751,107,58,71616809965,832,90.2,9.8
578758,546,3114,117,50,10716079458,331,90.2,9.8
392073,444,21966,134,59,77413992115,1296,90.2,9.8
74971,1180,1085,105,48,7574811247,171,90.2,9.8
36774,460,2294,118,48,2228595957,60,90.2,9.8
83825,540,662,135,60,7775475822,214,90.2,9.8
347865,6,496,135,65,12384768467,146,90.2,9.8
834446,1232,14106,99,54,31138654459,576,90.2,9.8
942033,340,5333,125,52,22613832865,444,90.2,9.8
434177,6,51,143,67,3498329381,67,90.2,9.8
88516,368,11,151,53,1089341789,31,90.2,9.8
48054,69,340,155,68,253295642,16,90.2,9.8
189052,156,31,138,62,13502043597,288,90.2,9.8
173953,4265,338,110,51,2683440352,101,38.6,3.8
307124,5452,616,81,50,3203909035,108,38.6,3.8
221751,4816,311,90,46,3206141932,113,38.6,3.8
79147,3179,67,89,47,2385471553,99,38.6,3.8
115676,2794,418,86,43,6551229741,146,38.6,3.8
78788,65,18,129,55,5298891310,135,38.6,3.8
200735,4892,609,82,41,4415441660,169,38.6,3.8
216088,3041,8,106,49,1537854181,78,38.6,3.8
154255,3694,408,87,42,3017269494,63,38.6,3.8
209043,4664,227,80,43,7688263280,174,38.6,3.8
1024822,1674,3676,86,46,78477698592,1548,38.6,3.8
120349,2817,5,103,50,4293531721,110,38.6,3.8
236511,7474,444,80,48,4752046735,138,38.6,3.8
312936,204,1274,83,47,24696861570,206,69.6,11
38205,799,2731,66,45,6943838313,132,69.6,11
157511,1904,2957,89,49,17507832662,135,69.6,11
106431,161,245,77,45,12377178875,105,69.6,11
46147,705,4613,86,44,11928437744,101,69.6,11
227163,300,1026,89,53,13127472890,129,69.6,11
106244,1354,907,89,47,4151062430,75,69.6,11
149104,441,2822,87,40,10840204897,88,69.6,11
63666,443,1365,93,46,12394181150,142,69.6,11
540129,2019,1004,90,48,8759334462,163,69.6,11
644202,759,7548,86,43,90660429773,740,69.6,11
351603,2860,1832,75,40,12968602473,175,69.6,11
537006,2823,990,102,44,4645654399,137,43.2,9.3
325319,4755,216,114,60,1156639571,45,43.2,9.3
1138845,619,16829,139,54,33214581410,787,29.1,7.8
652967,584,3092,111,55,27486158036,448,29.1,7.8
386356,668,7212,89,51,38899124479,332,46.4,12.4
92466,2062,295,83,48,1062276499,27,46.4,12.4
182086,2,8416,103,54,16479016007,130,46.4,12.4
338745,2632,758,109,50,14005020600,110,46.4,12.4
148749,788,665,87,44,26457736906,213,46.4,12.4
81140,525,590,80,42,2022560988,47,46.4,12.4
167470,2928,246,84,47,5412595982,137,46.4,12.4
227005,1960,6466,80,42,11951314387,190,46.4,12.4
181839,2169,231,83,41,4172127122,70,46.4,12.4
100322,728,1602,76,42,5236951996,54,46.4,12.4
597245,3565,51969,83,43,30117046343,471,46.4,12.4
243402,403,948,85,45,15338574856,237,46.4,12.4
452648,1666,19188,86,45,27437604381,295,46.4,12.4
138170,2879,628,86,41,9853331470,135,46.4,12.4
661112,4310,28464,88,44,39113951188,516,46.4,12.4
165120,487,17660,96,52,11364049886,93,46.4,12.4
164105,525,82,73,41,14333352931,106,46.4,12.4
265573,2319,3256,98,43,6564917257,118,46.4,12.4
282790,1676,1236,74,47,39035413189,672,46.4,12.4
359744,2549,2547,74,39,8757959680,106,46.4,12.4
375572,3085,273,78,42,14915676232,263,46.4,12.4
2618596,4902,20279,76,42,85932706441,1149,46.4,12.4
459299,4015,152,74,42,11654419424,234,46.4,12.4
799187,2051,7162,80,40,60096364822,885,46.4,12.4
2218676,2983,33448,77,43,1.91E+11,2233,46.4,12.4
648373,1131,23374,76,42,24762296379,516,46.4,12.4
262376,2425,1760,86,41,14410135535,342,46.4,12.4
829747,779,38860,72,41,90628252050,976,46.4,12.4
392550,2245,2763,90,37,8647432852,141,46.4,12.4
317516,1873,9719,89,45,8592926523,170,46.4,12.4
1441066,3269,25489,78,41,74639949562,1039,46.4,12.4
171685,61,2956,104,41,8718334556,70,46.4,12.4
653258,872,27201,81,44,47315115441,530,46.4,12.4
57130,266,502,117,51,11477544653,69,46.4,12.4
512552,1430,57431,67,40,25512587030,429,46.4,12.4
691637,6912,3274,83,41,18786983092,326,46.4,12.4
824095,5549,8439,75,41,17535780110,295,46.4,12.4
769355,309,3939,105,49,11429170844,109,46.4,12.4
209142,839,1393,93,46,6646966003,140,70.2,3.7
624181,844,1690,89,52,46700455583,524,70.2,3.7
79311,1146,121,100,40,4249824887,142,70.2,3.7
344302,684,1375,93,60,4163156905,61,70.2,3.7
111241,1283,15,81,57,4856222450,84,70.2,3.7
794427,43,722,71,49,13251966837,224,47.4,4.3
237439,1596,1235,80,44,8988741268,187,47.4,4.3
316458,647,720,87,44,12141895391,159,47.4,4.3
152676,668,2801,77,46,10597706276,139,47.4,4.3
283741,2397,3859,79,46,7300039315,125,47.4,4.3
3408847,7397,14466,65,43,3.22E+11,3799,47.4,4.3
89415,1714,786,76,42,3587214743,83,47.4,4.3
164549,1884,4534,88,46,10518287800,172,47.4,4.3
90567,997,140,53,41,7174758453,129,47.4,4.3
123806,1798,1516,80,48,4803205324,78,47.4,4.3
93275,681,17,49,44,11012733200,167,47.4,4.3
101145,770,397,73,46,5019723214,80,47.4,4.3
195709,1850,1770,65,40,5179012230,96,47.4,4.3
173000,3131,74,87,48,1834986542,62,23.3,21.6
130952,3894,18,100,43,2231346839,78,23.3,21.6
145211,3259,106,94,45,1712176337,41,23.3,21.6
164416,1850,112,83,44,7232144578,145,23.3,21.6
226068,1485,45,93,47,15518602131,216,23.3,21.6
340804,4851,262,96,40,4245496346,153,23.3,21.6
71339,1843,2,106,43,4974307499,126,23.3,21.6
63970,1431,2,125,50,7576152983,153,23.3,21.6
190631,2454,484,92,44,6344018962,147,23.3,21.6
302361,2363,292,80,39,3514133991,104,23.3,21.6
122023,2591,355,92,38,1863989389,46,23.3,21.6
148345,3807,38,77,40,818334439,43,23.3,21.6
230294,3520,277,107,41,2247372342,81,23.3,21.6
168832,3046,7,81,48,1453993078,74,23.3,21.6
206276,6061,152,87,46,1322939721,84,23.3,21.6
100400,3299,838,70,45,3965318996,98,23.3,21.6
128401,875,126,75,46,11418689820,191,23.3,21.6
194970,2083,525,87,44,12983002240,192,23.3,21.6
191848,3600,60,89,49,513821161,50,23.3,21.6
172603,2178,174,98,48,10982442214,279,23.3,21.6
157716,1480,10,93,44,10926123875,171,23.3,21.6
127857,3799,195,72,41,3281904827,54,23.3,21.6
170234,4104,127,94,44,5125042673,122,23.3,21.6
313610,2819,48,111,50,6865470915,160,23.3,21.6
120322,4874,171,103,54,1120414704,54,23.3,21.6
651614,3479,3431,75,43,35587192608,632,23.3,21.6
149355,2185,519,74,51,7269138298,110,23.3,21.6
301199,3037,853,84,42,8392194981,182,23.3,21.6
345875,7178,23,79,43,4342530774,168,23.3,21.6
392076,1533,28,94,51,17553302660,236,23.3,21.6
216933,2723,529,78,41,4066854005,97,23.3,21.6
264825,3495,120,80,44,7556415053,215,23.3,21.6
131952,1368,8,78,45,3718318531,101,23.3,21.6
383073,5753,352,77,49,5434065636,115,23.3,21.6
102775,298,246,88,46,4415263084,49,23.3,21.6
207226,7516,1080,92,45,4701674116,238,23.3,21.6
12173,95,114,104,53,2480344172,18,52.4,4.1
629234,2698,2725,71,50,74855105369,708,52.4,4.1
185418,2748,316,87,41,6340431324,162,52.4,4.1
47700,1196,69,90,53,4003680303,104,52.4,4.1
177696,1925,8,76,41,1737570658,55,52.4,4.1
165477,1952,914,115,44,7017565477,162,52.4,4.1
120126,2314,347,79,44,4068659804,113,52.4,4.1
380839,4172,1328,93,42,8195547126,245,52.4,4.1
120028,2931,497,100,54,1954904259,63,52.4,4.1
180444,3156,100,91,45,3363606759,90,52.4,4.1
231655,3848,94,109,58,2579506349,81,52.4,4.1
85261,517,292,103,50,878688297,38,52.4,4.1
107158,2494,239,67,41,2311587952,69,52.4,4.1
157096,2239,93,111,46,5332201781,141,52.4,4.1
146392,2085,435,108,46,7166046533,121,52.4,4.1
317654,627,351,87,45,20986797694,270,49.5,1.8
58760,886,268,81,44,6214881733,91,49.5,1.8
93905,1113,120,102,52,4330216103,140,49.5,1.8
299369,2335,15,125,72,281850495,27,49.5,1.8
95238,1342,1427,92,61,4001409844,59,49.5,1.8
701879,4245,226,103,54,7742306725,176,49.5,1.8
170925,1697,7,96,49,10550969073,271,49.5,1.8
153345,3742,114,112,55,1130311092,56,40.4,10.9
351803,3118,1413,117,48,4827722461,120,40.4,10.9
193828,1324,1113,108,52,5573001540,107,40.4,10.9
105329,609,488,93,52,7737388961,166,70.5,2.2
668356,1637,53651,118,52,49220855984,932,70.5,2.2
190751,516,231,99,55,14952208553,182,70.5,2.2
270167,3719,1236,79,42,15742362062,370,38.4,3.1
249619,4086,522,105,47,6309999351,133,38.4,3.1
87993,4828,906,82,51,4443805488,108,38.4,3.1
208396,5183,149,89,45,6509157228,170,38.4,3.1
140168,3047,369,107,49,9026527334,139,38.4,3.1
141217,633,139,82,49,8630400226,191,38.4,3.1
381991,1867,163,94,49,24964770531,330,38.4,3.1
101557,1027,140,105,49,11040469404,207,38.4,3.1
187821,4316,232,103,39,1432398070,73,38.4,3.1
148424,4456,516,98,50,8521638982,204,38.4,3.1
156725,3249,806,91,47,1559033084,71,38.4,3.1
92755,643,69,115,45,10310284969,125,34.8,12.1
634207,977,1054,99,47,12850197393,453,34.8,12.1
1516381,56,26062,135,51,2.24E+11,2269,271.7,9.9
354923,46,26181,118,59,45204547927,393,271.7,9.9
22222,1324,2852,101,46,3412420340,72,271.7,9.9
98745,117,35442,163,57,7829449700,142,271.7,9.9
202821,625,3485,103,47,13206198784,293,271.7,9.9
314995,2936,414,87,44,16900064310,295,30.5,4
117144,1059,211,77,49,9821622611,103,30.5,4
114730,810,198,111,50,8775316515,178,30.5,4
11918,1243,258,101,42,493805857,8,30.5,4
84626,4074,268,72,51,1094657537,44,30.5,4
224763,974,700,101,46,16217026853,278,30.5,4
104694,2357,394,85,42,808641780,63,30.5,4
42573,1256,250,101,44,2094936461,81,30.5,4
153932,4376,243,87,42,4840560138,186,30.5,4
123187,2429,97,85,52,5889147023,131,30.5,4
149536,2245,104,81,41,1589145846,50,30.5,4
48736,2283,570,90,43,3206231234,134,30.5,4
120597,1818,172,92,43,5101090865,92,30.5,4
270315,1013,390,97,47,23374157427,318,53.9,3.7
254155,2162,1322,98,44,9458990260,105,53.9,3.7
66106,3023,160,105,46,833151868,48,53.9,3.7
280067,3711,1799,89,48,11792360132,267,53.9,3.7
122319,3229,233,83,40,1480138039,57,53.9,3.7
201300,1326,309,70,43,4451968241,135,53.9,3.7
191549,1511,520,108,52,6947318904,81,53.9,3.7
91357,1857,237,90,47,3213951929,64,53.9,3.7
46607,3665,514,84,48,3321646394,46,53.9,3.7
345971,656,3870,90,48,30582751861,376,53.9,3.7
58041,5161,287,126,58,437625317,22,53.9,3.7
245136,3021,2013,77,45,2684087675,99,53.9,3.7
74294,1057,1650,88,48,5571907687,129,53.9,3.7
227836,3296,601,85,50,5066112256,123,53.9,3.7
77263,1072,468,97,47,3086441095,41,30.7,6.8
668557,1796,3563,86,47,30951314090,413,30.7,6.8
142673,1103,1594,85,46,5214470537,105,30.7,6.8
194550,2678,5867,103,44,5534006682,77,30.7,6.8
106947,1156,11713,101,42,4739639066,109,30.7,6.8
280050,859,1707,89,46,9753572318,159,30.7,6.8
195627,1025,740,119,51,43511141213,515,30.7,6.8
348287,193,4466,92,43,8512696032,152,30.7,6.8
109581,218,11731,89,54,5499565664,65,30.7,6.8
225260,1529,1506,117,47,7933730147,109,30.7,6.8
84882,1428,667,99,42,4523208104,106,30.7,6.8
516755,3484,11583,95,45,26509691533,423,30.7,6.8
931524,2571,13110,91,45,59678117085,1015,30.7,6.8
591362,1943,4898,93,51,34995920069,386,30.7,6.8
1758333,2679,6537,91,43,1.34E+11,1102,30.7,6.8
746803,1889,136304,78,43,46310825616,591,30.7,6.8
749309,2268,3312,87,45,26296324873,472,30.7,6.8
284741,1668,197,93,40,4737651030,94,30.7,6.8
394555,2399,10129,91,44,21122444712,414,30.7,6.8
443813,2186,8052,108,45,12498020781,131,30.7,6.8
276976,1050,61,92,49,3271594364,65,41.5,10.2
799302,905,4909,94,46,43844569677,721,41.5,10.2
183403,2009,241,96,43,4079823696,126,41.5,10.2
283265,3109,628,85,51,7032079131,170,41.5,10.2
107168,1537,948,73,42,3899361363,117,41.5,10.2
144284,1931,841,80,55,4877037731,87,41.5,10.2
287883,706,171,90,53,15915592525,266,41.5,10.2
199791,469,83,84,46,10960118506,125,41.5,10.2
106488,1902,3124,99,56,2104686071,49,41.5,10.2
178400,1055,3066,83,47,9714017298,129,41.5,10.2
79282,2141,568,96,52,2054644307,40,41.5,10.2
137214,1776,25,77,53,1405499596,55,41.5,10.2
113918,3291,401,82,54,1288880972,48,54.9,16.1
231097,526,451,124,56,16130858938,299,54.9,16.1
118041,2482,260,89,40,3888126099,152,54.9,16.1
98970,1788,148,89,53,3258945190,117,54.9,16.1
76361,2826,32,112,46,329180579,41,54.9,16.1
106540,2412,162,72,43,1071990640,46,54.9,16.1
200050,549,58,107,49,11978522855,260,54.9,16.1
6638,25,130,100,45,383816234,18,54.9,16.1
148035,1525,54,82,35,2282020301,60,54.9,16.1
139387,2561,268,96,41,2886448416,146,54.9,16.1
180990,1801,93,88,40,2934367232,137,54.9,16.1
57874,809,60,99,53,5701482594,98,54.9,16.1
1067061,1430,4168,86,47,48663593895,606,54.9,16.1
81905,3645,669,84,37,2257168462,91,54.9,16.1
415909,889,1171,104,44,41201260250,1107,60.3,6
2644747,1452,2563,97,50,1.23E+11,1839,60.3,6
263778,1870,5,89,48,1051771949,20,33.7,11.9
140306,4231,419,99,40,2958556805,88,33.7,11.9
198323,3518,387,92,52,5751830649,94,33.7,11.9
297254,602,851,115,46,4559371074,96,33.7,11.9
841387,889,1076,108,55,31337519345,569,33.7,11.9
1657405,1987,4051,94,53,1.37E+11,2018,33.7,11.9
295149,2588,1578,130,53,4627759528,202,33.7,11.9
420229,1506,53,112,44,10503826746,175,33.7,11.9
197979,1112,349,133,54,8097797495,192,33.7,11.9
126658,888,4350,121,57,13278506544,192,23.7,6.6
122486,2431,130,79,47,1094958043,76,23.7,6.6
169255,1668,4166,107,58,8043289639,162,23.7,6.6
136094,2569,2451,113,56,4735300585,77,23.7,6.6
98627,11,14337,119,51,15392379159,219,23.7,6.6
27431,114,494,125,44,48622768165,458,23.7,6.6
159404,1089,4631,82,48,11842849486,209,23.7,6.6
103851,546,1910,126,59,4163683826,62,23.7,6.6
44166,201,8205,112,54,1.19E+11,1177,23.7,6.6
178875,369,311,114,48,6707797768,134,23.7,6.6
112932,883,685,116,57,5348374342,149,23.7,6.6
169072,585,1178,97,51,2785818397,86,23.7,6.6
195873,597,425,97,56,2874950058,53,23.7,6.6
3233,783,288,111,43,2530848194,12,23.7,6.6
33493,3367,426,121,73,1121422408,28,23.7,6.6
93619,614,301,119,57,5377276788,154,46,13.5
12775,200,101,56,55,1795051374,45,46,13.5
120513,1143,501,104,58,17265320776,183,46,13.5
47309,1225,2122,89,53,5237165394,123,46,13.5
431460,1197,703,117,57,48328738023,747,46,13.5
88437,1010,42,68,47,7124795774,130,46,13.5
58114,1661,56,70,48,8865406153,155,46,13.5
962515,7461,5551,107,55,1.00E+11,1792,46,13.5
82875,892,34,76,58,5354985894,106,46,13.5
728790,2644,5911,93,46,77045350951,1080,40.8,6.6
