Date,상권_코드_명,운영_영업_개월_평균,폐업_영업_개월_평균
2017_4,남부순환로325길,110,46
2017_4,남부순환로317길,113,51
2017_4,고무래로8길,93,44
2017_4,강남대로8길,94,50
2017_4,강남대로34길,92,48
2017_4,강남대로23길,105,51
2017_4,소담길,156,68
2017_4,원신길,132,60
2017_4,양지길,113,71
2017_4,양산길,138,50
2017_4,호암로24길,80,47
2017_4,호암로20길,90,53
2017_4,행운길,90,48
2017_4,행운1길,96,49
2017_4,청림3길,101,57
2017_4,청룡길,108,49
2017_4,청룡8길,99,47
2017_4,중앙길,100,52
2017_4,조원중앙로2길,105,48
2017_4,조원로18길,110,47
2017_4,조원로10길,107,50
2017_4,장군봉2길,67,45
2017_4,장군봉1길,101,45
2017_4,인헌길,100,53
2017_4,은천로25길,88,46
2017_4,양녕로6길,102,53
2017_4,신원로3길,93,48
2017_4,신사로20길,96,51
2017_4,신림로65길,91,46
2017_4,신림로64길,78,43
2017_4,신림로48길,155,57
2017_4,신림로38길,100,50
2017_4,신림로28길,108,50
2017_4,신림로11길,85,52
2017_4,신림동길,89,50
2017_4,승방길,87,47
2017_4,서림7길,80,60
2017_4,봉천로33길,88,47
2017_4,봉천로13길,108,41
2017_4,복은길,77,51
2017_4,법원단지길,102,49
2017_4,법원단지9길,101,57
2017_4,미성5길,96,54
2017_4,대학길,69,47
2017_4,대학14길,111,89
2017_4,당곡길,102,57
2017_4,남현길,90,50
2017_4,남현3길,113,54
2017_4,남현2길,104,55
2017_4,남부순환로248길,107,52
2017_4,남부순환로234길,78,50
2017_4,남부순환로172길,106,49
2017_4,남부순환로161길,92,47
2017_4,남부순환로151길,96,47
2017_4,남부순환로142길,108,53
2017_4,난향길,92,53
2017_4,난우길,100,49
2017_4,난곡로74길,85,39
2017_4,난곡로34길,119,60
2017_4,난곡로26길,115,52
2017_4,난곡로24길,112,56
2017_4,낙성대역길,80,53
2017_4,국회단지길,128,53
2017_4,구암길,106,47
2017_4,관천로22길,84,54
2017_4,관천로15길,79,62
2017_4,관악로30길,90,48
2017_4,관악로28길,91,49
2017_4,관악로14길,76,47
2017_4,관악로10길,79,55
2017_4,흑석로9길,85,48
2017_4,흑석로13길,124,61
2017_4,장승배기로27길,98,54
2017_4,장승배기로19길,129,63
2017_4,장승배기로10길,131,63
2017_4,여의대방로46길,96,56
2017_4,여의대방로24길,111,49
2017_4,여의대방로22카길,94,47
2017_4,여의대방로22나길,83,46
2017_4,여의대방로22길,106,47
2017_4,양녕로26길,79,50
2017_4,신대방길,118,49
2017_4,성대로29길,97,57
2017_4,성대로1길,112,50
2017_4,서달로8가길,123,56
2017_4,서달로15길,108,59
2017_4,서달로14길,85,68
2017_4,서달로10길,156,81
2017_4,상도로62길,75,53
2017_4,상도로61길,86,56
2017_4,상도로47길,88,48
2017_4,상도로37길,126,52
2017_4,상도로15길,105,50
2017_4,사당로8길,107,50
2017_4,사당로30길,76,44
2017_4,사당로2차길,99,48
2017_4,사당로29길,127,47
2017_4,사당로26길,75,44
2017_4,사당로23나길,116,52
2017_4,사당로23길,131,60
2017_4,사당로20길,114,49
2017_4,사당로16길,113,49
2017_4,사당로16가길,84,48
2017_4,만양로8길,90,58
2017_4,만양로14길,88,52
2017_4,등용로14길,115,47
2017_4,동작대로7길,90,50
2017_4,동작대로35길,112,56
2017_4,동작대로33길,99,47
2017_4,동작대로29길,101,50
2017_4,동작대로17길,102,46
2017_4,대방동2길,89,46
2017_4,대방동27길,98,48
2017_4,노량진로6길,139,60
2017_4,국사봉길,94,58
2017_4,국사봉2길,83,46
2017_4,국사봉1길,111,48
2017_4,영신로9길,94,55
2017_4,영등포로84길,103,52
2017_4,영등포로80길,97,46
2017_4,영등포로62길,98,53
2017_4,영등포로35길,117,48
2017_4,영등포로27길,134,42
2017_4,영등포로25길,103,49
2017_4,여의대방로61길,125,58
2017_4,여의대방로43나길,94,57
2017_4,여의대방로39길,123,48
2017_4,여의대방로35길,123,60
2017_4,양평로28길,122,69
2017_4,양평로22라길,72,53
2017_4,양평로19길,96,45
2017_4,신길로60길,109,43
2017_4,신길로42길,104,54
2017_4,신길로42가길,125,73
2017_4,신길로39길,101,53
2017_4,신길로17길,103,43
2017_4,선유서로28길,96,58
2017_4,선유서로25길,89,52
2017_4,선유서로24길,129,50
2017_4,선유로55길,109,54
2017_4,디지털로74길,146,55
2017_4,디지털로57길,96,46
2017_4,디지털로37길,70,45
2017_4,도신로62길,124,54
2017_4,도신로60길,122,52
2017_4,도신로29길,120,47
2017_4,도신로15길,96,52
2017_4,도림천로21길,88,41
2017_4,도림로63길,132,44
2017_4,도림로147길,124,62
2017_4,도림로112길,81,54
2017_4,대림로8길,131,50
2017_4,대림로7길,109,40
2017_4,대림로44길,123,51
2017_4,대림로34길,106,48
2017_4,대림로31길,123,44
2017_4,대림로29길,73,42
2017_4,대림로22길,101,47
2017_4,당산로46길,103,49
2017_4,당산로38길,91,50
2017_4,당산로37길,83,46
2017_4,당산로31길,85,52
2017_4,국회대로56길,144,57
2017_4,경인로90길,86,49
2017_4,경인로80길,97,76
2017_4,경인로77길,111,54
2017_4,가마산로61길,109,46
2017_4,시흥대로94길,97,51
2017_4,시흥대로84길,122,52
2017_4,시흥대로68길,116,49
2017_4,시흥대로63길,100,48
2017_4,시흥대로62가길,99,48
2017_4,시흥대로36길,108,58
2017_4,시흥대로22길,131,63
2017_4,시흥대로153길,97,46
2017_4,시흥대로150길,104,46
2017_4,시흥대로141길,103,48
2017_4,시흥대로138길,98,45
2017_4,시흥대로120길,83,46
2017_4,벚꽃로56길,99,54
2017_4,범안로17길,92,54
2017_4,범안로11길,104,58
2017_4,문성로5길,93,42
2017_4,독산로85길,92,49
2017_4,독산로78다길,113,52
2017_4,독산로70길,101,54
2017_4,독산로64길,107,51
2017_4,독산로50길,90,51
2017_4,독산로40길,97,45
2017_4,독산로108길,121,46
2017_4,남부순환로112길,95,43
2017_4,금하로24길,103,48
2017_4,금하로1길,113,56
2017_4,금하로14길,112,44
2017_4,가산로5길,95,49
2017_4,가산로3길,118,49
2017_4,중앙로1길,86,47
2017_4,중앙로15길,95,49
2017_4,우마길,96,61
2017_4,오류로8길,102,50
2017_4,신도림로13길,133,67
2017_4,새말로18길,75,50
2017_4,부일로1길,112,56
2017_4,부일로15길,101,53
2017_4,부일로11길,83,47
2017_4,디지털로32길,88,52
2017_4,디지털로32가길,60,49
2017_4,디지털로27길,93,51
2017_4,도림로6길,107,52
2017_4,도림로12길,108,44
2017_4,남부순환로97길,102,47
2017_4,구로중앙로8길,106,45
2017_4,구로중앙로7길,107,53
2017_4,구로중앙로42길,100,54
2017_4,구로중앙로34길,119,50
2017_4,구로중앙로28길,94,50
2017_4,구로중앙로19길,112,46
2017_4,구로동로8길,114,48
2017_4,구로동로7길,105,44
2017_4,구로동로42길,99,42
2017_4,구로동로41길,118,50
2017_4,구로동로38길,109,50
2017_4,구로동로28길,97,42
2017_4,구로동로15길,98,46
2017_4,공원로6가길,96,56
2017_4,고척로52길,99,44
2017_4,고척로27다길,80,59
2017_4,고척로27길,91,50
2017_4,고척로21나길,99,52
2017_4,경인로47길,98,53
2017_4,경인로35길,112,44
2017_4,경인로31길,104,41
2017_4,경인로15길,107,52
2017_4,개봉로3길,109,44
2017_4,개봉로2길,99,51
2017_4,개봉로23가길,110,54
2017_4,개봉로20길,116,52
2017_4,개봉로1길,124,48
2017_4,개봉로17다길,126,58
2017_4,개봉로17길,88,47
2017_4,개봉로11길,95,51
2017_4,화곡로64길,91,49
2017_4,화곡로59길,77,52
2017_4,화곡로44나길,89,44
2017_4,화곡로31길,95,48
2017_4,화곡로20길,94,46
2017_4,화곡로13길,86,46
2017_4,초원로16길,105,55
2017_4,초록마을로8길,111,53
2017_4,초록마을로3길,109,54
2017_4,월정로20길,113,47
2017_4,우장산로6길,80,51
2017_4,양천로73가길,112,52
2017_4,양천로71길,97,52
2017_4,양천로49길,110,53
2017_4,양천로26길,91,47
2017_4,양천로24길,80,47
2017_4,양천로24가길,109,47
2017_4,양천로14길,86,47
2017_4,방화대로6라길,83,47
2017_4,방화대로21길,98,52
2017_4,등촌로5길,98,47
2017_4,등촌로55길,82,42
2017_4,등촌로51길,103,52
2017_4,등촌로39길,96,44
2017_4,등촌로13길,65,45
2017_4,남부순환로11길,84,39
2017_4,까치산로4길,101,46
2017_4,국회대로7길,100,43
2017_4,공항대로8길,94,44
2017_4,공항대로61길,77,50
2017_4,공항대로59다길,104,52
2017_4,공항대로59길,84,51
2017_4,공항대로55길,91,51
2017_4,공항대로42길,84,46
2017_4,공항대로38길,90,50
2017_4,곰달래로60길,91,46
2017_4,곰달래로53길,97,52
2017_4,곰달래로47길,84,43
2017_4,곰달래로31길,85,47
2017_4,곰달래로25길,84,43
2017_4,개화동로25길,136,58
2017_4,개화동로23길,135,54
2017_4,강서로8길,85,44
2017_4,강서로5라길,105,46
2017_4,강서로5나길,87,46
2017_4,강서로5가길,98,50
2017_4,강서로47라길,73,51
2017_4,강서로47길,76,47
2017_4,강서로45다길,77,44
2017_4,강서로45길,77,47
2017_4,강서로35길,85,49
2017_4,강서로29길,75,44
2017_4,강서로18길,84,46
2017_4,강서로17가길,102,49
2017_4,강서로15길,102,43
2017_4,가로공원로80길,93,46
2017_4,가로공원로76가길,93,47
2017_4,화곡로4길,101,58
2017_4,화곡로3길,107,45
2017_4,지양로7길,99,42
2017_4,중앙로55길,126,54
2017_4,중앙로51길,112,46
2017_4,중앙로47길,113,56
2017_4,중앙로45길,126,53
2017_4,중앙로36길,113,46
2017_4,중앙로32길,92,45
2017_4,중앙로25길,116,52
2017_4,은행정로7길,93,44
2017_4,은행정로5길,101,50
2017_4,오목로5길,99,50
2017_4,오목로3길,83,54
2017_4,오목로30길,110,47
2017_4,오목로23길,112,47
2017_4,신월로20길,132,65
2017_4,신월로15길,99,51
2017_4,신목로6길,97,47
2017_4,신목로5길,83,48
2017_4,신목로2길,104,47
2017_4,목동중앙서로8가길,100,44
2017_4,목동중앙서로7길,94,44
2017_4,목동중앙북로8길,87,44
2017_4,목동중앙북로16길,74,52
2017_4,목동중앙본로7길,89,53
2017_4,목동중앙로3길,91,42
2017_4,목동중앙로13나길,102,52
2017_4,목동중앙남로3가길,97,44
2017_4,목동로9길,76,43
2017_4,목동로19길,88,44
2017_4,목동동로8길,93,47
2017_4,목동동로12길,88,47
2017_4,목동남로4길,92,49
2017_4,남부순환로88길,81,49
2017_4,남부순환로79길,118,64
2017_4,남부순환로70길,98,51
2017_4,남부순환로58길,80,54
2017_4,남부순환로40길,111,51
2017_4,남부순환로33길,90,51
2017_4,곰달래로5길,106,48
2017_4,곰달래로3길,101,44
2017_4,곰달래로2길,92,46
2017_4,곰달래로10길,107,46
2017_4,가로공원로58길,120,45
2017_4,효창원로93길,114,56
2017_4,토정로37길,64,55
2017_4,월드컵로8길,87,46
2017_4,월드컵로7길,87,41
2017_4,월드컵로36길,80,55
2017_4,월드컵로25길,88,47
2017_4,월드컵로19길,82,47
2017_4,월드컵로16길,89,46
2017_4,월드컵로11길,91,49
2017_4,월드컵로10길,63,42
2017_4,와우산로3길,63,51
2017_4,와우산로29길,55,41
2017_4,와우산로29가길,50,45
2017_4,양화진길,74,45
2017_4,양화로1길,64,50
2017_4,양화로11길,70,49
2017_4,신촌로30길,131,52
2017_4,신촌로28가길,131,79
2017_4,신촌로12길,78,47
2017_4,숭문길,101,56
2017_4,숭문8길,138,59
2017_4,성지3길,59,48
2017_4,성산로4길,77,45
2017_4,성미산로32길,43,34
2017_4,성미산로1길,106,45
2017_4,성미산로11길,85,47
2017_4,백범로16길,95,50
2017_4,방울내로9안길,92,46
2017_4,모래내로7길,94,54
2017_4,매봉산로2길,65,53
2017_4,망원로2길,71,45
2017_4,망원로11길,86,41
2017_4,만리재옛길,112,54
2017_4,마포대로4길,105,50
2017_4,마포대로20길,111,56
2017_4,마포대로12길,85,45
2017_4,동교로38길,30,45
2017_4,동교로27길,70,47
2017_4,동교로25길,61,52
2017_4,동교로19길,90,49
2017_4,동교로17길,78,43
2017_4,독막로8길,77,47
2017_4,독막로32길,111,62
2017_4,독막로22길,114,55
2017_4,도화길,87,60
2017_4,도화4길,98,49
2017_4,대흥로28길,119,51
2017_4,대흥로21길,115,57
2017_4,광성로6길,99,56
2017_4,홍제내길,92,58
2017_4,홍연길,97,72
2017_4,통일로39길,122,51
2017_4,통일로37길,109,57
2017_4,통일로11길,150,63
2017_4,충정로6길,106,57
2017_4,충정로4길,85,59
2017_4,증가로6길,118,56
2017_4,증가로23나길,108,54
2017_4,증가로20가길,111,58
2017_4,증가로10길,87,47
2017_4,응암로1길,100,50
2017_4,연희로10길,92,58
2017_4,신촌로37길,173,78
2017_4,수색로8길,92,53
2017_4,세무서길,102,57
2017_4,세무서2길,114,53
2017_4,세검정로1길,131,61
2017_4,북아현로4길,126,58
2017_4,모래내로15길,97,54
2017_4,명지대길,79,46
2017_4,독립문로8길,91,60
2017_4,가재울로6길,110,59
2017_4,통일로92길,93,67
2017_4,통일로87길,106,50
2017_4,통일로78길,92,39
2017_4,통일로69길,90,44
2017_4,진흥로1길,87,43
2017_4,진흥로12길,91,61
2017_4,증산서길,137,60
2017_4,증산로9길,103,49
2017_4,증산로5길,112,47
2017_4,증산로21길,95,52
2017_4,증산로17길,106,56
2017_4,증산로15길,103,46
2017_4,증산로13길,116,55
2017_4,응암로34길,115,56
2017_4,응암로22길,95,52
2017_4,응암로14길,107,51
2017_4,응암로13길,111,50
2017_4,응암로12길,99,47
2017_4,은평로8길,87,44
2017_4,은평로3길,82,47
2017_4,은평로20길,116,62
2017_4,은평로13길,100,49
2017_4,은평로10길,120,55
2017_4,연서로5길,80,49
2017_4,연서로41길,79,58
2017_4,연서로3길,85,50
2017_4,연서로34길,107,58
2017_4,연서로33길,93,58
2017_4,연서로29길,83,46
2017_4,연서로28길,88,48
2017_4,연서로27길,83,50
2017_4,연서로21길,83,46
2017_4,연서로17길,82,53
2017_4,연서로16길,101,47
2017_4,연서로13길,79,45
2017_4,연서로11길,90,50
2017_4,역말로9길,85,53
2017_4,수색로18길,134,60
2017_4,서오릉로8길,85,51
2017_4,서오릉로21길,102,52
2017_4,불광천길,107,50
2017_4,갈현로7길,89,51
2017_4,갈현로41길,116,59
2017_4,갈현로33길,78,42
2017_4,갈현로1길,109,46
2017_4,가좌로7길,93,55
2017_4,한글비석로44길,103,54
2017_4,한글비석로24길,89,46
2017_4,한글비석로22길,87,44
2017_4,석계로1길,96,53
2017_4,상계로9가길,102,42
2017_4,상계로1길,89,43
2017_4,상계로12길,91,46
2017_4,동일로242길,80,50
2017_4,동일로192길,83,53
2017_4,동일로173가길,107,48
2017_4,공릉로58길,98,49
2017_4,해등로16길,71,43
2017_4,우이천로4다길,104,52
2017_4,우이천로32길,100,47
2017_4,시루봉로23길,110,52
2017_4,삼양로144길,84,45
2017_4,방학로6가길,101,47
2017_4,방학로5길,93,46
2017_4,방학로15길,96,49
2017_4,방학로10길,97,45
2017_4,도봉산길,91,55
2017_4,도봉산4길,85,47
2017_4,도봉로181길,105,53
2017_4,도봉로169나길,101,48
2017_4,도봉로156길,91,53
2017_4,도봉로152가길,82,50
2017_4,도봉로147길,84,44
2017_4,도봉로143길,110,49
2017_4,도봉로114길,90,47
2017_4,도봉로109길,82,48
2017_4,도당로29길,90,46
2017_4,도당로19길,95,46
2017_4,도당로13바길,88,46
2017_4,도당로13가길,81,45
2017_4,덕릉로60길,91,45
2017_4,노해로63다길,79,42
2017_4,노해로60길,101,48
2017_4,한천로140길,88,42
2017_4,한천로139가길,78,37
2017_4,한천로132길,102,45
2017_4,한천로130길,87,46
2017_4,한천로124나길,83,51
2017_4,한천로109길,97,49
2017_4,인수봉로79길,97,51
2017_4,인수봉로72길,106,47
2017_4,인수봉로56길,90,49
2017_4,오패산로67길,84,38
2017_4,오패산로52길,109,50
2017_4,오패산로30길,77,45
2017_4,수유로12길,98,41
2017_4,솔샘로65길,103,54
2017_4,솔매로50길,99,49
2017_4,솔매로45길,95,47
2017_4,솔매로41길,90,43
2017_4,삼양로93길,93,57
2017_4,삼양로77길,83,55
2017_4,삼양로54길,126,56
2017_4,삼양로41길,125,51
2017_4,삼양로27길,77,41
2017_4,삼양로24길,96,53
2017_4,삼양로20길,103,51
2017_4,삼각산로28길,91,40
2017_4,도봉로99길,75,43
2017_4,도봉로8길,80,53
2017_4,도봉로76길,91,45
2017_4,도봉로67길,96,44
2017_4,도봉로45길,89,50
2017_4,도봉로18길,119,55
2017_4,도봉로13길,101,47
2017_4,덕릉로41길,101,39
2017_4,덕릉로40길,93,52
2017_4,노해로33길,98,53
2017_4,노해로23길,87,45
2017_4,노해로17길,103,42
2017_4,화랑로40길,95,46
2017_4,화랑로32길,98,52
2017_4,화랑로1길,118,52
2017_4,화랑로19길,104,66
2017_4,화랑로14길,94,52
2017_4,화랑로13길,100,53
2017_4,한천로76길,105,42
2017_4,한천로101가길,126,68
2017_4,창경궁로43길,54,42
2017_4,지봉로20길,101,52
2017_4,종암로5길,113,66
2017_4,종암로24가길,117,56
2017_4,종암로21길,99,57
2017_4,종암로19길,97,54
2017_4,종암로16길,119,58
2017_4,정릉로8길,105,64
2017_4,정릉로27길,110,64
2017_4,정릉로26길,116,61
2017_4,장위로50길,126,64
2017_4,장월로1길,91,49
2017_4,인촌로6길,95,46
2017_4,인촌로5길,87,51
2017_4,인촌로24길,95,55
2017_4,개운사길,87,50
2017_4,인촌로1길,73,43
2017_4,인촌로17가길,104,60
2017_4,오패산로4길,93,51
2017_4,오패산로3길,117,55
2017_4,오패산로19길,122,54
2017_4,안암로5길,97,55
2017_4,아리랑로4길,91,52
2017_4,솔샘로6길,113,60
2017_4,성북로8길,87,60
2017_4,삼양로8길,84,51
2017_4,삼선교로16가길,97,50
2017_4,삼선교로10다길,68,46
2017_4,삼선교로10길,94,52
2017_4,보문로32길,73,43
2017_4,보문로31길,110,50
2017_4,보문로26길,112,41
2017_4,보문로13길,113,50
2017_4,보국문로16길,107,56
2017_4,동소문로6길,111,72
2017_4,동소문로2길,116,64
2017_4,동소문로26가길,94,46
2017_4,동소문로15길,91,51
2017_4,동소문로13길,88,55
2017_4,돌곶이로8길,141,60
2017_4,돌곶이로41길,118,63
2017_4,돌곶이로28길,125,53
2017_4,돌곶이로27길,124,46
2017_4,돌곶이로22길,119,58
2017_4,돌곶이로14길,116,43
2017_4,길음로7길,152,55
2017_4,중랑천로10길,98,42
2017_4,용마산로94길,93,42
2017_4,용마산로118길,116,47
2017_4,용마산로112길,103,49
2017_4,용마산로100길,92,47
2017_4,신내로7가길,74,52
2017_4,사가정로54길,118,56
2017_4,사가정로42길,103,44
2017_4,봉화산로56길,94,45
2017_4,봉화산로4길,92,47
2017_4,봉화산로30길,110,59
2017_4,봉우재로33길,106,49
2017_4,면목로78길,109,44
2017_4,면목로56길,100,45
2017_4,면목로55길,99,48
2017_4,면목로49길,91,48
2017_4,면목로48길,103,42
2017_4,면목로45길,83,49
2017_4,면목로33길,109,45
2017_4,면목로21길,93,50
2017_4,망우로73길,91,48
2017_4,망우로68길,94,46
2017_4,동일로163길,84,48
2017_4,동일로157길,100,50
2017_4,동일로149길,85,50
2017_4,동일로140길,112,56
2017_4,동일로139길,107,48
2017_4,동일로139가길,102,45
2017_4,동일로130길,94,48
2017_4,동일로123길,113,50
