Date,상권_코드_명,총_유동인구_수
2014_2,백제고분로34길,232091
2014_2,백제고분로39길,235768
2014_2,백제고분로42길,349486
2014_2,백제고분로45길,336335
2014_2,백제고분로46길,249250
2014_2,백제고분로50길,419316
2014_2,삼전로13길,280811
2014_2,송이로23길,476100
2014_2,송이로32길,232320
2014_2,송이로36길,482314
2014_2,송파대로30길,659329
2014_2,양재대로62길,242652
2014_2,양재대로64길,327751
2014_2,양재대로71길,319872
2014_2,양재대로72길,176336
2014_2,오금로11길,269932
2014_2,오금로36길,218952
2014_2,오금로46길,175111
2014_2,풍성로25길,309861
2014_2,강동대로53길,232227
2014_2,고덕로10길,239689
2014_2,고덕로25길,28476
2014_2,고덕로61길,63361
2014_2,구천면로36길,154411
2014_2,구천면로41길,451600
2014_2,구천면로42길,478794
2014_2,동남로65길,168860
2014_2,동남로82길,152959
2014_2,동남로85길,158351
2014_2,명일로13길,189558
2014_2,상암로14길,179315
2014_2,상암로4길,196497
2014_2,상암로51길,234936
2014_2,상암로5길,367544
2014_2,상일로5길,186680
2014_2,성내로5길,550313
2014_2,성안로3길,247834
2014_2,암사길,217458
2014_2,양재대로101길,330379
2014_2,양재대로116길,120881
2014_2,양재대로124길,307579
2014_2,양재대로133길,117996
2014_2,양재대로91길,229374
2014_2,양재대로95길,237017
2014_2,양재대로96길,262132
2014_2,올림픽로48길,213338
2014_2,올림픽로71길,156845
2014_2,올림픽로77길,579142
2014_2,올림픽로78길,307340
2014_2,올림픽로80길,233647
2014_2,올림픽로98길,220545
2014_2,진황도로27길,455317
2014_2,진황도로47길,229311
2014_2,천중로39길,546580
2014_2,천중로51길,430065
2014_2,천호대로162길,94268
2014_2,천호대로170길,364422
2014_2,천호대로187길,236401
2014_2,천호대로197길,212615
2014_2,천호대로219길,278749
2014_2,천호옛14길,237630
2014_2,천호옛길,661170
2014_2,풍성로37가길,270028
2014_2,서울 금천구 시흥1동_4,536328
2014_2,양재 화물트럭터미널앞_1,19358
2014_2,양재 화물트럭터미널앞_2,21101
2014_2,양재동 꽃시장,27602
2014_2,서울 금천구 독산1동_1,319318
2014_2,서울 관악구 대학동_1,349510
2014_2,관악구 사당역_3,137508
2014_2,포이사거리_2,309514
2014_2,포이사거리_1,84311
2014_2,가산디지털단지역_1,88516
2014_2,관악구 사당역_2,270096
2014_2,가산디지털단지역_2,182329
2014_2,관악구 사당역_1,516577
2014_2,서울 관악구 서울대입구역_1,2294429
2014_2,구로디지털단지역,69602
2014_2,가산디지털단지역_3,890578
2014_2,서울 관악구 서울대입구역_2,249733
2014_2,양재역_1,98882
2014_2,양재역_2,750452
2014_2,서울 관악구 신림역_1,1062801
2014_2,서울 관악구 신림역_2,199729
2014_2,서울 서초구 남부터미널역_1,339156
2014_2,서울 서초구 방배역,527313
2014_2,매봉역,92821
2014_2,문정역,49082
2014_2,양재역,648708
2014_2,구로디지탈1단지,750365
2014_2,서울 서초구 남부터미널역_2,798905
2014_2,서울 관악구 신림역_3,632452
2014_2,서울 강남구 수서역,916050
2014_2,서울 서초구 남부터미널역_3,554628
2014_2,동작구 총신대입구역_2,730435
2014_2,양재역_3,1060726
2014_2,동작구 총신대입구역_1,663554
2014_2,서울 관악구 신림역_4,834686
2014_2,뱅뱅사거리_1,492244
2014_2,뱅뱅사거리,812578
2014_2,개봉동 현대아파트 인근,307776
2014_2,교대역_1,1491757
2014_2,보라매공원,1026665
2014_2,뱅뱅사거리_2,737990
2014_2,서울 강남구 대치역_1,70826
2014_2,서울 강남구 대치역_2,190363
2014_2,서울 서초구 서초역,225400
2014_2,서울 송파구 가락시장역,1110613
2014_2,교대역_2,1031448
2014_2,역삼역_1,217479
2014_2,교대역_3,344192
2014_2,가락시장,34351
2014_2,방배동카페골목,438801
2014_2,서울 강남구 강남역_1,1308732
2014_2,교대역_4,1013125
2014_2,대림역_1,61526
2014_2,은마아파트입구사거리_1,73519
2014_2,서울 강남구 강남역,1901037
2014_2,오류동역,241699
2014_2,은마아파트입구사거리_2,68844
2014_2,은마아파트입구사거리_3,84926
2014_2,은마아파트입구사거리_4,130677
2014_2,서울 강남구 한티역,249073
2014_2,신대방삼거리역,156293
2014_2,서울 강남구 역삼역_1,1597171
2014_2,대림역_2,162611
2014_2,역삼역_2,885026
2014_2,구로역,319333
2014_2,선릉역_1,896125
2014_2,서울 강남구 강남역_2,1898418
2014_2,석촌역,39449
2014_2,서울 송파구 석촌역_1,98623
2014_2,서울 강남구 역삼역_2,839508
2014_2,선릉역_2,3576342
2014_2,서울 송파구 석촌역_2,113556
2014_2,서울 강남구 선릉역_1,638132
2014_2,서울 서초구 강남역,3114870
2014_2,서울 강남구 선릉역_2,1231191
2014_2,삼성역_1,1147295
2014_2,삼정역_1,131488
2014_2,삼정역_2,290409
2014_2,삼성역_2,269693
2014_2,강남구 논현역_1,1156245
2014_2,신천역,652624
2014_2,선정릉역_1,106867
2014_2,강남구 논현역_2,1847998
2014_2,신도림역,150998
2014_2,잠실역 롯데월드,26966
2014_2,포스코사거리_1,1348212
2014_2,포스코사거리_2,791401
2014_2,강남구 논현역_3,309112
2014_2,선정릉역_2,288712
2014_2,서울 강남구 학동역_1,325474
2014_2,코엑스,134527
2014_2,삼성역_3,188335
2014_2,서울 동작구 노량진역,377980
2014_2,서울 강남구 학동역_2,512995
2014_2,방이동 먹자골목,507961
2014_2,학동역,353929
2014_2,강남구 논현역_4,1149589
2014_2,잠실역,451254
2014_2,서울 강남구 강남구청역_1,609677
2014_2,서울 강남구 학동역_3,548359
2014_2,서울 동작구 노량진1동_1,53407
2014_2,강남구 신사역_1,246045
2014_2,서울 강남구 강남구청역_2,782860
2014_2,영등포역_1,55029
2014_2,강남구 신사역_2,1222136
2014_2,문래동 주민센터,4096
2014_2,영등포역_2,896506
2014_2,도산공원사거리_1,422319
2014_2,영등포역_3,316742
2014_2,여의도 시범아파트앞,90862
2014_2,학동사거리_1,845785
2014_2,서울 영등포구 영등포시장역,315163
2014_2,학동사거리_2,279136
2014_2,서울 양천구 신정네거리역_2,24566
2014_2,서울 영등포구 여의도역_1,974138
2014_2,청담사거리_1,127779
2014_2,청담사거리_2,233839
2014_2,청담역_1,110626
2014_2,청담역_2,65976
2014_2,영등포유통상가,91327
2014_2,청담사거리_3,253597
2014_2,서울 영등포구 여의도역_2,637816
2014_2,신사동 가로수길,3003986
2014_2,오목교역,177676
2014_2,서울 강동구 둔촌동역,109795
2014_2,압구정 로데오거리_1,751914
2014_2,서울 영등포구 영등포구청역,370758
2014_2,서울 강남구 압구정역,1610887
2014_2,압구정 로데오거리_2,1880219
2014_2,국회의사당역_1,36318
2014_2,서울 용산구 신용산역,367117
2014_2,국회의사당역_2,574789
2014_2,용산 전자상가_1,58401
2014_2,용산구청,12204
2014_2,용산 전자상가_2,52680
2014_2,목동사거리,55086
2014_2,한남오거리,251571
2014_2,서울 용산구 이태원역,684714
2014_2,용산 전자상가_3,171784
2014_2,서울 광진구 강변역,162825
2014_2,당산역_1,333487
2014_2,용산 전자상가_4,82994
2014_2,용산 전자상가_5,388955
2014_2,서울 강동구 길동역,655355
2014_2,서울 강동구 천호역_1,252677
2014_2,당산역_2,432074
2014_2,서울 강동구 천호역,187884
2014_2,서울 광진구 구의역,339316
2014_2,건대입구역,85698
2014_2,서울 광진구 건대입구역_1,530920
2014_2,서울 강동구 천호역_2,1136521
2014_2,서울 마포구 마포역_1,660313
2014_2,서울 광진구 건대입구역_2,859036
2014_2,서울 마포구 마포역_2,1561647
2014_2,서울 마포구 공덕역_1,208260
2014_2,남영역,84629
2014_2,서울 용산구 숙대입구역,165846
2014_2,공덕역,193404
2014_2,서울 마포구 공덕역_2,250626
2014_2,어린이대공원역,367504
2014_2,서울 강동구 명일역,613948
2014_2,등촌역,98131
2014_2,서울 강동구 고덕역,356901
2014_2,서울 중구 약수역_1,38510
2014_2,서울 중구 약수역_2,207211
2014_2,서울 마포구 홍대입구역_1,545112
2014_2,강서구청,678983
2014_2,신촌역,1805505
2014_2,서울 광진구 군자역,547626
2014_2,홍익대학교 주변,4815704
2014_2,서울 마포구 홍대입구역_2,286196
2014_2,서울 마포구 홍대입구역_3,785670
2014_2,서울 서대문구 신촌역,3557784
2014_2,서울 서대문구 이대역,1137979
2014_2,한양시장,250652
2014_2,장충동 족발거리,100709
2014_2,서울 중구 명동역,555463
2014_2,장한평역,157080
2014_2,왕십리역_1,36080
2014_2,서울 중구 충무로역_1,679029
2014_2,장한평역_1,194081
2014_2,서울 강서구 발산역,268970
2014_2,왕십리역_2,266051
2014_2,시청역_1,717907
2014_2,장한평역_2,356744
2014_2,서울 강서구 송정역,321548
2014_2,서울 중구 충무로역_2,1217087
2014_2,북창동,818931
2014_2,서울 중구 신당역_1,542303
2014_2,롯데백화점,1467892
2014_2,명동거리,4445995
2014_2,서울 중구 을지로3가역_1,1366263
2014_2,동대문역사문화공원역,612514
2014_2,서대문구 서대문역_2,631188
2014_2,서울 중구 신당역_2,782231
2014_2,서울 중구 을지로3가역_2,1272339
2014_2,서울시청,728791
2014_2,시청역_2,204036
2014_2,동대문시장_1,484305
2014_2,서대문구 서대문역_1,171795
2014_2,종각역 젊음의 거리,1132556
2014_2,종각역,127222
2014_2,서울 종로구 광화문역_1,308895
2014_2,서울 종로구 종로3가역_1,362721
2014_2,서울 종로구 종로5가역_1,460864
2014_2,동대문시장_2,434908
2014_2,서울 종로구 동대문역_1,219209
2014_2,서울 종로구 동대문역_2,1044217
2014_2,장안동사거리,695369
2014_2,동묘앞역,158746
2014_2,서울 종로구 광화문역_2,895176
2014_2,서울 동대문구 신설동역_1,424101
2014_2,신설동역,177166
2014_2,서울 종로구 종로5가역_2,1335452
2014_2,종로구청,632371
2014_2,서울 종로구 종로5가역_3,1234101
2014_2,서울 종로구 종로5가역_4,101661
2014_2,인사동,489275
2014_2,서울 동대문구 신설동역_2,793278
2014_2,서울 종로구 종로3가역_2,1660534
2014_2,서울 종로구 종로3가역_3,903616
2014_2,서울 종로구 경복궁역_1,333362
2014_2,서울 종로구 안국역_1,47905
2014_2,서울 종로구 안국역_2,323478
2014_2,서울 종로구 경복궁역_2,121356
2014_2,서울 동대문구 청량리역,1383170
2014_2,디지털미디어시티,72422
2014_2,혜화역 대학로_1,647275
2014_2,혜화역 대학로_2,291702
2014_2,혜화역 대학로_3,845714
2014_2,서울 성북구 안암역,250041
2014_2,경희대학교,268413
2014_2,서울 성북구 성신여대입구역,856707
2014_2,미아사거리_1,64813
2014_2,미아사거리_2,125735
2014_2,서울 은평구 불광역_1,557811
2014_2,서울 은평구 불광역_2,350966
2014_2,서울 강북구 미아삼거리역_1,496382
2014_2,서울 성북구 미아삼거리역_2,238685
2014_2,서울 은평구 연신내역_1,371132
2014_2,서울 은평구 연신내역_2,567282
2014_2,서울 은평구 연신내역_3,154929
2014_2,서울 강북구 수유역_1,444614
2014_2,서울 강북구 수유역_2,1254559
2014_2,서울 강북구 수유역_3,237635
2014_2,창동역,459539
2014_2,서울 노원구 노원역_1,399199
2014_2,서울 노원구 노원역_2,307284
2014_2,서울 노원구 노원역_3,910077
2014_2,통인시장,91667
2014_2,광장시장,268042
2014_2,동대문종합시장,527917
2014_2,종로신진시장,190955
2014_2,충신시장,32967
2014_2,창신골목시장,226681
2014_2,동묘시장,292449
2014_2,신설종합시장,15096
2014_2,남대문시장,1411914
2014_2,신중부시장,552222
2014_2,인현시장,112853
2014_2,평화시장,76084
2014_2,방산종합시장,673041
2014_2,동평화시장,208279
2014_2,제일평화시장,89576
2014_2,청평화시장,95816
2014_2,약수시장,137368
2014_2,백학시장,112336
2014_2,서울중앙시장,380365
2014_2,합동(새벽)시장,45723
2014_2,후암시장,19147
2014_2,신흥시장,35266
2014_2,만리시장,26607
2014_2,용문전통시장,87702
2014_2,이촌종합시장,67297
2014_2,이태원시장,37726
2014_2,이태원제일시장,34294
2014_2,보광시장,63116
2014_2,마장축산물시장,158345
2014_2,행당시장,369930
2014_2,금남시장,45809
2014_2,뚝도시장,79746
2014_2,성동용답상가시장,97018
2014_2,한아름시장,26850
2014_2,화양제일골목시장,51646
2014_2,중곡제일시장,130377
2014_2,면곡골목시장,69497
2014_2,신성골목시장,45410
2014_2,자양골목시장,108918
2014_2,자양종합시장,13583
2014_2,노룬산골목시장,41886
2014_2,능동로골목시장,39753
2014_2,영동교골목시장,192509
2014_2,조양시장,23566
2014_2,구의시장,19236
2014_2,동부청과시장,9944
2014_2,용두시장,16324
2014_2,청량리수산시장,227711
2014_2,경동시장,87977
2014_2,동서시장,26144
2014_2,서울약령시장,596373
2014_2,청량리농수산물시장,4351
2014_2,청량리전통시장,28952
2014_2,청량리종합시장,95379
2014_2,전농로터리시장,61806
2014_2,답십리현대시장,67918
2014_2,동부시장,144089
2014_2,답십리시장,160249
2014_2,전곡시장,22856
2014_2,청량리청과물시장,122044
2014_2,회기시장,163726
2014_2,이경시장,7906
2014_2,동부골목시장,156888
2014_2,동원시장,233555
2014_2,면목골목시장,267213
2014_2,사가정시장,175753
2014_2,중화제일시장,82485
2014_2,태능시장,97285
2014_2,묵1동도깨비시장,18307
2014_2,우림골목시장,246714
2014_2,유영시장,13017
2014_2,돈암제일시장,410423
2014_2,정릉아리랑시장,76141
2014_2,정릉시장,271413
2014_2,길음시장,48710
2014_2,밤나무골시장,45656
2014_2,장위전통시장,96357
2014_2,번동시장,3038
2014_2,새석관시장,29596
2014_2,석관시장,11656
2014_2,석관황금시장,195107
2014_2,동북시장,11920
2014_2,방천골목시장,171205
2014_2,숭인시장,80547
2014_2,솔샘시장,84186
2014_2,번동북부골목시장,196043
2014_2,수유전통시장,200580
2014_2,우이시장,114523
2014_2,강북종합시장,73660
2014_2,수유중앙시장,14811
2014_2,장미원골목시장,94727
2014_2,수유북부시장,8461
2014_2,창동신창시장,155356
2014_2,창동골목시장,120569
2014_2,신도봉시장,5144
2014_2,백운시장,36924
2014_2,쌍문역골목시장,43706
2014_2,방학동도깨비시장,126867
2014_2,공릉동도깨비시장,123836
2014_2,상계시장,5000
2014_2,상계중앙시장,145723
2014_2,연서시장,140599
2014_2,갈현시장,21065
2014_2,역촌중앙시장,15067
2014_2,녹번시장,30180
2014_2,신응암시장,59049
2014_2,대림골목시장,89256
2014_2,증산종합시장,5022
2014_2,수일시장,14307
2014_2,영천시장,77015
2014_2,아현가구거리상점가,18060
2014_2,인왕시장,69357
2014_2,포방터시장,82181
2014_2,모래내시장,2885
2014_2,백련시장,11509
2014_2,마포시장,48738
2014_2,아현시장,209327
2014_2,신수시장,17441
2014_2,서교시장,33109
2014_2,영진시장,11303
2014_2,합정시장,58891
2014_2,망원시장,77667
2014_2,망원월드컵시장,127544
2014_2,동진시장,36241
2014_2,목2동시장,212359
2014_2,목3동시장,195956
2014_2,목4동시장,70732
2014_2,신영시장,147239
2014_2,월정로시장,49361
2014_2,경창시장,50569
2014_2,신월3동골목시장,57518
2014_2,신곡종합시장,16770
2014_2,신월6동골목시장,34268
2014_2,신월7동골목시장,25925
2014_2,신정제일시장,24037
2014_2,신정2동골목시장,62301
2014_2,신정3동골목시장,112807
2014_2,등마루시장,6624
2014_2,신월중앙시장,32341
2014_2,화곡중앙골목시장,83160
2014_2,대원종합시장,15781
2014_2,남부골목시장,297517
2014_2,화곡본동시장,79656
2014_2,까치산시장,371994
2014_2,송화골목시장,323698
2014_2,방신전통시장,144739
2014_2,공항시장,28808
2014_2,구로시장,38289
2014_2,남구로시장,312995
2014_2,가리봉시장,27501
2014_2,고척근린시장,76426
2014_2,개봉중앙시장,36297
2014_2,오류시장,15969
2014_2,독산동 우시장,70959
2014_2,남문시장,182004
2014_2,푸른터시장,18065
2014_2,대명시장,27084
2014_2,현대시장,333976
2014_2,박미시장,8267
2014_2,은행나무시장,98888
2014_2,영등포전통시장,1816977
2014_2,영등포청과시장,42693
2014_2,도림시장,20841
2014_2,영일시장,133967
2014_2,양남시장,9265
2014_2,대신시장,44902
2014_2,사러가시장,81292
2014_2,영진시장A동,18096
2014_2,우리시장,111935
2014_2,대림중앙시장,42477
2014_2,노량진중앙시장,147285
2014_2,본동인정시장,105570
