Date,상권_코드_명,총_직장_인구_수
2018_1,만양로8길,86
2018_1,만양로14길,328
2018_1,등용로14길,678
2018_1,동작대로7길,1712
2018_1,동작대로35길,895
2018_1,동작대로33길,116
2018_1,동작대로29길,32
2018_1,동작대로17길,1411
2018_1,대방동2길,462
2018_1,대방동27길,107
2018_1,노량진로6길,107
2018_1,국사봉길,38
2018_1,국사봉2길,53
2018_1,국사봉1길,7
2018_1,영신로9길,333
2018_1,영등포로84길,406
2018_1,영등포로80길,52
2018_1,영등포로62길,2
2018_1,영등포로35길,89
2018_1,영등포로27길,323
2018_1,여의대방로43나길,2158
2018_1,여의대방로39길,14
2018_1,여의대방로35길,817
2018_1,양평로28길,599
2018_1,양평로22라길,29
2018_1,양평로19길,4405
2018_1,신길로60길,497
2018_1,신길로42길,377
2018_1,신길로42가길,101
2018_1,신길로39길,112
2018_1,신길로17길,48
2018_1,선유서로28길,389
2018_1,선유서로25길,2516
2018_1,선유서로24길,134
2018_1,선유로55길,2446
2018_1,디지털로74길,46
2018_1,디지털로57길,6
2018_1,디지털로37길,211
2018_1,도신로62길,184
2018_1,도신로60길,74
2018_1,도신로29길,85
2018_1,도신로15길,80
2018_1,도림천로21길,77
2018_1,도림로63길,37
2018_1,도림로147길,1709
2018_1,도림로112길,14
2018_1,대림로8길,1839
2018_1,대림로7길,9
2018_1,대림로44길,25
2018_1,대림로34길,188
2018_1,대림로31길,1043
2018_1,대림로29길,1681
2018_1,대림로22길,361
2018_1,당산로46길,4479
2018_1,당산로38길,172
2018_1,당산로37길,3971
2018_1,당산로31길,4319
2018_1,국회대로56길,1675
2018_1,경인로90길,323
2018_1,경인로80길,1545
2018_1,경인로77길,697
2018_1,가마산로61길,196
2018_1,시흥대로94길,687
2018_1,시흥대로84길,186
2018_1,시흥대로68길,751
2018_1,시흥대로63길,2941
2018_1,시흥대로62가길,437
2018_1,시흥대로36길,386
2018_1,시흥대로22길,478
2018_1,시흥대로153길,664
2018_1,시흥대로150길,537
2018_1,시흥대로141길,656
2018_1,시흥대로138길,18
2018_1,시흥대로120길,501
2018_1,벚꽃로56길,1863
2018_1,범안로17길,145
2018_1,범안로11길,1095
2018_1,문성로5길,162
2018_1,독산로85길,93
2018_1,독산로78다길,219
2018_1,독산로70길,2
2018_1,독산로64길,114
2018_1,독산로50길,93
2018_1,독산로40길,53
2018_1,독산로108길,715
2018_1,남부순환로112길,9
2018_1,금하로24길,205
2018_1,금하로1길,70
2018_1,금하로14길,21
2018_1,가산로5길,592
2018_1,가산로3길,2351
2018_1,중앙로1길,1508
