"Date","상권","행정동_코드","상권_코드_명","총_유동인구_수","총_상주인구_수","총_직장_인구_수","운영_영업_개월_평균","폐업_영업_개월_평균","당월_매출_금액","점포수","공실률","임대료"
"2016_4","테헤란로",11680590,"삼성로115길",57636,2858,266,83,49,6266162743,180,8.9,46.1
"2016_4","테헤란로",11680590,"포스코사거리_1",658948,2142,49794,82,44,28709905219,495,8.9,46.1
"2016_4","테헤란로",11680590,"선정릉역_2",189332,3151,6768,78,43,10605988020,205,8.9,46.1
"2016_4","테헤란로",11680610,"삼성역_2",174523,7,17789,91,55,12229622804,100,8.9,46.1
"2016_4","테헤란로",11680610,"삼성로64길",101399,3323,537,93,42,9515932602,124,8.9,46.1
"2016_4","테헤란로",11680610,"영동대로65길",95956,2541,3117,93,45,7092476372,123,8.9,46.1
"2016_4","테헤란로",11680610,"삼성역_1",723674,1373,30235,90,46,39736405455,417,8.9,46.1
"2016_4","테헤란로",11680610,"은마아파트입구사거리_4",115868,383,88,76,43,13273541907,101,8.9,46.1
"2016_4","테헤란로",11680630,"삼성로63길",240105,4244,151,78,42,11755833614,237,8.9,46.1
"2016_4","테헤란로",11680630,"삼성로75길",271859,2543,2696,78,40,8620717066,100,8.9,46.1
"2016_4","테헤란로",11680630,"삼성로69길",196209,3410,316,78,44,13607357971,278,8.9,46.1
"2016_4","테헤란로",11680630,"선릉역_2",1552839,4094,20206,75,44,77604024381,1171,8.9,46.1
"2016_4","테헤란로",11680630,"서울 강남구 한티역",340173,2128,1079,77,48,41009740112,665,8.9,46.1
"2016_4","테헤란로",11680640,"뱅뱅사거리_2",399313,1898,24941,76,43,25393181915,542,8.9,46.1
"2016_4","테헤란로",11680640,"삼정역_1",237274,87,2888,105,43,7886921305,64,8.9,46.1
"2016_4","테헤란로",11680640,"서울 강남구 강남역",1069173,2497,39329,69,42,95294616210,1066,8.9,46.1
"2016_4","테헤란로",11680640,"서울 강남구 선릉역_2",610298,2147,7549,81,41,58433972350,885,8.9,46.1
"2016_4","테헤란로",11680640,"서울 서초구 강남역",2444790,3207,34665,79,44,189509839349,2219,8.9,46.1
"2016_4","테헤란로",11680640,"서울 강남구 역삼역_1",1031186,5469,26619,77,42,73978009696,1069,8.9,46.1
"2016_4","테헤란로",11680640,"논현로106길",129826,2055,2732,86,39,8541002658,168,8.9,46.1
"2016_4","테헤란로",11680640,"역삼역_1",183157,2824,1750,83,43,15551057355,349,8.9,46.1
"2016_4","테헤란로",11680640,"논현로63길",98152,2695,10880,91,46,9964104826,169,8.9,46.1
"2016_4","테헤란로",11680640,"서울 강남구 역삼역_2",455635,996,26179,82,45,47366420440,516,8.9,46.1
"2016_4","테헤란로",11680650,"역삼역_2",464142,459,4289,99,51,16135457814,116,8.9,46.1
"2016_4","테헤란로",11680650,"도곡시장",75072,250,489,109,52,7586334142,79,8.9,46.1
"2016_4","테헤란로",11680650,"언주로81길",391543,3605,9257,74,43,17658781123,288,8.9,46.1
"2016_4","테헤란로",11680650,"도곡로37길",274950,6014,3601,82,43,18974759684,306,8.9,46.1
"2016_4","테헤란로",11680650,"선릉역_1",377422,1209,53672,69,40,24173931795,456,8.9,46.1
"2016_4","혜화동",11110650,"혜화역 대학로_2",173907,816,1367,98,49,6616888448,127,5.3,70.1
"2016_4","혜화동",11110650,"성균관로5길",85015,1010,138,98,43,4438329690,142,5.3,70.1
"2016_4","혜화동",11110650,"창경궁로35길",135336,952,1426,81,65,4255673401,58,5.3,70.1
"2016_4","혜화동",11110650,"혜화역 대학로_3",678649,680,1703,92,53,41352653455,513,5.3,70.1
"2016_4","혜화동",11110650,"명륜길",38367,1497,20,77,56,5619775144,88,5.3,70.1
"2016_4","홍대합정",11440660,"신촌로12길",157416,1978,1309,80,45,7843036436,207,12.7,47.3
"2016_4","홍대합정",11440660,"홍익대학교 주변",2963627,5383,15066,66,44,323553602993,3796,12.7,47.3
"2016_4","홍대합정",11440660,"동교로19길",115768,1854,4667,89,46,10829640187,171,12.7,47.3
"2016_4","홍대합정",11440660,"양화로11길",89042,777,354,71,46,5741072419,73,12.7,47.3
"2016_4","홍대합정",11440660,"월드컵로8길",90498,1709,1745,83,47,11691869952,95,12.7,47.3
"2016_4","홍대합정",11440660,"동교로17길",72623,1953,767,77,43,3224749799,91,12.7,47.3
"2016_4","홍대합정",11440660,"와우산로29가길",49785,545,18,50,44,12845533975,169,12.7,47.3
"2016_4","홍대합정",11440660,"서울 마포구 홍대입구역_1",381598,662,821,85,46,14783711511,157,12.7,47.3
"2016_4","홍대합정",11440660,"월드컵로10길",184470,2508,1554,62,42,5724684116,122,12.7,47.3
"2016_4","홍대합정",11440660,"서울 마포구 홍대입구역_3",596287,189,411,71,50,12754658411,233,12.7,47.3
"2016_4","홍대합정",11440660,"와우산로29길",56063,870,153,52,41,6406675223,135,12.7,47.3
"2016_4","홍대합정",11440660,"서울 마포구 홍대입구역_2",149370,563,3152,77,47,10283264367,139,12.7,47.3
"2016_4","홍대합정",11440660,"월드컵로16길",299642,2551,3899,83,46,7690353437,130,12.7,47.3
"2016_4","화곡",11500540,"가로공원로76가길",95809,3134,26,99,46,2230435870,75,15.8,23.3
"2016_4","화곡",11500540,"강서로5나길",159038,2948,122,83,45,7080989348,139,15.8,23.3
"2016_4","화곡",11500540,"강서로5가길",212352,1860,45,96,49,15806893897,211,15.8,23.3
"2016_4","화곡",11500540,"가로공원로80길",95420,3004,56,91,47,2234651087,62,15.8,23.3
"2016_4","화곡",11500540,"강서로17가길",103858,3038,117,98,46,1642614722,41,15.8,23.3
"2016_4","화곡",11500540,"화곡중앙골목시장",109003,1089,2,129,53,7653550012,147,15.8,23.3
"2016_4","화곡",11500540,"강서로15길",161793,5498,262,98,41,4463708885,150,15.8,23.3
"2016_4","화곡",11500540,"월정로20길",94423,2252,4,112,44,4129272924,121,15.8,23.3
"2016_4","화곡",11500540,"강서로29길",211492,3065,325,76,43,4147134631,103,15.8,23.3
"2016_4","화곡",11500540,"화곡로20길",154631,3475,555,91,45,6644277365,149,15.8,23.3
"2016_4","화곡",11500550,"국회대로7길",91056,2372,400,97,41,1693419160,43,15.8,23.3
"2016_4","화곡",11500550,"강서로5라길",147965,2895,289,100,45,2074340487,88,15.8,23.3
"2016_4","화곡",11500550,"곰달래로47길",59128,4181,36,80,41,1046112080,50,15.8,23.3
"2016_4","화곡",11500550,"곰달래로31길",93869,3162,9,83,47,1704416928,75,15.8,23.3
"2016_4","화곡",11500560,"강서로45길",177332,915,134,75,46,11091840521,211,15.8,23.3
"2016_4","화곡",11500560,"강서로35길",103643,3954,179,90,45,1429010949,85,15.8,23.3
"2016_4","화곡",11500560,"강서로45다길",70186,2812,802,72,44,3716236768,104,15.8,23.3
"2016_4","화곡",11500570,"곰달래로53길",97901,3803,55,92,52,911661855,48,15.8,23.3
"2016_4","화곡",11500570,"등촌로13길",82230,3871,201,69,43,3744307839,55,15.8,23.3
"2016_4","화곡",11500570,"등촌로5길",136932,1520,10,97,45,10726271833,168,15.8,23.3
"2016_4","화곡",11500570,"남부골목시장",170716,2017,200,100,49,13414348352,278,15.8,23.3
"2016_4","화곡",11500570,"곰달래로60길",197550,1958,596,88,46,11440276135,193,15.8,23.3
"2016_4","화곡",11500590,"초록마을로3길",239272,2614,48,112,52,7568091212,157,15.8,23.3
"2016_4","화곡",11500590,"초록마을로8길",105629,4978,174,113,53,1097184538,50,15.8,23.3
"2016_4","화곡",11500590,"까치산로4길",111296,4454,134,101,44,5154294343,117,15.8,23.3
"2016_4","화곡",11500591,"화곡로59길",208427,2591,516,70,52,6420925992,92,15.8,23.3
"2016_4","화곡",11500591,"강서구청",697073,2791,3455,79,43,35089669979,621,15.8,23.3
"2016_4","화곡",11500591,"화곡로44나길",224047,3188,803,84,43,9058389258,196,15.8,23.3
"2016_4","화곡",11500593,"강서로8길",263890,3414,142,82,45,9183534774,159,15.8,23.3
"2016_4","화곡",11500593,"곰달래로25길",143443,3090,613,81,42,4156558729,107,15.8,23.3
"2016_4","화곡",11500593,"까치산시장",464411,1064,35,94,51,18970248260,248,15.8,23.3
"2016_4","화곡",11500593,"강서로18길",247470,7017,27,80,45,4967622303,158,15.8,23.3
"2016_4","화곡",11500615,"공항대로38길",63362,422,264,86,49,4739970972,54,15.8,23.3
"2016_4","화곡",11500615,"우장산로6길",241151,5525,318,77,51,5163684633,109,15.8,23.3
"2016_4","화곡",11500615,"공항대로42길",106356,1120,6,79,46,3336511545,98,15.8,23.3
"2016_4","화곡",11500615,"화곡로31길",209015,4122,1129,91,47,5526047195,230,15.8,23.3
"2017_1","건대입구",11215710,"능동로13길",370903,3801,352,90,42,6920143771,157,2.9,62.5
"2017_1","건대입구",11215710,"한아름시장",49533,13,133,111,53,2039324731,19,2.9,62.5
"2017_1","건대입구",11215710,"능동로19길",250389,2289,323,86,44,4039754018,105,2.9,62.5
"2017_1","건대입구",11215710,"광나루로24길",152493,1371,59,91,54,4899027445,116,2.9,62.5
"2017_1","건대입구",11215710,"서울 광진구 건대입구역_2",1785772,2078,2838,73,50,76789473164,695,2.9,62.5
"2017_1","건대입구",11215710,"동일로24길",381721,2976,8,84,40,1544455712,56,2.9,62.5
"2017_1","건대입구",11215710,"광나루로12길",297252,2400,1010,120,45,6816253455,154,2.9,62.5
"2017_1","건대입구",11215820,"자양골목시장",143012,2003,94,114,46,5531082210,146,2.9,62.5
"2017_1","건대입구",11215820,"자양로11길",489505,4017,1405,98,43,8126718075,239,2.9,62.5
"2017_1","건대입구",11215840,"건대입구역",77131,540,722,48,40,9710492374,106,2.9,62.5
"2017_1","건대입구",11215840,"능동로4길",154454,3377,248,72,41,2455559955,70,2.9,62.5
"2017_1","건대입구",11215840,"뚝섬로23길",162302,2104,109,96,44,2296083539,91,2.9,62.5
"2017_1","건대입구",11215840,"자양번영로3길",215271,3896,94,109,60,2297949066,84,2.9,62.5
"2017_1","건대입구",11215840,"능동로골목시장",38318,407,269,99,50,943091884,44,2.9,62.5
"2017_1","건대입구",11215820,"자양로15길",232060,1914,376,104,48,7255442432,127,2.9,62.5
"2017_1","건대입구",11215820,"아차산로40길",212288,3100,489,98,55,1751345482,66,2.9,62.5
"2017_1","경희대",11230710,"경희대로3길",81952,624,273,88,45,5940672253,86,0.5,43.4
"2017_1","경희대",11230710,"회기시장",212946,1149,127,110,52,4539853729,132,0.5,43.4
"2017_1","경희대",11230710,"경희대학교",687449,406,377,88,46,20329179382,273,0.5,43.4
"2017_1","경희대",11230740,"천장산로7길",162204,1446,1440,91,64,4191781064,60,0.5,43.4
"2017_1","경희대",11230740,"휘경로23길",95544,2662,16,131,73,335262156,30,0.5,43.4
"2017_1","경희대",11230740,"휘경로3길",417599,3714,225,101,55,7951472424,175,0.5,43.4
"2017_1","경희대",11230740,"휘경로2길",397774,1349,7,100,50,11195019291,265,0.5,43.4
"2017_1","공덕역",11440565,"효창원로93길",299082,3497,103,111,56,1265496159,61,5.3,40.8
"2017_1","공덕역",11440565,"마포대로20길",314824,2140,1156,108,55,5562471512,97,5.3,40.8
"2017_1","공덕역",11440565,"만리재옛길",533577,2691,1407,112,52,4901422756,123,5.3,40.8
"2017_1","공덕역",11440565,"서울 마포구 공덕역_1",330497,570,4647,70,44,8672723700,106,5.3,40.8
"2017_1","광화문",11110530,"서울 종로구 광화문역_2",770588,2349,52781,120,54,50906181367,925,1.8,69.7
"2017_1","광화문",11110530,"서울 종로구 경복궁역_1",271411,689,227,98,56,16198387655,194,1.8,69.7
"2017_1","광화문",11110530,"서울 종로구 광화문역_1",418449,10,2295,128,68,15185480234,155,1.8,69.7
"2017_1","광화문",11110530,"자하문로7길",156275,761,473,94,56,8533368974,160,1.8,69.7
"2017_1","광화문",11110530,"필운대로1길",39741,729,5,73,49,4033848148,49,1.8,69.7
"2017_1","군자",11215750,"천호대로123길",228196,3075,305,105,51,8295909987,138,2.1,29.7
"2017_1","군자",11215780,"능동로34길",170087,5194,924,76,53,6577671141,116,2.1,29.7
"2017_1","군자",11215750,"용마산로21길",326867,5320,139,93,47,6419527701,174,2.1,29.7
"2017_1","군자",11215750,"긴고랑로20길",143099,4231,542,108,50,7066553769,127,2.1,29.7
"2017_1","군자",11215730,"서울 광진구 군자역",151059,1706,181,93,50,25535365548,332,2.1,29.7
"2017_1","군자",11215730,"어린이대공원역",359708,662,97,85,49,8251780929,189,2.1,29.7
"2017_1","군자",11215740,"긴고랑로7길",148266,4763,523,97,52,10088249544,206,2.1,29.7
"2017_1","군자",11215740,"긴고랑로8길",186373,4219,218,103,43,1659746244,76,2.1,29.7
"2017_1","군자",11215740,"중곡제일시장",108429,862,140,106,50,11035664237,206,2.1,29.7
"2017_1","군자",11215750,"천호대로109길",535795,3616,1054,76,43,14404960688,374,2.1,29.7
"2017_1","군자",11215750,"용마산로3길",106961,3832,814,81,50,1853240340,76,2.1,29.7
"2017_1","논현역",11650560,"주흥길",277006,4184,310,93,48,1836297367,72,1,39
"2017_1","논현역",11650560,"사평대로57길",189798,1224,173,102,37,1395153143,52,1,39
"2017_1","논현역",11650560,"주흥15길",241910,2865,1626,89,42,3363556570,105,1,39
"2017_1","논현역",11650560,"강남구 논현역_1",966675,2031,3678,87,42,44152170443,611,1,39
"2017_1","논현역",11680521,"강남구 신사역_2",800629,1047,8379,91,44,45304363622,424,1,39
"2017_1","논현역",11680521,"논현로123길",80940,2161,94,85,38,2425150710,72,1,39
"2017_1","논현역",11680521,"강남대로140길",143131,1896,4339,99,48,1070083555,29,1,39
"2017_1","논현역",11680521,"영동전통시장",130946,1259,3023,91,49,17921266500,200,1,39
"2017_1","논현역",11680521,"강남구 논현역_2",1379175,4074,8038,85,43,78411903229,1270,1,39
"2017_1","논현역",11680521,"논현로115길",362556,3422,2789,80,46,16685943787,225,1,39
"2017_1","논현역",11680521,"학동역",198149,483,1409,98,50,7561630059,75,1,39
"2017_1","논현역",11680521,"강남구 논현역_3",270864,78,1498,77,53,11972749716,83,1,39
"2017_1","논현역",11680521,"논현로139길",266461,1491,2706,76,51,5699443483,110,1,39
"2017_1","논현역",11680521,"강남대로118길",185866,1495,622,73,41,3546653204,98,1,39
"2017_1","논현역",11680521,"서울 강남구 학동역_1",138431,936,5071,121,54,11156436084,91,1,39
"2017_1","논현역",11680521,"학동로6길",79386,1643,1919,71,47,5429270512,104,1,39
"2017_1","논현역",11680521,"강남대로136길",180769,1286,1132,93,56,10506960403,73,1,39
"2017_1","동대문",11110670,"동묘앞역",53175,915,62,117,47,10609766505,123,10.9,36.5
"2017_1","동대문",11110670,"서울 종로구 동대문역_2",334428,662,1053,99,49,13783073309,454,10.9,36.5
"2017_1","명동",11140550,"서울시청",460327,91,23470,118,61,39672623386,394,5.5,277.2
"2017_1","명동",11140550,"서울 중구 명동역",293796,1283,3694,105,48,16111257047,283,5.5,277.2
"2017_1","명동",11140550,"퇴계로18길",40578,787,2880,99,48,3933994004,69,5.5,277.2
"2017_1","명동",11140550,"명동거리",1636435,639,25479,140,53,188459954005,2207,5.5,277.2
"2017_1","명동",11140550,"명동길",163440,72,36555,163,58,8299055497,133,5.5,277.2
"2017_1","목동",11470510,"오목교역",135351,893,206,81,48,11157003898,103,5.5,33.4
"2017_1","목동",11470510,"목동동로12길",279429,2357,419,86,45,19110329486,292,5.5,33.4
"2017_1","목동",11470520,"목동중앙북로16길",81324,3386,270,73,51,1103836077,46,5.5,33.4
"2017_1","목동",11470520,"목2동시장",56015,1098,239,115,51,9373533219,166,5.5,33.4
"2017_1","목동",11470520,"목동중앙로13나길",17529,1155,286,100,49,401058190,12,5.5,33.4
"2017_1","목동",11470530,"목동중앙북로8길",81341,2193,363,91,41,937851433,72,5.5,33.4
"2017_1","목동",11470530,"목3동시장",123864,1256,714,101,48,17426215337,281,5.5,33.4
"2017_1","목동",11470540,"목4동시장",37997,1171,235,97,48,2254700377,87,5.5,33.4
"2017_1","목동",11470540,"목동중앙본로7길",83663,2984,111,88,53,6500697405,123,5.5,33.4
"2017_1","목동",11470540,"목동중앙서로8가길",135638,1392,177,95,44,4675332894,91,5.5,33.4
"2017_1","목동",11470540,"목동중앙로3길",76590,2527,98,84,42,1745786504,58,5.5,33.4
"2017_1","목동",11470540,"목동중앙남로3가길",161304,2747,576,90,44,3433682233,140,5.5,33.4
"2017_1","목동",11470540,"목동중앙서로7길",162007,3753,263,91,43,4797987937,176,5.5,33.4
"2017_1","불광역",11380510,"진흥로12길",173027,5802,491,93,59,3640526899,93,3.8,37
"2017_1","불광역",11380510,"은평로13길",102188,3160,491,97,49,8044404591,142,3.8,37
"2017_1","불광역",11380520,"서울 은평구 불광역_2",229247,673,72,119,58,11232349266,154,3.8,37
"2017_1","불광역",11380570,"서오릉로8길",102947,2778,16,85,48,2769896356,94,3.8,37
"2017_1","불광역",11380570,"서울 은평구 불광역_3",419995,789,55,91,46,11228186229,212,3.8,37
"2017_1","불광역",11380570,"서울 은평구 연신내역_1",1028482,256,89,112,65,11085674716,115,3.8,37
"2017_1","불광역",11380570,"연서로28길",768778,3657,702,87,48,6414490941,139,3.8,37
"2017_1","불광역",11380570,"역말로9길",86468,5840,14,87,53,2183475223,82,3.8,37
"2017_1","불광역",11380570,"서울 은평구 불광역_1",431966,577,253,86,44,22450899118,571,3.8,37
"2017_1","사당",11590620,"사당로30길",187459,1026,308,74,43,4234252090,137,5,58
"2017_1","사당",11590620,"관악구 사당역_2",482048,942,345,97,48,23465961470,317,5,58
"2017_1","사당",11590620,"사당로26길",124049,3007,245,83,40,1609832237,62,5,58
"2017_1","사당",11590620,"동작대로7길",386634,3339,2058,89,50,11347349831,257,5,58
"2017_1","사당",11590620,"사당로20길",102128,2749,175,109,47,1011163715,49,5,58
"2017_1","사당",11590620,"동작대로17길",286948,2444,1359,97,45,9856382289,110,5,58
"2017_1","사당",11620630,"남현3길",318211,1562,430,108,52,7333657830,83,5,58
"2017_1","사당",11620630,"승방길",89542,2889,558,82,48,3127877039,40,5,58
"2017_1","사당",11620630,"남현길",152407,1992,234,84,50,3513915831,70,5,58
"2017_1","사당",11650610,"방배천로4안길",155305,1191,1268,90,49,6031103185,137,5,58
"2017_1","사당",11650610,"관악구 사당역_1",443386,919,3907,90,49,31660503849,369,5,58
"2017_1","사당",11650610,"청두곶길",42525,4069,2013,78,45,3243398004,107,5,58
"2017_1","사당",11650610,"서초대로4길",337390,3522,611,84,50,5684370302,116,5,58
"2017_1","사당",11650610,"서초대로8길",153289,4257,310,140,58,292048778,21,5,58
"2017_1","서초",11650510,"사임당로17길",159828,1065,1817,92,46,5721944177,96,9.4,27.8
"2017_1","서초",11650510,"서울 서초구 남부터미널역_1",193426,1209,552,120,53,44111548145,514,9.4,27.8
"2017_1","서초",11650510,"교대역_2",804518,1690,3525,87,48,34172545762,426,9.4,27.8
"2017_1","서초",11650510,"남부순환로339길",70950,1514,12144,103,44,6250322465,120,9.4,27.8
"2017_1","서초",11650520,"서울 강남구 강남역_1",1254300,1333,131760,80,43,53148799151,598,9.4,27.8
