Date,상권,상권_코드_명,임대료,공실률,임대료_예측_딥러닝,공실률_예측_딥러닝
2015_4,NA,면목로33길,NA,NA,44.334,6.769
2015_4,NA,답십리로75길,NA,NA,34.829,8.959
2015_4,NA,겸재로29길,NA,NA,35.782,5.662
2015_4,NA,겸재로36길,NA,NA,33.39,5.158
2015_4,NA,겸재로54길,NA,NA,28.439,4.185
2015_4,NA,면목로55길,NA,NA,46.598,3.813
2015_4,NA,면목로56길,NA,NA,42.641,4.772
2015_4,NA,동원시장,NA,NA,28.967,7.323
2015_4,NA,면목로78길,NA,NA,22.848,4.931
2015_4,NA,사가정로42길,NA,NA,41.313,8.629
2015_4,NA,사가정로54길,NA,NA,30.516,7.564
2015_4,NA,면목로45길,NA,NA,31.849,9.811
2015_4,NA,면목로48길,NA,NA,40.265,15.187
2015_4,NA,면목로49길,NA,NA,37.928,6.048
2015_4,NA,사가정시장,NA,NA,41.895,6.914
2015_4,NA,용마산로94길,NA,NA,49.998,10.209
2015_4,NA,신내로7가길,NA,NA,32.577,6.555
2015_4,NA,동일로112길,NA,NA,28.068,2.893
2015_4,NA,봉우재로33길,NA,NA,35.218,8.556
2015_4,NA,동부골목시장,NA,NA,43.058,4.731
2015_4,NA,동일로140길,NA,NA,31.788,8.358
2015_4,NA,봉화산로30길,NA,NA,43.046,8.695
2015_4,NA,동일로130길,NA,NA,36.056,15.331
2015_4,NA,동일로123길,NA,NA,35.098,6.214
2015_4,NA,봉화산로4길,NA,NA,36.841,2.913
2015_4,NA,동일로139가길,NA,NA,30.779,6.162
2015_4,NA,동일로139길,NA,NA,39.203,7.01
2015_4,NA,태능시장,NA,NA,50.891,9.703
2015_4,NA,공릉로12가길,NA,NA,34.223,6.479
2015_4,NA,공릉로2길,NA,NA,35.044,5.841
2015_4,NA,묵1동도깨비시장,NA,NA,45.004,3.086
2015_4,NA,동일로149길,NA,NA,32.736,6.175
2015_4,NA,동일로157길,NA,NA,31.726,4.529
2015_4,NA,성북로8길,NA,NA,57.91,5.245
2015_4,NA,창경궁로43길,NA,NA,53.504,4.56
2015_4,NA,돈암제일시장,NA,NA,47.877,5.354
2015_4,NA,삼선교로10다길,NA,NA,51.802,3.218
2015_4,NA,삼선교로16가길,NA,NA,42.152,7.387
2015_4,NA,보문로31길,NA,NA,55.078,3.107
2015_4,NA,삼선교로10길,NA,NA,45.89,2.857
2015_4,NA,보문로13길,NA,NA,34.186,5.507
2015_4,NA,인촌로1길,NA,NA,47.222,11.381
2015_4,NA,인촌로6길,NA,NA,38.859,3.11
2015_4,NA,지봉로20길,NA,NA,53.108,6.366
2015_4,NA,정릉로27길,NA,NA,20.411,3.723
2015_4,NA,정릉아리랑시장,NA,NA,38.297,3.571
2015_4,NA,솔샘로6길,NA,NA,41.008,6.873
2015_4,NA,정릉로8길,NA,NA,44.86,5.822
2015_4,NA,정릉시장,NA,NA,41.178,3.747
2015_4,NA,보국문로16길,NA,NA,30.261,13.999
2015_4,NA,길음로7길,NA,NA,21.222,7.745
2015_4,NA,미아사거리_2,NA,NA,52.783,5.126
2015_4,NA,삼양로8길,NA,NA,32.307,19.846
2015_4,NA,종암로21길,NA,NA,56.015,3.906
2015_4,NA,종암로24가길,NA,NA,32.294,5.687
2015_4,NA,종암로19길,NA,NA,49.043,1.875
2015_4,NA,종암로5길,NA,NA,34.683,2.643
2015_4,NA,종암로16길,NA,NA,36.692,8.992
2015_4,NA,미아사거리_1,NA,NA,48.597,8.071
2015_4,NA,오패산로19길,NA,NA,25.187,6.593
2015_4,NA,화랑로1길,NA,NA,26.198,6.026
2015_4,NA,화랑로14길,NA,NA,39.912,4.778
2015_4,NA,오패산로4길,NA,NA,42.389,8.429
2015_4,NA,장월로1길,NA,NA,43.14,6.496
2015_4,NA,화랑로13길,NA,NA,60.132,3.549
2015_4,NA,돌곶이로41길,NA,NA,32.542,4.963
2015_4,NA,한천로101가길,NA,NA,30.897,6.38
2015_4,NA,돌곶이로27길,NA,NA,41.127,7.118
2015_4,NA,돌곶이로28길,NA,NA,33.368,6.537
2015_4,NA,장위전통시장,NA,NA,34.264,5.202
2015_4,NA,화랑로19길,NA,NA,35.874,1.741
2015_4,NA,장위로50길,NA,NA,57.34,6.663
2015_4,NA,돌곶이로22길,NA,NA,34.785,7.234
2015_4,NA,돌곶이로8길,NA,NA,46.379,5.561
2015_4,NA,석관황금시장,NA,NA,41.032,2.545
2015_4,NA,화랑로32길,NA,NA,44.246,7.954
2015_4,NA,화랑로40길,NA,NA,38.575,4.786
2015_4,NA,한천로76길,NA,NA,44.273,3.004
2015_4,NA,삼양로41길,NA,NA,28.474,7.746
2015_4,NA,도봉로67길,NA,NA,45.596,8.394
2015_4,NA,도봉로76길,NA,NA,75.825,7.298
2015_4,NA,도봉로45길,NA,NA,35.037,4.063
2015_4,NA,솔매로41길,NA,NA,61.704,16.742
2015_4,NA,솔매로45길,NA,NA,59.295,6.791
2015_4,NA,솔매로50길,NA,NA,44.137,5.967
2015_4,NA,도봉로18길,NA,NA,35.592,6.762
2015_4,NA,도봉로8길,NA,NA,36.713,11.136
2015_4,NA,서울 강북구 미아삼거리역_1,NA,NA,54.37,4.821
2015_4,NA,방천골목시장,NA,NA,48.283,15.924
2015_4,NA,오패산로52길,NA,NA,38.884,16.32
2015_4,NA,솔샘로65길,NA,NA,36.811,4.344
2015_4,NA,삼양로20길,NA,NA,48.044,4.101
2015_4,NA,삼양로24길,NA,NA,38.359,4.592
2015_4,NA,솔샘시장,NA,NA,50.336,7.442
2015_4,NA,덕릉로41길,NA,NA,52.093,4.022
2015_4,NA,번동북부골목시장,NA,NA,40.151,3.743
