Date,상권_코드_명,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수
2018_4,광나루로40길,328835,151052,177786,29570,67364,69617,59659,55341,47290
2018_4,광나루로52길,269810,131640,138171,25157,63288,53830,49694,42860,34982
2018_4,긴고랑로20길,116638,58704,57932,1763,25548,25621,21623,22471,19613
2018_4,긴고랑로7길,143763,73715,70042,6241,32671,26332,23922,32307,22294
2018_4,긴고랑로8길,145104,76313,68791,964,30832,35525,25526,30755,21503
2018_4,긴고랑로9길,223272,109271,114001,13241,43073,41124,40443,47383,38007
2018_4,능동로13길,443483,218623,224862,25708,256665,69656,36350,32904,22205
2018_4,능동로19길,330482,172754,157727,23092,182306,51274,27797,28519,17492
2018_4,능동로34길,161040,76871,84172,5223,38055,37699,27308,27866,24893
2018_4,능동로3길,253740,129798,123947,11427,49963,50088,43974,54051,44231
2018_4,능동로4길,123716,61318,62398,8721,22025,25420,24432,23229,19896
2018_4,동일로18길,238367,121955,116413,5160,72279,47420,37377,45040,31093
2018_4,동일로24길,331246,179225,152019,14611,142529,67651,41371,39575,25502
2018_4,뚝섬로23길,212802,106653,106149,2072,52494,39635,35952,46776,35871
2018_4,뚝섬로24길,75212,42755,32458,381,11061,17421,12256,20488,13605
2018_4,뚝섬로48길,219525,110840,108686,14729,44111,46550,39925,40026,34183
2018_4,뚝섬로54길,54624,28218,26403,3394,10207,16605,8181,9279,6960
2018_4,뚝섬로58길,181074,88798,92277,17806,32797,38039,30080,31658,30695
2018_4,뚝섬로64길,197638,105139,92500,7581,45183,45669,28197,37014,33994
2018_4,면목로17길,348459,186762,161693,14281,67759,69054,56865,77051,63454
2018_4,아차산로40길,127461,58946,68513,5813,35313,29976,18862,23345,14145
2018_4,아차산로51길,102975,49484,53492,3821,34205,24931,16732,13611,9676
2018_4,아차산로55길,506644,259183,247460,30377,146793,108550,83048,79704,58167
2018_4,아차산로65길,240453,115576,124876,36236,43706,41754,49241,39736,29775
2018_4,아차산로78길,170351,92325,78027,7467,35937,34418,30740,33137,28652
2018_4,용마산로21길,391193,206530,184659,27776,82141,75207,64874,76648,64544
2018_4,용마산로3길,170528,83858,86668,7143,38284,37632,29996,31065,26413
2018_4,자양로11길,592983,300347,292636,26371,139345,117069,92806,117518,99875
2018_4,자양로15길,242162,124372,117789,10875,62602,48385,39727,44457,36118
2018_4,자양로26길,201455,92377,109078,13025,55597,46181,34163,29478,23011
2018_4,자양로45길,404072,189027,215045,35424,88306,88497,68926,68018,54897
2018_4,자양로50길,125529,62699,62832,8480,26223,25064,20033,23184,22541
2018_4,자양로53길,167230,79812,87418,10375,30060,32195,29915,33342,31342
2018_4,자양번영로3길,220033,110065,109969,17208,39612,46712,42545,39565,34387
2018_4,천호대로109길,931168,482398,448771,38614,277990,209252,136107,153800,115408
2018_4,천호대로123길,99026,49341,49686,3043,23573,21519,17819,18615,14461
2018_4,천호대로129길,211759,108817,102940,16534,48596,42420,33819,38638,31755
2018_4,경희대로3길,121642,58772,62868,8887,52549,18125,14056,14065,13960
2018_4,경희대로4길,658748,323720,335028,65338,345965,89620,57084,52963,47782
2018_4,난계로30길,72520,42932,29590,371,13718,16428,14617,13387,14002
2018_4,답십리로23길,299805,165628,134179,25390,82685,55531,47823,46225,42154
2018_4,답십리로56길,191799,98290,93510,5028,32172,37529,37996,40545,38532
2018_4,답십리로60길,43352,22447,20905,1068,7959,10495,7922,8668,7239
2018_4,답십리로63길,58616,31415,27201,1462,9668,12218,11614,11923,11733
2018_4,답십리로64길,196634,106456,90179,2234,39469,49172,36437,38971,30355
2018_4,답십리로68길,271384,144486,126896,9964,68693,66978,53109,41512,31128
2018_4,답십리로69길,140582,79690,60890,15219,18708,26754,28126,26198,25579
2018_4,답십리로72길,150735,81171,69563,6741,36947,36476,30351,22334,17887
2018_4,망우로18가길,117329,63455,53873,7697,63281,15698,10084,12197,8371
2018_4,망우로18길,360657,195575,165083,29947,139401,52972,41945,51159,45234
2018_4,망우로21길,176174,94965,81209,13944,65268,28189,22172,24107,22494
2018_4,무학로16길,35970,22802,13168,109,6081,8995,7496,7308,5981
2018_4,무학로45길,383929,240093,143834,33144,180932,57035,41827,40975,30023
2018_4,사가정로13길,95246,47234,48011,9943,33418,15317,13506,12683,10378
2018_4,사가정로23가길,124604,64925,59679,13398,23406,23010,24030,21166,19596
2018_4,사가정로2길,100856,51927,48927,3276,21789,17739,18726,18582,20747
2018_4,서울시립대로16길,225241,110770,114468,15632,64633,38483,35980,36491,34019
2018_4,서울시립대로29길,550119,311630,238494,45674,271074,73908,56388,52422,50662
2018_4,서울시립대로4길,212292,103889,108403,8683,48397,53215,37965,34638,29393
2018_4,약령시로17길,137251,85478,51775,691,19667,23714,19183,30122,43878
2018_4,왕산로32길,62946,34750,28195,206,11490,12965,10004,11910,16373
2018_4,왕산로33길,268815,148561,120254,2361,26925,33447,38449,66380,101251
2018_4,왕산로43길,420170,204190,215980,20457,85457,70044,60071,83801,100338
2018_4,이문로42길,263684,131928,131757,16354,82332,42757,44559,37381,40303
2018_4,장한로14길,45059,22689,22372,2574,6058,13424,9043,6848,7114
2018_4,장한로25길,151654,80184,71471,8953,30778,33516,28914,29214,20280
2018_4,장한로26가길,121009,66138,54873,4580,30791,29522,23884,18511,13722
2018_4,장한로26길,321517,162575,158944,27328,65371,68952,62211,51458,46198
2018_4,장한로27가길,72160,38898,33262,3421,11651,14881,14703,14606,12901
2018_4,장한로27길,233218,120690,112529,15211,41933,47765,43668,49581,35066
2018_4,장한로5길,344840,186804,158034,5783,66103,77263,67024,72079,56590
2018_4,장한로8길,158644,89136,69509,1734,27837,35590,29425,36557,27504
2018_4,전농로29길,328500,168149,160350,46657,132489,39417,40461,38033,31441
2018_4,전농로3길,187802,92338,95462,19574,30887,35755,36967,34126,30494
2018_4,전농로4길,94180,55108,39069,2491,15257,19663,17681,21477,17610
2018_4,제기로21길,162936,89965,72978,4248,32428,32977,19365,34071,39846
2018_4,제기로5길,352853,191466,161382,31186,222360,40175,26312,20103,12712
2018_4,천장산로7길,369316,181841,187475,45103,252687,26581,17840,16778,10327
2018_4,천호대로12길,43204,25299,17904,405,7930,9815,9172,8314,7569
2018_4,천호대로17길,456409,235324,221086,17321,116254,88113,73411,84765,76548
2018_4,천호대로45길,194385,101143,93242,1610,40444,40799,31960,36188,43386
2018_4,천호대로77길,147684,79520,68165,3140,29512,31874,28220,29601,25336
2018_4,천호대로97길,165834,89587,76251,3965,26499,40444,30917,35734,28273
2018_4,한천로14길,293562,156395,137168,2818,55741,72433,55166,61826,45582
2018_4,한천로33길,110186,52248,57936,7246,17236,19932,21517,22445,21811
2018_4,한천로40길,87289,45272,42021,4232,13910,17772,17725,17322,16326
2018_4,한천로46길,72523,37317,35205,8446,13719,13024,13890,11707,11738
2018_4,휘경로14길,85902,47384,38514,1780,27635,12888,14219,14471,14908
2018_4,휘경로23길,146596,72206,74385,2031,34372,31969,21702,28841,27689
2018_4,휘경로2길,488474,253779,234696,47001,289785,55711,39571,33905,22499
2018_4,휘경로3길,653459,333319,320140,48265,354321,87052,61733,55840,46251
2018_4,겸재로29길,344931,170143,174788,18794,62941,66321,53453,76730,66693
2018_4,겸재로36길,212742,113999,98740,4422,40179,42479,36603,46264,42793
2018_4,겸재로54길,185126,96954,88170,6186,37861,36229,32777,39768,32306
2018_4,공릉로12가길,82688,42107,40582,6832,19415,14879,16410,13927,11228
2018_4,공릉로2길,306970,143646,163322,19639,61591,63015,46792,55697,60236
2018_4,답십리로75길,141131,70680,70451,5850,24028,29419,27510,31333,22987
2018_4,동일로100길,131784,64290,67497,2939,26626,30400,21640,29240,20945
2018_4,동일로101길,150910,74033,76875,11077,18354,24468,29367,37014,30633
2018_4,동일로112길,400022,208678,191344,8418,100482,78583,62309,78747,71482
2018_4,동일로123길,216346,106767,109579,11339,37863,36932,28511,52248,49456
2018_4,동일로130길,262132,125241,136893,18540,45576,52972,42996,52311,49740
2018_4,동일로139가길,235135,121660,113472,13560,44625,41415,39575,54125,41834
2018_4,동일로139길,103754,58328,45428,2807,18943,17051,18371,25202,21379
2018_4,동일로140길,167441,83753,83685,14345,32544,30188,25829,35477,29063
2018_4,동일로149길,88066,45022,43044,1611,16476,16532,16018,19483,17951
2018_4,동일로157길,358329,180012,178313,18638,87076,70966,56705,67716,57229
2018_4,동일로163길,233684,117722,115965,9801,50723,47776,40435,45816,39137
2018_4,망우로68길,210113,111738,98372,10035,37572,32066,34434,51539,44469
2018_4,망우로73길,100693,46663,54030,12624,12768,18762,16381,22307,17852
2018_4,면목로21길,136242,67712,68527,4116,27243,28964,26611,27496,21810
2018_4,면목로33길,276407,141140,135265,23040,43024,54412,48853,56813,50262
2018_4,면목로45길,179958,96543,83412,7617,45990,33460,27555,36159,29174
2018_4,면목로48길,137569,76676,60893,10440,38329,26569,19884,22691,19654
2018_4,면목로49길,206128,105180,100949,7855,40786,38854,37046,45250,36337
2018_4,면목로55길,188858,92373,96487,10823,33824,33965,37555,39694,32994
2018_4,면목로56길,156364,79756,76607,7051,30208,30371,30229,32136,26375
2018_4,면목로78길,274782,137541,137237,5858,56442,57648,44757,58497,51581
2018_4,봉우재로33길,214785,117023,97760,1484,49849,44344,36707,46128,36274
2018_4,봉화산로30길,171989,86577,85413,9176,35891,36875,27258,33174,29614
2018_4,봉화산로4길,145075,78486,66591,5973,25753,24064,24577,35096,29615
2018_4,봉화산로56길,376147,185815,190333,35748,74164,67094,67112,73664,58366
2018_4,사가정로42길,109908,56542,53369,2418,19260,20261,20653,25267,22049
2018_4,사가정로54길,326779,169941,156839,22960,84489,61749,48118,56117,53350
2018_4,신내로7가길,145580,70544,75035,17227,24218,28524,26975,26835,21797
2018_4,용마산로100길,85345,45730,39618,3048,17956,17471,14564,18038,14270
2018_4,용마산로112길,231074,111595,119482,13053,36577,36321,39915,54268,50944
2018_4,용마산로118길,172682,81455,91227,12739,26677,29907,28248,38829,36284
2018_4,용마산로94길,73158,41780,31379,7863,19581,11725,10717,13516,9753
2018_4,중랑천로10길,211167,109347,101822,7841,46988,39684,39056,44972,32626
2018_4,길음로7길,98480,46770,51709,7811,17123,18152,17258,16943,21193
2018_4,돌곶이로14길,103663,54220,49442,2357,22158,15769,20167,22314,20900
2018_4,돌곶이로22길,150342,75317,75027,4520,30336,23878,27747,33463,30399
2018_4,돌곶이로27길,158633,80652,77980,7333,27231,26526,29787,35250,32508
2018_4,돌곶이로28길,101494,50599,50895,2300,18612,17656,19925,22245,20764
2018_4,돌곶이로41길,110415,56633,53779,7534,11385,23189,21080,24235,22993
2018_4,돌곶이로8길,78460,45038,33419,1824,17461,10997,15567,16687,15923
2018_4,동소문로13길,312941,146355,166591,36631,82343,52512,48128,49139,44191
2018_4,동소문로15길,233385,107553,125832,29662,87531,37156,29349,27079,22609
2018_4,동소문로26가길,367098,136909,230195,47105,181062,50413,35725,30992,21805
2018_4,동소문로2길,77396,35292,42104,3523,26801,15892,12076,11774,7329
2018_4,동소문로6길,77311,35534,41776,3262,25348,14587,13074,11658,9379
2018_4,보국문로16길,155314,81332,73982,12476,48546,23417,22977,22249,25648
2018_4,보문로13길,365605,188234,177370,23039,96274,70088,57140,65964,53105
2018_4,보문로26길,88295,43462,44833,3018,33422,15436,10180,12640,13603
2018_4,보문로31길,255818,124080,131736,16753,70161,50000,40685,45910,32310
2018_4,보문로32길,929578,363848,565729,96255,456341,149705,100789,76488,50003
2018_4,삼선교로10길,382142,185593,196549,30328,120677,64430,63229,55259,48220
2018_4,삼선교로10다길,173801,87513,86289,21404,81742,18825,22250,16297,13281
2018_4,삼선교로16가길,680027,315500,364524,117388,291755,81176,77680,62893,49135
2018_4,삼양로8길,113509,51841,61670,8052,20357,18144,26266,17627,23060
2018_4,성북로8길,96409,43898,52513,9056,24195,19151,15926,14937,13140
2018_4,솔샘로6길,128812,71715,57097,9763,42746,19313,18335,19988,18665
2018_4,아리랑로4길,199308,93275,106032,19124,82677,34795,26670,19394,16652
2018_4,안암로5길,99096,58036,41063,5232,30185,17614,15480,16811,13777
2018_4,오패산로19길,388528,186098,202430,31483,82765,69180,70808,67744,66551
2018_4,오패산로3길,182201,85030,97173,16515,28820,34256,37795,33794,31021
2018_4,오패산로4길,349342,168802,180542,19156,82942,57263,60347,66080,63562
2018_4,인촌로17가길,235238,114001,121237,14898,85923,37213,27828,32552,36822
2018_4,인촌로1길,160760,73728,87033,6180,56695,31395,23240,23219,20028
2018_4,개운사길,299449,170938,128513,39786,183678,29428,18394,16938,11225
2018_4,인촌로24길,576590,366386,210206,71252,369077,64684,34389,22830,14363
2018_4,인촌로5길,167557,71764,95793,7899,77742,28841,17842,19283,15947
2018_4,인촌로6길,129544,67600,61947,3668,34524,24609,22198,23607,20936
2018_4,장월로1길,363967,164580,199384,29250,120601,59937,51455,54866,47854
2018_4,장위로50길,35050,19112,15938,2366,5515,5677,5730,7735,8024
2018_4,정릉로26길,180383,89434,90949,16177,32322,32902,33611,32430,32940
2018_4,정릉로27길,113336,56728,56608,10419,23491,21608,20018,18731,19072
2018_4,정릉로8길,102184,60137,42047,11752,49556,10744,9444,10763,9923
2018_4,종암로16길,117500,57196,60306,8417,23642,19318,20750,21897,23470
2018_4,종암로19길,151688,72717,78973,10707,32813,25012,27402,25170,30583
2018_4,종암로21길,191352,94921,96429,14764,41126,38356,36055,31495,29552
2018_4,종암로24가길,103128,51090,52040,7150,21903,16866,18106,18530,20575
2018_4,종암로5길,241075,120415,120658,17678,141542,27757,17136,18676,18290
2018_4,지봉로20길,221893,114987,106908,10220,66031,40959,35689,37181,31812
2018_4,창경궁로43길,164807,79989,84818,8843,47188,33424,25645,26649,23058
2018_4,한천로101가길,30226,16623,13600,375,2261,3693,5701,9668,8528
2018_4,한천로76길,256714,136588,120127,21686,57324,43069,40001,48386,46246
2018_4,화랑로13길,170781,65876,104905,14597,59614,23827,25785,24919,22042
2018_4,화랑로14길,384434,159798,224636,33307,106091,71559,73361,52720,47396
2018_4,화랑로19길,160820,84959,75866,6776,26404,27497,32471,36778,30894
2018_4,화랑로1길,239798,115953,123842,23271,38924,49315,46959,43979,37348
2018_4,화랑로32길,114122,64541,49579,1018,31934,15436,20247,27778,17703
2018_4,화랑로40길,190676,112449,78228,9610,50457,29117,30033,37819,33644
2018_4,노해로17길,145160,76680,68479,6879,42010,25354,23367,25335,22219
2018_4,노해로23길,113215,57555,55662,5573,21255,17386,20304,25616,23083
2018_4,노해로33길,124287,59706,64579,7572,26398,20664,22758,23849,23049
2018_4,덕릉로40길,73083,37669,35411,1333,19792,9086,11634,15478,15759
2018_4,덕릉로41길,212648,105236,107415,9234,59862,39744,35744,37090,30977
2018_4,도봉로13길,225709,112867,112841,20684,35865,35663,42996,47005,43495
2018_4,도봉로18길,167508,88929,78581,8349,26913,24475,27614,42517,37648
2018_4,도봉로45길,216938,94335,122603,12230,50253,36995,38888,43596,34979
2018_4,도봉로67길,119098,56109,62991,4224,21730,19618,18227,27320,27980
2018_4,도봉로76길,427815,221257,206554,13236,115630,68132,68363,87191,75259
2018_4,도봉로8길,129340,62608,66731,7925,31289,24165,23079,22633,20248
2018_4,도봉로99길,74684,40420,34262,576,21393,15142,11914,12983,12682
2018_4,삼각산로28길,94756,50961,43794,3477,34801,17629,13894,13498,11453
2018_4,삼양로20길,132558,59448,73113,9528,23324,23249,28459,25352,22650
2018_4,삼양로24길,219687,107751,111930,21982,33698,37283,33677,46501,46544
2018_4,삼양로27길,256510,129482,127028,24731,43256,41692,48159,46669,52002
2018_4,삼양로41길,496747,249007,247738,46105,81921,75814,86538,100259,106112
2018_4,삼양로54길,84932,39810,45118,1914,13125,12243,13688,22837,21128
2018_4,삼양로77길,101330,51488,49844,4626,21033,17660,12797,23129,22091
2018_4,삼양로93길,137547,67510,70038,6853,24576,24702,25518,28169,27730
2018_4,솔매로41길,73400,40567,32832,5341,20473,9617,10304,14628,13036
2018_4,솔매로45길,222220,106381,115836,12253,42323,33851,34078,51477,48230
2018_4,솔매로50길,602982,249093,353889,38913,131683,119076,105802,115327,92184
2018_4,솔샘로65길,364457,170738,193718,28550,64577,66044,59950,80540,64789
2018_4,수유로12길,378411,196151,182258,14449,101780,64927,59891,69227,68140
2018_4,오패산로30길,80572,40867,39706,4765,17637,14925,14369,14519,14361
2018_4,오패산로52길,245499,125933,119569,19814,47136,41729,39202,47048,50571
2018_4,오패산로67길,421035,230126,190909,12008,101071,72737,71600,91633,71985
2018_4,인수봉로56길,49651,25087,24563,786,8401,9212,11762,10525,8964
2018_4,인수봉로72길,170264,80314,89948,12669,29509,27491,32099,30651,37847
2018_4,인수봉로79길,77841,37257,40583,6932,14485,10345,15622,14735,15720
2018_4,한천로109길,235444,115472,119972,20098,38580,36872,45568,45068,49264
2018_4,한천로124나길,197671,99421,98250,8901,42294,34811,36042,39787,35838
2018_4,한천로130길,173909,88908,84999,9763,32057,32777,30746,36481,32083
2018_4,한천로132길,462716,235271,227445,17409,117004,83390,80448,94820,69641
2018_4,한천로139가길,220299,116698,103602,10589,62024,37637,36019,38792,35238
2018_4,한천로140길,298817,153407,145412,9777,72489,52558,52085,63370,48541
2018_4,노해로60길,321488,155600,165887,17828,82883,60821,51737,59234,48983
2018_4,노해로63다길,64399,31691,32705,4886,14503,10944,11773,11716,10582
2018_4,덕릉로60길,122757,59667,63084,3694,19755,22132,26270,25981,24926
2018_4,도당로13가길,80503,42614,37893,2312,13245,12218,14317,19562,18850
2018_4,도당로13바길,113753,59561,54191,2879,20057,17767,20110,28246,24699
