Date,상권_코드_명,운영_영업_개월_평균,폐업_영업_개월_평균,서울_운영_영업_개월_평균,서울_폐업_영업_개월_평균,상권_변화_지표
2019_1,언주로81길,83,45,104,51,LL
2019_1,압구정로2길,87,37,104,51,LL
2019_1,선릉로18길,114,58,104,51,HH
2019_1,선릉로146길,75,43,104,51,LL
2019_1,선릉로133길,76,45,104,51,LL
2019_1,선릉로132길,93,53,104,51,LH
2019_1,선릉로121길,92,45,104,51,LL
2019_1,삼성로75길,86,41,104,51,LL
2019_1,삼성로69길,81,45,104,51,LL
2019_1,삼성로64길,103,45,104,51,LL
2019_1,삼성로63길,88,44,104,51,LL
2019_1,삼성로57길,90,50,104,51,LL
2019_1,삼성로147길,86,51,104,51,LL
2019_1,삼성로115길,91,49,104,51,LL
2019_1,봉은사로68길,95,42,104,51,LL
2019_1,봉은사로57길,95,40,104,51,LL
2019_1,봉은사로43길,92,48,104,51,LL
2019_1,봉은사로29길,86,46,104,51,LL
2019_1,봉은사로109길,88,52,104,51,LH
2019_1,도산대로89길,76,47,104,51,LL
2019_1,도산대로81길,86,48,104,51,LL
2019_1,도산대로50길,78,54,104,51,LH
2019_1,도산대로38길,77,43,104,51,LL
2019_1,도산대로30길,93,47,104,51,LL
2019_1,도산대로23길,78,49,104,51,LL
2019_1,도산대로15길,66,45,104,51,LL
2019_1,도곡로37길,95,45,104,51,LL
2019_1,논현로8길,118,46,104,51,HL
2019_1,논현로63길,98,48,104,51,LL
2019_1,논현로28길,96,48,104,51,LL
2019_1,논현로26길,105,50,104,51,HL
2019_1,논현로159길,88,44,104,51,LL
2019_1,논현로139길,85,54,104,51,LH
2019_1,논현로123길,90,42,104,51,LL
2019_1,논현로115길,87,49,104,51,LL
2019_1,논현로10길,97,46,104,51,LL
2019_1,논현로106길,94,43,104,51,LL
2019_1,남부순환로365길,92,49,104,51,LL
2019_1,개포로82길,119,50,104,51,HL
2019_1,개포로28길,111,49,104,51,HL
2019_1,개포로20길,112,47,104,51,HL
2019_1,개포로17길,108,45,104,51,HL
2019_1,강남대로140길,107,45,104,51,HL
2019_1,강남대로136길,93,55,104,51,LH
2019_1,강남대로118길,85,41,104,51,LL
2019_1,서초중앙로8길,114,47,104,51,HL
2019_1,방배중앙로21길,92,48,104,51,LL
2019_1,효령로72길,94,43,104,51,LL
2019_1,효령로34길,112,54,104,51,HH
2019_1,효령로31길,91,46,104,51,LL
2019_1,효령로23길,95,46,104,51,LL
2019_1,청두곶길,85,47,104,51,LL
2019_1,주흥길,100,49,104,51,LL
2019_1,주흥15길,96,45,104,51,LL
2019_1,언남길,101,47,104,51,LL
2019_1,신반포로45길,108,49,104,51,HL
2019_1,서초대로8길,141,71,104,51,HH
2019_1,서초대로64길,108,54,104,51,HH
2019_1,서초대로4길,92,52,104,51,LH
2019_1,서초대로25길,107,55,104,51,HH
2019_1,서초대로23길,109,52,104,51,HH
2019_1,서초대로15길,120,53,104,51,HH
2019_1,사평대로57길,109,40,104,51,HL
2019_1,사평대로26길,116,57,104,51,HH
2019_1,사평대로22길,102,50,104,51,LL
2019_1,사임당로17길,105,46,104,51,HL
2019_1,방배로42길,92,53,104,51,LH
2019_1,방배로35길,116,48,104,51,HL
2019_1,방배로18길,103,54,104,51,LH
2019_1,반포대로9길,119,44,104,51,HL
2019_1,바우뫼로39길,101,42,104,51,LL
2019_1,마방로2길,97,52,104,51,LH
2019_1,방배천로4안길,95,51,104,51,LL
2019_1,동산로19길,95,47,104,51,LL
2019_1,동산로10길,124,51,104,51,HL
2019_1,동광로39길,81,46,104,51,LL
2019_1,동광로1길,112,55,104,51,HH
2019_1,동광로12길,122,51,104,51,HL
2019_1,논현로27길,102,48,104,51,LL
2019_1,논현로1길,115,50,104,51,HL
2019_1,남부순환로339길,111,47,104,51,HL
2019_1,남부순환로325길,113,48,104,51,HL
2019_1,남부순환로317길,122,52,104,51,HH
2019_1,고무래로8길,96,46,104,51,LL
2019_1,강남대로8길,98,51,104,51,LL
2019_1,강남대로34길,100,48,104,51,LL
2019_1,강남대로23길,105,52,104,51,HH
2019_1,소담길,170,71,104,51,HH
2019_1,원신길,139,58,104,51,HH
2019_1,양지길,122,76,104,51,HH
2019_1,양산길,145,55,104,51,HH
2019_1,호암로24길,85,47,104,51,LL
2019_1,호암로20길,91,53,104,51,LH
2019_1,행운길,100,48,104,51,LL
2019_1,행운1길,103,49,104,51,LL
2019_1,청림3길,115,55,104,51,HH
2019_1,청룡길,114,50,104,51,HL
2019_1,청룡8길,108,49,104,51,HL
2019_1,중앙길,96,54,104,51,LH
2019_1,조원중앙로2길,121,47,104,51,HL
2019_1,조원로18길,121,49,104,51,HL
2019_1,조원로10길,114,49,104,51,HL
2019_1,장군봉2길,71,44,104,51,LL
2019_1,장군봉1길,110,47,104,51,HL
2019_1,인헌길,112,53,104,51,HH
2019_1,은천로25길,94,47,104,51,LL
2019_1,양녕로6길,115,50,104,51,HL
2019_1,신원로3길,91,51,104,51,LL
2019_1,신사로20길,85,54,104,51,LH
2019_1,신림로65길,101,48,104,51,LL
2019_1,신림로64길,86,44,104,51,LL
2019_1,신림로48길,158,59,104,51,HH
2019_1,신림로38길,125,51,104,51,HL
2019_1,신림로28길,117,52,104,51,HH
2019_1,신림로11길,83,53,104,51,LH
2019_1,신림동길,91,51,104,51,LL
2019_1,승방길,101,47,104,51,LL
2019_1,서림7길,88,57,104,51,LH
2019_1,봉천로33길,94,48,104,51,LL
2019_1,봉천로13길,92,45,104,51,LL
2019_1,복은길,81,50,104,51,LL
2019_1,법원단지길,109,50,104,51,HL
2019_1,법원단지9길,113,56,104,51,HH
2019_1,미성5길,111,53,104,51,HH
2019_1,대학길,79,47,104,51,LL
2019_1,대학14길,121,87,104,51,HH
2019_1,당곡길,104,57,104,51,LH
2019_1,남현길,93,49,104,51,LL
2019_1,남현3길,114,59,104,51,HH
2019_1,남현2길,108,56,104,51,HH
2019_1,남부순환로248길,108,53,104,51,HH
2019_1,남부순환로234길,70,52,104,51,LH
2019_1,남부순환로172길,112,49,104,51,HL
2019_1,남부순환로161길,102,47,104,51,LL
2019_1,남부순환로151길,104,48,104,51,HL
2019_1,남부순환로142길,110,52,104,51,HH
2019_1,난향길,107,52,104,51,HH
2019_1,난우길,107,50,104,51,HL
2019_1,난곡로74길,90,42,104,51,LL
2019_1,난곡로34길,124,61,104,51,HH
2019_1,난곡로26길,118,55,104,51,HH
2019_1,난곡로24길,129,56,104,51,HH
2019_1,낙성대역길,85,54,104,51,LH
2019_1,국회단지길,138,53,104,51,HH
2019_1,구암길,118,47,104,51,HL
2019_1,관천로22길,91,55,104,51,LH
2019_1,관천로15길,91,63,104,51,LH
2019_1,관악로30길,94,50,104,51,LL
2019_1,관악로28길,102,49,104,51,LL
2019_1,관악로14길,82,48,104,51,LL
2019_1,관악로10길,79,55,104,51,LH
2019_1,흑석로9길,90,49,104,51,LL
2019_1,흑석로13길,114,64,104,51,HH
2019_1,장승배기로27길,99,56,104,51,LH
2019_1,장승배기로19길,131,66,104,51,HH
2019_1,장승배기로10길,146,63,104,51,HH
2019_1,여의대방로46길,97,59,104,51,LH
2019_1,여의대방로24길,120,49,104,51,HL
2019_1,여의대방로22카길,101,48,104,51,LL
2019_1,여의대방로22나길,93,46,104,51,LL
2019_1,여의대방로22길,107,48,104,51,HL
2019_1,양녕로26길,83,51,104,51,LL
2019_1,신대방길,122,50,104,51,HL
2019_1,성대로29길,105,59,104,51,HH
2019_1,성대로1길,121,51,104,51,HL
2019_1,서달로8가길,135,59,104,51,HH
2019_1,서달로15길,113,61,104,51,HH
2019_1,서달로14길,89,64,104,51,LH
2019_1,서달로10길,169,89,104,51,HH
2019_1,상도로62길,81,52,104,51,LH
2019_1,상도로61길,85,58,104,51,LH
2019_1,상도로47길,96,51,104,51,LH
2019_1,상도로37길,128,55,104,51,HH
2019_1,상도로15길,108,51,104,51,HL
2019_1,사당로8길,114,51,104,51,HH
2019_1,사당로30길,88,45,104,51,LL
2019_1,사당로2차길,102,48,104,51,LL
2019_1,사당로29길,133,49,104,51,HL
2019_1,사당로26길,91,43,104,51,LL
2019_1,사당로23나길,109,58,104,51,HH
2019_1,사당로23길,117,60,104,51,HH
2019_1,사당로20길,115,52,104,51,HH
2019_1,사당로16길,117,51,104,51,HL
2019_1,사당로16가길,92,47,104,51,LL
2019_1,만양로8길,96,59,104,51,LH
2019_1,만양로14길,91,52,104,51,LH
2019_1,등용로14길,124,47,104,51,HL
2019_1,동작대로7길,97,51,104,51,LH
2019_1,동작대로35길,120,59,104,51,HH
2019_1,동작대로33길,95,51,104,51,LH
2019_1,동작대로29길,110,50,104,51,HL
2019_1,동작대로17길,107,47,104,51,HL
2019_1,대방동2길,95,46,104,51,LL
2019_1,대방동27길,102,52,104,51,LH
2019_1,노량진로6길,140,62,104,51,HH
2019_1,국사봉길,108,55,104,51,HH
2019_1,국사봉2길,94,45,104,51,LL
2019_1,국사봉1길,118,49,104,51,HL
2019_1,영신로9길,97,54,104,51,LH
2019_1,영등포로84길,119,53,104,51,HH
2019_1,영등포로80길,104,46,104,51,LL
2019_1,영등포로62길,96,58,104,51,LH
2019_1,영등포로35길,115,51,104,51,HL
2019_1,영등포로27길,144,44,104,51,HL
2019_1,영등포로25길,105,51,104,51,HL
2019_1,여의대방로61길,132,59,104,51,HH
2019_1,여의대방로43나길,108,56,104,51,HH
2019_1,여의대방로39길,137,48,104,51,HL
2019_1,여의대방로35길,130,61,104,51,HH
2019_1,양평로28길,128,72,104,51,HH
2019_1,양평로22라길,73,52,104,51,LH
2019_1,양평로19길,104,48,104,51,LL
2019_1,신길로60길,119,44,104,51,HL
2019_1,신길로42길,108,55,104,51,HH
2019_1,신길로42가길,124,81,104,51,HH
2019_1,신길로39길,98,54,104,51,LH
2019_1,신길로17길,114,44,104,51,HL
2019_1,선유서로28길,94,59,104,51,LH
2019_1,선유서로25길,88,51,104,51,LL
2019_1,선유서로24길,133,51,104,51,HL
2019_1,선유로55길,117,53,104,51,HH
2019_1,디지털로74길,157,56,104,51,HH
2019_1,디지털로57길,98,49,104,51,LL
2019_1,디지털로37길,77,45,104,51,LL
2019_1,도신로62길,130,53,104,51,HH
2019_1,도신로60길,132,53,104,51,HH
2019_1,도신로29길,126,50,104,51,HL
2019_1,도신로15길,107,53,104,51,HH
2019_1,도림천로21길,93,41,104,51,LL
2019_1,도림로63길,148,47,104,51,HL
2019_1,도림로147길,129,63,104,51,HH
2019_1,도림로112길,91,55,104,51,LH
2019_1,대림로8길,131,51,104,51,HH
2019_1,대림로7길,116,42,104,51,HL
2019_1,대림로44길,128,53,104,51,HH
2019_1,대림로34길,114,50,104,51,HL
2019_1,대림로31길,132,46,104,51,HL
2019_1,대림로29길,77,43,104,51,LL
2019_1,대림로22길,105,48,104,51,HL
2019_1,당산로46길,105,50,104,51,HL
2019_1,당산로38길,89,53,104,51,LH
2019_1,당산로37길,85,49,104,51,LL
2019_1,당산로31길,86,53,104,51,LH
2019_1,국회대로56길,148,63,104,51,HH
2019_1,경인로90길,89,51,104,51,LL
2019_1,경인로80길,102,78,104,51,LH
2019_1,경인로77길,101,56,104,51,LH
2019_1,가마산로61길,108,50,104,51,HL
2019_1,시흥대로94길,105,51,104,51,HH
2019_1,시흥대로84길,130,55,104,51,HH
2019_1,시흥대로68길,125,50,104,51,HL
2019_1,시흥대로63길,103,51,104,51,LL
2019_1,시흥대로62가길,105,48,104,51,HL
2019_1,시흥대로36길,120,59,104,51,HH
2019_1,시흥대로22길,140,65,104,51,HH
2019_1,시흥대로153길,97,47,104,51,LL
2019_1,시흥대로150길,115,47,104,51,HL
2019_1,시흥대로141길,111,49,104,51,HL
2019_1,시흥대로138길,105,46,104,51,HL
2019_1,시흥대로120길,89,47,104,51,LL
2019_1,벚꽃로56길,94,54,104,51,LH
2019_1,범안로17길,102,52,104,51,LH
2019_1,범안로11길,104,59,104,51,LH
2019_1,문성로5길,108,43,104,51,HL
2019_1,독산로85길,99,51,104,51,LL
2019_1,독산로78다길,122,52,104,51,HH
2019_1,독산로70길,107,55,104,51,HH
2019_1,독산로64길,109,53,104,51,HH
2019_1,독산로50길,93,50,104,51,LL
2019_1,독산로40길,104,46,104,51,LL
2019_1,독산로108길,126,48,104,51,HL
2019_1,남부순환로112길,96,44,104,51,LL
2019_1,금하로24길,107,50,104,51,HL
2019_1,금하로1길,112,60,104,51,HH
2019_1,금하로14길,116,44,104,51,HL
2019_1,가산로5길,110,49,104,51,HL
2019_1,가산로3길,108,52,104,51,HH
2019_1,중앙로1길,96,48,104,51,LL
2019_1,중앙로15길,95,51,104,51,LH
2019_1,우마길,103,62,104,51,LH
2019_1,오류로8길,112,49,104,51,HL
2019_1,신도림로13길,133,68,104,51,HH
2019_1,새말로18길,85,50,104,51,LL
2019_1,부일로1길,118,60,104,51,HH
2019_1,부일로15길,99,55,104,51,LH
2019_1,부일로11길,88,48,104,51,LL
2019_1,디지털로32길,92,53,104,51,LH
2019_1,디지털로32가길,68,49,104,51,LL
2019_1,디지털로27길,99,51,104,51,LL
2019_1,도림로6길,116,53,104,51,HH
2019_1,도림로12길,127,43,104,51,HL
2019_1,남부순환로97길,111,49,104,51,HL
2019_1,구로중앙로8길,113,46,104,51,HL
2019_1,구로중앙로7길,113,54,104,51,HH
2019_1,구로중앙로42길,108,55,104,51,HH
2019_1,구로중앙로34길,116,52,104,51,HH
2019_1,구로중앙로28길,106,50,104,51,HL
2019_1,구로중앙로19길,111,48,104,51,HL
2019_1,구로동로8길,120,48,104,51,HL
2019_1,구로동로7길,110,49,104,51,HL
2019_1,구로동로42길,106,43,104,51,HL
2019_1,구로동로41길,124,51,104,51,HH
2019_1,구로동로38길,118,50,104,51,HL
2019_1,구로동로28길,101,45,104,51,LL
2019_1,구로동로15길,104,47,104,51,HL
2019_1,공원로6가길,104,56,104,51,LH
2019_1,고척로52길,108,47,104,51,HL
2019_1,고척로27다길,92,57,104,51,LH
2019_1,고척로27길,98,51,104,51,LH
2019_1,고척로21나길,112,52,104,51,HH
2019_1,경인로47길,98,53,104,51,LH
2019_1,경인로35길,115,46,104,51,HL
2019_1,경인로31길,99,44,104,51,LL
2019_1,경인로15길,108,57,104,51,HH
2019_1,개봉로3길,117,46,104,51,HL
2019_1,개봉로2길,104,53,104,51,LH
2019_1,개봉로23가길,117,55,104,51,HH
2019_1,개봉로20길,119,57,104,51,HH
2019_1,개봉로1길,127,46,104,51,HL
2019_1,개봉로17다길,125,61,104,51,HH
2019_1,개봉로17길,93,47,104,51,LL
2019_1,개봉로11길,103,53,104,51,LH
2019_1,화곡로64길,94,51,104,51,LL
2019_1,화곡로59길,80,54,104,51,LH
2019_1,화곡로44나길,95,45,104,51,LL
2019_1,화곡로31길,98,50,104,51,LL
2019_1,화곡로20길,101,46,104,51,LL
2019_1,화곡로13길,93,47,104,51,LL
2019_1,초원로16길,109,54,104,51,HH
2019_1,초록마을로8길,114,59,104,51,HH
2019_1,초록마을로3길,120,54,104,51,HH
2019_1,월정로20길,116,49,104,51,HL
2019_1,우장산로6길,81,51,104,51,LH
2019_1,양천로73가길,114,56,104,51,HH
2019_1,양천로71길,100,54,104,51,LH
2019_1,양천로49길,118,53,104,51,HH
2019_1,양천로26길,96,48,104,51,LL
2019_1,양천로24길,90,48,104,51,LL
2019_1,양천로24가길,117,48,104,51,HL
2019_1,양천로14길,96,47,104,51,LL
2019_1,방화대로6라길,87,48,104,51,LL
2019_1,방화대로21길,104,54,104,51,LH
2019_1,등촌로5길,109,46,104,51,HL
2019_1,등촌로55길,89,43,104,51,LL
2019_1,등촌로51길,110,55,104,51,HH
2019_1,등촌로39길,102,44,104,51,LL
2019_1,등촌로13길,72,44,104,51,LL
2019_1,남부순환로11길,91,39,104,51,LL
2019_1,까치산로4길,106,47,104,51,HL
2019_1,국회대로7길,112,44,104,51,HL
2019_1,공항대로8길,101,44,104,51,LL
2019_1,공항대로61길,84,50,104,51,LL
2019_1,공항대로59다길,112,53,104,51,HH
2019_1,공항대로59길,92,51,104,51,LL
2019_1,공항대로55길,98,53,104,51,LH
2019_1,공항대로42길,93,47,104,51,LL
2019_1,공항대로38길,97,51,104,51,LL
2019_1,곰달래로60길,89,48,104,51,LL
2019_1,곰달래로53길,98,55,104,51,LH
2019_1,곰달래로47길,87,46,104,51,LL
2019_1,곰달래로31길,89,48,104,51,LL
2019_1,곰달래로25길,90,44,104,51,LL
2019_1,개화동로25길,137,59,104,51,HH
2019_1,개화동로23길,132,55,104,51,HH
2019_1,강서로8길,93,45,104,51,LL
2019_1,강서로5라길,117,46,104,51,HL
2019_1,강서로5나길,88,48,104,51,LL
2019_1,강서로5가길,98,51,104,51,LL
2019_1,강서로47라길,79,52,104,51,LH
2019_1,강서로47길,84,47,104,51,LL
2019_1,강서로45다길,85,43,104,51,LL
2019_1,강서로45길,83,48,104,51,LL
2019_1,강서로35길,96,50,104,51,LL
2019_1,강서로29길,87,45,104,51,LL
2019_1,강서로18길,91,47,104,51,LL
2019_1,강서로17가길,101,49,104,51,LL
2019_1,강서로15길,107,43,104,51,HL
2019_1,가로공원로80길,102,47,104,51,LL
2019_1,가로공원로76가길,104,47,104,51,LL
2019_1,화곡로4길,106,57,104,51,HH
2019_1,화곡로3길,110,50,104,51,HL
2019_1,지양로7길,112,43,104,51,HL
2019_1,중앙로55길,126,60,104,51,HH
2019_1,중앙로51길,110,49,104,51,HL
2019_1,중앙로47길,133,56,104,51,HH
2019_1,중앙로45길,133,55,104,51,HH
2019_1,중앙로36길,111,47,104,51,HL
2019_1,중앙로32길,95,45,104,51,LL
2019_1,중앙로25길,126,59,104,51,HH
2019_1,은행정로7길,103,45,104,51,LL
2019_1,은행정로5길,108,49,104,51,HL
2019_1,오목로5길,108,49,104,51,HL
2019_1,오목로3길,91,54,104,51,LH
2019_1,오목로30길,112,48,104,51,HL
2019_1,오목로23길,118,47,104,51,HL
2019_1,신월로20길,149,66,104,51,HH
2019_1,신월로15길,102,54,104,51,LH
2019_1,신목로6길,103,47,104,51,LL
2019_1,신목로5길,91,50,104,51,LL
2019_1,신목로2길,102,51,104,51,LL
2019_1,목동중앙서로8가길,107,45,104,51,HL
2019_1,목동중앙서로7길,97,45,104,51,LL
2019_1,목동중앙북로8길,92,47,104,51,LL
2019_1,목동중앙북로16길,85,52,104,51,LH
2019_1,목동중앙본로7길,102,52,104,51,LH
2019_1,목동중앙로3길,97,44,104,51,LL
2019_1,목동중앙로13나길,104,53,104,51,HH
2019_1,목동중앙남로3가길,104,45,104,51,LL
2019_1,목동로9길,78,43,104,51,LL
2019_1,목동로19길,95,46,104,51,LL
2019_1,목동동로8길,103,48,104,51,LL
2019_1,목동동로12길,90,49,104,51,LL
2019_1,목동남로4길,98,51,104,51,LH
2019_1,남부순환로88길,91,51,104,51,LL
2019_1,남부순환로79길,169,66,104,51,HH
2019_1,남부순환로70길,108,52,104,51,HH
2019_1,남부순환로58길,91,54,104,51,LH
2019_1,남부순환로40길,125,52,104,51,HH
2019_1,남부순환로33길,100,53,104,51,LH
2019_1,곰달래로5길,115,48,104,51,HL
2019_1,곰달래로3길,111,44,104,51,HL
2019_1,곰달래로2길,115,46,104,51,HL
2019_1,곰달래로10길,108,48,104,51,HL
2019_1,가로공원로58길,119,49,104,51,HL
2019_1,효창원로93길,124,62,104,51,HH
2019_1,토정로37길,63,54,104,51,LH
2019_1,월드컵로8길,90,47,104,51,LL
2019_1,월드컵로7길,94,43,104,51,LL
2019_1,월드컵로36길,89,56,104,51,LH
2019_1,월드컵로25길,97,47,104,51,LL
2019_1,월드컵로19길,85,47,104,51,LL
2019_1,월드컵로16길,96,48,104,51,LL
2019_1,월드컵로11길,98,49,104,51,LL
2019_1,월드컵로10길,68,41,104,51,LL
2019_1,와우산로3길,70,49,104,51,LL
2019_1,와우산로29길,59,41,104,51,LL
2019_1,와우산로29가길,55,45,104,51,LL
2019_1,양화진길,80,44,104,51,LL
2019_1,양화로1길,73,48,104,51,LL
2019_1,양화로11길,76,49,104,51,LL
2019_1,신촌로30길,140,52,104,51,HH
2019_1,신촌로28가길,159,82,104,51,HH
2019_1,신촌로12길,86,48,104,51,LL
2019_1,숭문길,103,58,104,51,LH
2019_1,숭문8길,154,59,104,51,HH
2019_1,성지3길,55,50,104,51,LL
2019_1,성산로4길,89,47,104,51,LL
2019_1,성미산로32길,46,31,104,51,LL
2019_1,성미산로1길,105,48,104,51,HL
2019_1,성미산로11길,91,50,104,51,LL
2019_1,백범로16길,98,50,104,51,LL
2019_1,방울내로9안길,96,48,104,51,LL
2019_1,모래내로7길,88,59,104,51,LH
2019_1,매봉산로2길,67,52,104,51,LH
2019_1,망원로2길,72,45,104,51,LL
2019_1,망원로11길,88,44,104,51,LL
2019_1,만리재옛길,114,55,104,51,HH
2019_1,마포대로4길,115,50,104,51,HL
2019_1,마포대로20길,115,58,104,51,HH
2019_1,마포대로12길,89,47,104,51,LL
2019_1,동교로38길,33,41,104,51,LL
2019_1,동교로27길,74,46,104,51,LL
2019_1,동교로25길,68,51,104,51,LL
2019_1,동교로19길,95,48,104,51,LL
2019_1,동교로17길,88,43,104,51,LL
2019_1,독막로8길,78,48,104,51,LL
2019_1,독막로32길,114,62,104,51,HH
2019_1,독막로22길,116,55,104,51,HH
2019_1,도화길,91,59,104,51,LH
2019_1,도화4길,100,50,104,51,LL
2019_1,대흥로28길,130,53,104,51,HH
2019_1,대흥로21길,124,57,104,51,HH
2019_1,광성로6길,103,57,104,51,LH
2019_1,홍제내길,100,58,104,51,LH
2019_1,홍연길,101,73,104,51,LH
2019_1,통일로39길,129,51,104,51,HL
2019_1,통일로37길,115,59,104,51,HH
2019_1,통일로11길,158,66,104,51,HH
2019_1,충정로6길,109,61,104,51,HH
2019_1,충정로4길,96,58,104,51,LH
2019_1,증가로6길,114,61,104,51,HH
2019_1,증가로23나길,114,57,104,51,HH
2019_1,증가로20가길,111,63,104,51,HH
2019_1,증가로10길,94,47,104,51,LL
2019_1,응암로1길,108,49,104,51,HL
2019_1,연희로10길,99,59,104,51,LH
2019_1,신촌로37길,193,78,104,51,HH
2019_1,수색로8길,99,54,104,51,LH
2019_1,세무서길,110,58,104,51,HH
2019_1,세무서2길,118,54,104,51,HH
2019_1,세검정로1길,134,63,104,51,HH
2019_1,북아현로4길,135,59,104,51,HH
2019_1,모래내로15길,93,55,104,51,LH
2019_1,명지대길,83,47,104,51,LL
2019_1,독립문로8길,99,61,104,51,LH
2019_1,가재울로6길,121,59,104,51,HH
2019_1,통일로92길,90,72,104,51,LH
2019_1,통일로87길,117,51,104,51,HL
2019_1,통일로78길,103,40,104,51,LL
2019_1,통일로69길,110,46,104,51,HL
2019_1,진흥로1길,96,43,104,51,LL
2019_1,진흥로12길,98,61,104,51,LH
2019_1,증산서길,153,64,104,51,HH
