Date,상권_코드_명,집객시설_수,상권_구분
2019_1,구로중앙로28길,19,A
2019_1,구로중앙로19길,7,A
2019_1,구로동로8길,30,A
2019_1,구로동로7길,8,A
2019_1,구로동로42길,6,A
2019_1,구로동로41길,7,A
2019_1,구로동로38길,6,A
2019_1,구로동로28길,4,A
2019_1,구로동로15길,9,A
2019_1,공원로6가길,12,A
2019_1,고척로52길,8,A
2019_1,고척로27다길,10,A
2019_1,고척로27길,10,A
2019_1,고척로21나길,14,A
2019_1,경인로47길,20,A
2019_1,경인로35길,14,A
2019_1,경인로31길,11,A
2019_1,경인로15길,11,A
2019_1,개봉로3길,19,A
2019_1,개봉로2길,19,A
2019_1,개봉로23가길,21,A
2019_1,개봉로20길,16,A
2019_1,개봉로1길,7,A
2019_1,개봉로17다길,21,A
2019_1,개봉로17길,16,A
2019_1,개봉로11길,7,A
2019_1,화곡로64길,14,A
2019_1,화곡로59길,4,A
2019_1,화곡로44나길,17,A
2019_1,화곡로31길,14,A
2019_1,화곡로20길,14,A
2019_1,화곡로13길,12,A
2019_1,초원로16길,7,A
2019_1,초록마을로8길,10,A
2019_1,초록마을로3길,34,A
2019_1,월정로20길,42,A
2019_1,우장산로6길,16,A
2019_1,양천로73가길,18,A
2019_1,양천로71길,19,A
2019_1,양천로49길,10,A
2019_1,양천로26길,18,A
2019_1,양천로24길,5,A
2019_1,양천로24가길,20,A
2019_1,양천로14길,19,A
2019_1,방화대로6라길,6,A
2019_1,방화대로21길,10,A
2019_1,등촌로5길,22,A
2019_1,등촌로55길,4,A
2019_1,등촌로51길,2,A
2019_1,등촌로39길,12,A
2019_1,등촌로13길,12,A
2019_1,남부순환로11길,8,A
2019_1,까치산로4길,13,A
2019_1,국회대로7길,6,A
2019_1,공항대로8길,26,A
2019_1,공항대로61길,2,A
2019_1,공항대로59다길,11,A
2019_1,공항대로59길,13,A
2019_1,공항대로55길,4,A
2019_1,공항대로42길,5,A
2019_1,공항대로38길,7,A
2019_1,곰달래로60길,12,A
2019_1,곰달래로53길,12,A
2019_1,곰달래로47길,12,A
2019_1,곰달래로31길,5,A
2019_1,곰달래로25길,8,A
2019_1,개화동로25길,10,A
2019_1,개화동로23길,24,A
2019_1,강서로8길,17,A
2019_1,강서로5라길,10,A
2019_1,강서로5나길,12,A
2019_1,강서로5가길,36,A
2019_1,강서로47라길,6,A
2019_1,강서로47길,20,A
2019_1,강서로45다길,4,A
2019_1,강서로45길,13,A
2019_1,강서로35길,2,A
2019_1,강서로29길,9,A
2019_1,강서로18길,20,A
2019_1,강서로17가길,4,A
2019_1,강서로15길,12,A
2019_1,가로공원로80길,4,A
2019_1,가로공원로76가길,9,A
2019_1,화곡로4길,11,A
2019_1,화곡로3길,11,A
2019_1,지양로7길,16,A
2019_1,중앙로55길,7,A
2019_1,중앙로51길,9,A
2019_1,중앙로47길,1,A
2019_1,중앙로45길,20,A
2019_1,중앙로36길,11,A
2019_1,중앙로32길,11,A
2019_1,중앙로25길,5,A
2019_1,은행정로7길,10,A
2019_1,은행정로5길,14,A
2019_1,오목로5길,20,A
2019_1,오목로3길,12,A
2019_1,오목로30길,3,A
2019_1,오목로23길,6,A
2019_1,신월로20길,10,A
2019_1,신월로15길,16,A
2019_1,신목로6길,22,A
2019_1,신목로5길,8,A
2019_1,신목로2길,3,A
2019_1,목동중앙서로8가길,6,A
2019_1,목동중앙서로7길,5,A
2019_1,목동중앙북로8길,7,A
2019_1,목동중앙북로16길,3,A
2019_1,목동중앙본로7길,13,A
2019_1,목동중앙로3길,7,A
2019_1,목동중앙로13나길,4,A
2019_1,목동중앙남로3가길,12,A
2019_1,목동로9길,7,A
2019_1,목동로19길,16,A
2019_1,목동동로8길,12,A
2019_1,목동동로12길,23,A
2019_1,목동남로4길,10,A
2019_1,남부순환로88길,8,A
2019_1,남부순환로79길,12,A
2019_1,남부순환로70길,11,A
2019_1,남부순환로58길,2,A
2019_1,남부순환로40길,14,A
2019_1,남부순환로33길,9,A
2019_1,곰달래로5길,11,A
2019_1,곰달래로3길,13,A
2019_1,곰달래로2길,9,A
2019_1,곰달래로10길,6,A
2019_1,가로공원로58길,4,A
2019_1,효창원로93길,12,A
2019_1,토정로37길,10,A
2019_1,월드컵로8길,17,A
2019_1,월드컵로7길,10,A
2019_1,월드컵로36길,9,A
2019_1,월드컵로25길,13,A
2019_1,월드컵로19길,22,A
2019_1,월드컵로16길,28,A
2019_1,월드컵로11길,17,A
2019_1,월드컵로10길,15,A
2019_1,와우산로3길,6,A
2019_1,와우산로29길,7,A
2019_1,와우산로29가길,19,A
2019_1,양화진길,15,A
2019_1,양화로1길,7,A
2019_1,양화로11길,7,A
2019_1,신촌로30길,6,A
2019_1,신촌로28가길,3,A
2019_1,신촌로12길,19,A
2019_1,숭문길,8,A
2019_1,숭문8길,9,A
2019_1,성지3길,2,A
2019_1,성산로4길,7,A
2019_1,성미산로32길,7,A
2019_1,성미산로1길,9,A
2019_1,성미산로11길,17,A
2019_1,백범로16길,14,A
2019_1,방울내로9안길,16,A
2019_1,모래내로7길,8,A
2019_1,매봉산로2길,7,A
2019_1,망원로2길,10,A
2019_1,망원로11길,8,A
2019_1,만리재옛길,10,A
2019_1,마포대로4길,2,A
2019_1,마포대로20길,17,A
2019_1,마포대로12길,9,A
2019_1,동교로38길,14,A
2019_1,동교로27길,27,A
2019_1,동교로25길,16,A
2019_1,동교로19길,17,A
2019_1,동교로17길,10,A
2019_1,독막로8길,2,A
2019_1,독막로32길,10,A
2019_1,독막로22길,7,A
2019_1,도화길,14,A
2019_1,도화4길,5,A
2019_1,대흥로28길,11,A
2019_1,대흥로21길,11,A
2019_1,광성로6길,6,A
2019_1,홍제내길,8,A
2019_1,홍연길,3,A
2019_1,통일로39길,18,A
2019_1,통일로37길,30,A
2019_1,통일로11길,12,A
2019_1,충정로6길,22,A
2019_1,충정로4길,22,A
2019_1,증가로6길,6,A
2019_1,증가로23나길,28,A
2019_1,증가로20가길,8,A
2019_1,증가로10길,19,A
2019_1,응암로1길,18,A
2019_1,연희로10길,17,A
2019_1,신촌로37길,12,A
2019_1,수색로8길,9,A
2019_1,세무서길,27,A
2019_1,세무서2길,17,A
2019_1,세검정로1길,19,A
2019_1,북아현로4길,9,A
2019_1,모래내로15길,22,A
2019_1,명지대길,15,A
2019_1,독립문로8길,14,A
2019_1,가재울로6길,16,A
2019_1,통일로92길,7,A
2019_1,통일로87길,15,A
2019_1,통일로78길,8,A
2019_1,통일로69길,5,A
2019_1,진흥로1길,12,A
2019_1,진흥로12길,6,A
2019_1,증산서길,11,A
2019_1,증산로9길,4,A
2019_1,증산로5길,13,A
2019_1,증산로21길,12,A
2019_1,증산로17길,11,A
2019_1,증산로15길,7,A
2019_1,증산로13길,13,A
2019_1,응암로34길,11,A
2019_1,응암로22길,20,A
2019_1,응암로14길,6,A
2019_1,응암로13길,14,A
2019_1,응암로12길,9,A
2019_1,은평로8길,3,A
2019_1,은평로3길,11,A
2019_1,은평로20길,12,A
2019_1,은평로13길,16,A
2019_1,은평로10길,18,A
2019_1,연서로5길,11,A
2019_1,연서로41길,11,A
2019_1,연서로3길,12,A
2019_1,연서로34길,15,A
2019_1,연서로33길,4,A
2019_1,연서로29길,7,A
2019_1,연서로28길,14,A
2019_1,연서로27길,15,A
2019_1,연서로21길,13,A
2019_1,연서로17길,26,A
2019_1,연서로16길,17,A
2019_1,연서로13길,2,A
2019_1,연서로11길,10,A
2019_1,역말로9길,12,A
2019_1,수색로18길,10,A
2019_1,서오릉로8길,8,A
2019_1,서오릉로21길,6,A
2019_1,불광천길,12,A
2019_1,갈현로7길,10,A
2019_1,갈현로41길,14,A
2019_1,갈현로33길,10,A
2019_1,갈현로1길,6,A
2019_1,가좌로7길,21,A
2019_1,한글비석로44길,7,A
2019_1,한글비석로24길,18,A
2019_1,한글비석로22길,31,A
2019_1,석계로1길,19,A
2019_1,상계로9가길,11,A
2019_1,상계로1길,11,A
2019_1,상계로12길,13,A
2019_1,동일로242길,5,A
2019_1,동일로192길,27,A
2019_1,동일로173가길,17,A
2019_1,공릉로58길,7,A
2019_1,해등로16길,9,A
2019_1,우이천로4다길,9,A
2019_1,우이천로32길,18,A
2019_1,시루봉로23길,13,A
2019_1,삼양로144길,8,A
2019_1,방학로6가길,15,A
2019_1,방학로5길,5,A
2019_1,방학로15길,4,A
2019_1,방학로10길,5,A
2019_1,도봉산길,5,A
2019_1,도봉로181길,9,A
2019_1,도봉로169나길,18,A
2019_1,도봉로156길,10,A
2019_1,도봉로152가길,7,A
2019_1,도봉로147길,8,A
2019_1,도봉로143길,6,A
2019_1,도봉로114길,46,A
2019_1,도봉로109길,6,A
2019_1,도당로29길,18,A
2019_1,도당로19길,3,A
2019_1,도당로13바길,8,A
2019_1,도당로13가길,2,A
2019_1,덕릉로60길,5,A
2019_1,노해로63다길,5,A
2019_1,노해로60길,30,A
2019_1,한천로140길,6,A
2019_1,한천로139가길,5,A
2019_1,한천로132길,15,A
2019_1,한천로130길,3,A
2019_1,한천로124나길,14,A
2019_1,한천로109길,37,A
2019_1,인수봉로79길,4,A
2019_1,인수봉로72길,6,A
2019_1,인수봉로56길,4,A
2019_1,오패산로67길,16,A
2019_1,오패산로52길,14,A
2019_1,오패산로30길,8,A
2019_1,수유로12길,23,A
2019_1,솔샘로65길,10,A
2019_1,솔매로50길,32,A
2019_1,솔매로45길,10,A
2019_1,솔매로41길,6,A
2019_1,삼양로93길,3,A
2019_1,삼양로77길,14,A
2019_1,삼양로54길,6,A
2019_1,삼양로41길,22,A
2019_1,삼양로27길,10,A
2019_1,삼양로24길,7,A
2019_1,삼양로20길,1,A
2019_1,삼각산로28길,3,A
2019_1,도봉로99길,3,A
2019_1,도봉로8길,2,A
2019_1,도봉로76길,16,A
2019_1,도봉로67길,12,A
2019_1,도봉로45길,16,A
2019_1,도봉로18길,7,A
2019_1,도봉로13길,1,A
2019_1,덕릉로41길,8,A
2019_1,덕릉로40길,12,A
2019_1,노해로33길,1,A
2019_1,노해로23길,8,A
2019_1,노해로17길,8,A
2019_1,화랑로40길,11,A
2019_1,화랑로32길,6,A
2019_1,화랑로1길,13,A
2019_1,화랑로19길,8,A
2019_1,화랑로14길,8,A
2019_1,화랑로13길,19,A
2019_1,한천로76길,9,A
2019_1,한천로101가길,4,A
2019_1,창경궁로43길,17,A
2019_1,지봉로20길,13,A
2019_1,종암로5길,11,A
2019_1,종암로24가길,7,A
2019_1,종암로21길,14,A
2019_1,종암로19길,26,A
2019_1,종암로16길,12,A
2019_1,정릉로8길,11,A
2019_1,정릉로27길,6,A
2019_1,정릉로26길,12,A
2019_1,장위로50길,17,A
2019_1,장월로1길,9,A
2019_1,인촌로6길,10,A
2019_1,인촌로5길,4,A
2019_1,인촌로24길,14,A
2019_1,개운사길,6,A
2019_1,인촌로1길,11,A
2019_1,인촌로17가길,10,A
2019_1,오패산로4길,25,A
2019_1,오패산로3길,3,A
2019_1,오패산로19길,11,A
2019_1,안암로5길,7,A
2019_1,아리랑로4길,26,A
2019_1,솔샘로6길,8,A
2019_1,성북로8길,7,A
2019_1,삼양로8길,13,A
2019_1,삼선교로16가길,16,A
2019_1,삼선교로10다길,1,A
2019_1,삼선교로10길,13,A
2019_1,보문로32길,4,A
2019_1,보문로31길,13,A
2019_1,보문로26길,1,A
2019_1,보문로13길,9,A
2019_1,보국문로16길,17,A
2019_1,동소문로6길,14,A
2019_1,동소문로2길,14,A
2019_1,동소문로26가길,20,A
2019_1,동소문로15길,13,A
2019_1,동소문로13길,10,A
2019_1,돌곶이로8길,3,A
2019_1,돌곶이로41길,6,A
2019_1,돌곶이로28길,9,A
2019_1,돌곶이로27길,9,A
2019_1,돌곶이로22길,7,A
2019_1,돌곶이로14길,2,A
2019_1,길음로7길,11,A
2019_1,중랑천로10길,16,A
2019_1,용마산로94길,16,A
2019_1,용마산로118길,21,A
2019_1,용마산로112길,16,A
2019_1,용마산로100길,6,A
2019_1,신내로7가길,7,A
2019_1,사가정로54길,31,A
2019_1,사가정로42길,10,A
2019_1,봉화산로56길,38,A
2019_1,봉화산로4길,8,A
2019_1,봉화산로30길,7,A
2019_1,봉우재로33길,9,A
2019_1,면목로78길,15,A
2019_1,면목로56길,13,A
2019_1,면목로55길,7,A
2019_1,면목로49길,14,A
2019_1,면목로48길,10,A
2019_1,면목로45길,13,A
2019_1,면목로33길,8,A
2019_1,면목로21길,6,A
2019_1,망우로73길,5,A
2019_1,망우로68길,16,A
2019_1,동일로163길,12,A
2019_1,동일로157길,44,A
2019_1,동일로149길,6,A
2019_1,동일로140길,10,A
2019_1,동일로139길,7,A
2019_1,동일로139가길,15,A
2019_1,동일로130길,16,A
2019_1,동일로123길,19,A
2019_1,동일로112길,16,A
2019_1,동일로101길,15,A
2019_1,동일로100길,13,A
2019_1,답십리로75길,6,A
2019_1,공릉로2길,24,A
2019_1,공릉로12가길,4,A
2019_1,겸재로54길,9,A
2019_1,겸재로36길,14,A
2019_1,겸재로29길,25,A
2019_1,휘경로3길,16,A
2019_1,휘경로2길,19,A
2019_1,휘경로23길,5,A
2019_1,휘경로14길,6,A
2019_1,한천로46길,9,A
2019_1,한천로40길,10,A
2019_1,한천로33길,8,A
2019_1,한천로14길,17,A
2019_1,천호대로97길,9,A
2019_1,천호대로77길,2,A
2019_1,천호대로45길,1,A
2019_1,천호대로17길,16,A
2019_1,천호대로12길,1,A
2019_1,천장산로7길,4,A
2019_1,제기로5길,6,A
2019_1,제기로21길,4,A
2019_1,전농로4길,9,A
2019_1,전농로3길,7,A
2019_1,전농로29길,6,A
2019_1,장한로8길,6,A
2019_1,장한로5길,10,A
2019_1,장한로27길,8,A
2019_1,장한로27가길,5,A
2019_1,장한로26길,6,A
2019_1,장한로26가길,12,A
2019_1,장한로25길,14,A
2019_1,장한로14길,2,A
2019_1,이문로42길,8,A
2019_1,왕산로43길,20,A
2019_1,왕산로33길,6,A
2019_1,왕산로32길,2,A
2019_1,약령시로17길,12,A
2019_1,서울시립대로4길,14,A
2019_1,서울시립대로29길,11,A
2019_1,서울시립대로16길,5,A
2019_1,사가정로2길,3,A
2019_1,사가정로23가길,9,A
2019_1,사가정로13길,13,A
2019_1,무학로45길,9,A
2019_1,무학로16길,5,A
2019_1,망우로21길,10,A
2019_1,망우로18길,8,A
2019_1,망우로18가길,1,A
2019_1,답십리로72길,7,A
2019_1,답십리로69길,13,A
2019_1,답십리로68길,4,A
2019_1,답십리로64길,5,A
2019_1,답십리로63길,1,A
2019_1,답십리로60길,9,A
2019_1,답십리로56길,9,A
2019_1,답십리로23길,3,A
2019_1,난계로30길,3,A
2019_1,경희대로4길,14,A
2019_1,경희대로3길,13,A
2019_1,천호대로129길,24,A
2019_1,천호대로123길,25,A
2019_1,천호대로109길,33,A
2019_1,자양번영로3길,6,A
2019_1,자양로53길,10,A
2019_1,자양로50길,16,A
2019_1,자양로45길,27,A
2019_1,자양로26길,12,A
2019_1,자양로15길,12,A
2019_1,자양로11길,16,A
2019_1,용마산로3길,9,A
2019_1,용마산로21길,27,A
2019_1,아차산로78길,11,A
2019_1,아차산로65길,8,A
2019_1,아차산로55길,6,A
2019_1,아차산로51길,2,A
2019_1,아차산로40길,5,A
2019_1,면목로17길,19,A
2019_1,뚝섬로64길,15,A
2019_1,뚝섬로58길,13,A
2019_1,뚝섬로54길,7,A
2019_1,뚝섬로48길,17,A
2019_1,뚝섬로24길,13,A
2019_1,뚝섬로23길,6,A
2019_1,동일로24길,4,A
2019_1,동일로18길,19,A
2019_1,능동로4길,3,A
2019_1,능동로3길,14,A
2019_1,능동로34길,7,A
2019_1,능동로19길,12,A
2019_1,능동로13길,22,A
2019_1,긴고랑로9길,17,A
2019_1,긴고랑로8길,6,A
2019_1,긴고랑로7길,27,A
2019_1,긴고랑로20길,22,A
2019_1,광나루로52길,7,A
2019_1,광나루로40길,18,A
2019_1,광나루로37길,11,A
2019_1,광나루로36길,22,A
2019_1,광나루로24길,9,A
2019_1,광나루로12길,27,A
2019_1,한림말길,13,A
2019_1,한림말3길,11,A
2019_1,청계천로10나길,21,A
2019_1,장터길,38,A
2019_1,용답중앙길,6,A
2019_1,용답29길,27,A
2019_1,왕십리로6길,20,A
2019_1,왕십리로31길,14,A
2019_1,왕십리로26길,30,A
2019_1,왕십리로21길,7,A
2019_1,왕십리로14길,12,A
2019_1,아차산로5길,9,A
2019_1,아차산로15길,4,A
2019_1,아차산로11길,1,A
2019_1,송정4가길,17,A
2019_1,송정12라길,8,A
2019_1,성수일로6길,20,A
2019_1,성수이로7길,5,A
2019_1,성수이로18길,3,A
2019_1,성덕정길,13,A
2019_1,성덕정17길,25,A
2019_1,서울숲2길,7,A
2019_1,상원길,17,A
2019_1,상원12길,2,A
2019_1,사근동길,13,A
2019_1,무학봉길,4,A
2019_1,무학봉28길,19,A
2019_1,무학로6길,10,A
2019_1,무수막길,18,A
2019_1,매봉길,14,A
2019_1,마조로1길,10,A
2019_1,마조로16길,9,A
2019_1,마장로39길,8,A
2019_1,마장로27길,8,A
2019_1,뚝섬로5길,7,A
2019_1,둘레9길,17,A
2019_1,금호산길,15,A
2019_1,금호산2길,3,A
2019_1,고산자로6길,21,A
2019_1,후암로28길,11,A
2019_1,효창원로39길,15,A
2019_1,회나무로13길,16,A
2019_1,한남대로20길,19,A
2019_1,한강대로88길,10,A
2019_1,한강대로7길,11,A
2019_1,한강대로62길,21,A
2019_1,한강대로52길,7,A
2019_1,한강대로43길,13,A
2019_1,한강대로15길,14,A
2019_1,한강대로104길,25,A
2019_1,청파로73길,5,A
2019_1,청파로71길,13,A
2019_1,청파로47나길,5,A
2019_1,청파로47길,31,A
2019_1,장문로45길,9,A
2019_1,이태원로54길,19,A
2019_1,이태원로27길,25,A
2019_1,이촌로22길,9,A
2019_1,원효로89길,13,A
2019_1,원효로53길,13,A
2019_1,원효로41길,2,A
2019_1,원효로19길,12,A
2019_1,우사단로4길,11,A
2019_1,우사단로14길,16,A
2019_1,우사단로10길,12,A
2019_1,신흥로20길,14,A
2019_1,소월로20길,6,A
2019_1,서빙고로71길,7,A
2019_1,백범로90길,7,A
2019_1,백범로79길,12,A
2019_1,두텁바위로1길,19,A
2019_1,대사관로34길,12,A
2019_1,녹사평대로46길,16,A
2019_1,녹사평대로40나길,8,A
2019_1,녹사평대로32길,1,A
2019_1,녹사평대로26길,13,A
2019_1,녹사평대로11길,1,A
2019_1,퇴계로90길,16,A
2019_1,퇴계로8길,22,A
2019_1,퇴계로56길,18,A
2019_1,퇴계로46길,25,A
2019_1,퇴계로18길,32,A
2019_1,퇴계로12길,12,A
2019_1,청구로1길,1,A
2019_1,청구로17길,14,A
2019_1,장충단로8길,7,A
2019_1,삼일대로4길,22,A
2019_1,명동길,34,A
2019_1,동호로8길,11,A
2019_1,동호로20길,5,A
2019_1,동호로15길,6,A
2019_1,동호로11길,5,A
2019_1,동호로10길,10,A
2019_1,다산로39길,12,A
2019_1,다산로38길,18,A
2019_1,다산로36길,10,A
2019_1,다산로33길,7,A
2019_1,난계로21길,4,A
2019_1,난계로11길,25,A
2019_1,필운대로1길,19,A
2019_1,평창길,25,A
2019_1,통일로12길,4,A
2019_1,창신길,7,A
2019_1,창신5길,4,A
2019_1,창신2길,5,A
2019_1,창경궁로35길,17,A
2019_1,지봉로8길,17,A
2019_1,종로65길,24,A
2019_1,종로58가길,18,A
2019_1,종로24길,14,A
2019_1,자하문로7길,28,A
2019_1,이화장길,13,A
2019_1,율곡로16길,4,A
2019_1,율곡로10길,18,A
2019_1,옥인길,12,A
2019_1,숭인동길,17,A
2019_1,성균관로5길,14,A
2019_1,삼청로5길,31,A
2019_1,북촌로5나길,20,A
2019_1,북촌로5길,27,A
2019_1,북촌로11길,24,A
2019_1,백석동길,8,A
2019_1,명륜길,12,A
2019_1,돈화문로11가길,41,A
2019_1,난계로27길,8,A
2019_1,계동길,73,A
2018_4,강남 마이스 관광특구,52,U
2018_3,강남 마이스 관광특구,52,U
2018_2,강남 마이스 관광특구,52,U
2018_1,강남 마이스 관광특구,52,U
2018_4,잠실 관광특구,242,U
2018_3,잠실 관광특구,242,U
2018_2,잠실 관광특구,242,U
2018_1,잠실 관광특구,242,U
2018_4,종로·청계 관광특구,327,U
2018_3,종로·청계 관광특구,327,U
2018_2,종로·청계 관광특구,327,U
2018_1,종로·청계 관광특구,327,U
2018_4,동대문패션타운 관광특구,165,U
2018_3,동대문패션타운 관광특구,165,U
2018_2,동대문패션타운 관광특구,165,U
2018_1,동대문패션타운 관광특구,165,U
2018_4,명동 남대문 북창동 다동 무교동 관광특구,593,U
2018_3,명동 남대문 북창동 다동 무교동 관광특구,593,U
2018_2,명동 남대문 북창동 다동 무교동 관광특구,593,U
2018_1,명동 남대문 북창동 다동 무교동 관광특구,593,U
2018_4,이태원 관광특구,144,U
2018_3,이태원 관광특구,144,U
2018_2,이태원 관광특구,144,U
2018_1,이태원 관광특구,144,U
2018_4,길동복조리시장,17,R
2018_3,길동복조리시장,17,R
2018_2,길동복조리시장,17,R
2018_1,길동복조리시장,17,R
2018_4,둔촌역전통시장,36,R
2018_3,둔촌역전통시장,36,R
2018_2,둔촌역전통시장,36,R
2018_1,둔촌역전통시장,36,R
2018_4,성내골목시장,5,R
2018_3,성내골목시장,5,R
2018_2,성내골목시장,5,R
2018_1,성내골목시장,5,R
2018_4,천호시장,10,R
2018_3,천호시장,10,R
2018_2,천호시장,10,R
2018_1,천호시장,10,R
2018_4,고분다리골목시장,3,R
2018_3,고분다리골목시장,3,R
2018_2,고분다리골목시장,3,R
2018_1,고분다리골목시장,3,R
2018_4,양지골목시장,6,R
2018_3,양지골목시장,6,R
2018_2,양지골목시장,6,R
2018_1,양지골목시장,6,R
2018_4,암사종합시장,12,R
2018_3,암사종합시장,12,R
2018_2,암사종합시장,12,R
2018_1,암사종합시장,12,R
2018_4,고덕전통시장,12,R
2018_3,고덕전통시장,12,R
2018_2,고덕전통시장,12,R
2018_1,고덕전통시장,12,R
2018_4,명일골목시장,3,R
2018_3,명일골목시장,3,R
